Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
ENSRNOG00000015636	3	8599148	8615532	ENSMMUG00000009333	15	10196946	10225026	ortholog_one2one	83.054	83.209	100	100.00	0.0951	0.7816	1
ENSRNOG00000021578	10	15243429	15245757	ENSMMUG00000021967	20	615027	618279	ortholog_one2one	87.6812	88.3212	100	0.00	0.0606	1.4223	1
ENSRNOG00000013241	1	258074860	258139176	ENSMMUG00000018330	9	89898206	89934969	ortholog_one2many	80	80	50	0.00	0.1171	0.4247	0
ENSRNOG00000046040	10	44568615	44569535	ENSMMUG00000018893	JSUE03260399.1	111	1004	ortholog_one2many	68.3007	72.3183	50	0.00	0.1636	1.1923	0
ENSRNOG00000019177	18	28781349	28832428	ENSMMUG00000014636	6	137577770	137620026	ortholog_one2one	89.2348	89.1192	100	100.00	0.0554	0.5771	1
ENSRNOG00000008394	3	72385666	72389276												
ENSRNOG00000048210	10	34402482	34403435												
ENSRNOG00000045989	10	15577249	15577977	ENSMMUG00000042961	20	137247	141825	ortholog_many2many	69.0141	74.8092	75	100.00	0.1531	2.0274	1
ENSRNOG00000045989	10	15577249	15577977	ENSMMUG00000029310	20	133491	136026	ortholog_many2many	73.9437	73.9437	25	100.00	0.1663	2.2414	1
ENSRNOG00000005730	5	12132657	12199283	ENSMMUG00000003347	8	49754524	49820460	ortholog_one2one	98.5994	98.5994	50	92.38	0.0049	0.478	1
ENSRNOG00000004192	13	89774764	89796113	ENSMMUG00000002005	1	135777716	135798858	ortholog_one2one	71.0145	72.4584	100	3.38	0.18	0.5635	1
ENSRNOG00000006004	5	146882756	146931444	ENSMMUG00000003269	1	32450646	32563473	ortholog_one2one	87.2941	86.4802	100	75.39	0.0613	0.3948	1
ENSRNOG00000027938	17	55670331	55709740	ENSMMUG00000021559	9	30149948	30179323	ortholog_one2one	54.1698	53.1711	75	50.00	0.3385	0.7688	1
ENSRNOG00000012218	16	68814655	68832862												
ENSRNOG00000013103	1	102915191	102931839	ENSMMUG00000014615	14	47883207	47933943	ortholog_one2one	72.8916	72.8916	50	97.45	0.1708	0.7489	1
ENSRNOG00000022619	1	226030938	226033228	ENSMMUG00000015146	14	12273301	12281444	ortholog_one2many	95.0549	94.5355	25		0.0278	0.4885	0
ENSRNOG00000022619	1	226030938	226033228	ENSMMUG00000045059	X	143276601	143277165	ortholog_one2many	88.4615	90.9604	0		0.0357	0.5011	0
ENSRNOG00000022619	1	226030938	226033228	ENSMMUG00000048030	15	50124768	50125109	ortholog_one2many	54.3956	87.6106	0		0.0739	0.4514	0
ENSRNOG00000022619	1	226030938	226033228	ENSMMUG00000041724	X	46914533	46915085	ortholog_one2many	87.3626	91.9075	0		0.04	0.4679	0
ENSRNOG00000021048	1	101783621	101792496												
ENSRNOG00000024330	8	118662335	118665699												
ENSRNOG00000039404	15	29810344	29810811	ENSMMUG00000047178	7	83096854	83099849	ortholog_one2many	73.4513	65.873	0		0.1672	0.4312	0
ENSRNOG00000006033	14	82818663	82824599												
ENSRNOG00000013110	5	57845819	57860658	ENSMMUG00000008217	9	17616308	17616751	ortholog_one2many	85.034	85.034	0	0.00	0.0828	0.2792	0
ENSRNOG00000017963	1	37878516	37886675	ENSMMUG00000028809	19	21261171	21308101	ortholog_one2many	51.9101	34.273	25		0.3904	1.1794	0
ENSRNOG00000011471	15	38341089	38387316	ENSMMUG00000009912	17	1923453	1953494	ortholog_one2one	99.5192	99.5192	50	86.37	0.0022	0.2934	1
ENSRNOG00000014288	9	78900103	78969078	ENSMMUG00000012321	12	97336817	97413320	ortholog_one2one	87.9289	92.4448	100	100.00	0.0407	0.5194	1
ENSRNOG00000026898	5	147628899	147635789												
ENSRNOG00000042424	7	3751196	3752134												
ENSRNOG00000000104	17	10676943	10686134	ENSMMUG00000018737	6	174299990	174443068	ortholog_one2one	98.5755	98.5755	100	0.00	0.0064	0.756	1
ENSRNOG00000006068	7	136182224	136403012	ENSMMUG00000000205	11	41875010	42445814	ortholog_one2one	87.037	65.2778	100	83.58	0.0659	0.7464	1
ENSRNOG00000053812	2	196105569	196113149	ENSMMUG00000045396	1	125865160	125873962	ortholog_one2many	78.2258	81.3417	0		0.0876	0.6115	0
ENSRNOG00000015416	9	55050203	55057658	ENSMMUG00000009460	12	79308495	79316315	ortholog_one2one	74.2424	73.1343	100	100.00	0.1484	0.3696	1
ENSRNOG00000015716	1	189166399	189182306	ENSMMUG00000016411	20	19489582	19504600	ortholog_one2one	67.3546	67.2285	100	100.00	0.2257	0.6037	1
ENSRNOG00000058943	7	13553010	13553963												
ENSRNOG00000032552	7	15069254	15073052	ENSMMUG00000013569	19	12115971	12117747	ortholog_one2many	19.7531	50	25		0.4037	1.7815	0
ENSRNOG00000015235	1	256881771	256914260	ENSMMUG00000014715	9	88882436	88914920	ortholog_one2many	86.6667	86.6667	75	100.00	0.069	0.4848	1
ENSRNOG00000015235	1	256881771	256914260	ENSMMUG00000047049	JSUE03048378.1	1090	1944	ortholog_one2many	77.7778	85.9649	0		0.0735	0.4952	0
ENSRNOG00000031769	5	16845631	16847776	ENSMMUG00000046464	8	54175321	54183222	ortholog_one2one	84.7059	76.5957	100	100.00	0.0805	0.2729	1
ENSRNOG00000015502	2	219662064	219693629	ENSMMUG00000004238	1	100908901	100955747	ortholog_one2many	99.5918	99.5918	100	100.00	0.002	0.3212	1
ENSRNOG00000009773	8	91310630	91338843	ENSMMUG00000020208	4	78159787	78191170	ortholog_one2one	95.2229	95.2229	0	100.00	0.0278	0.6388	1
ENSRNOG00000017876	2	60419525	60446510	ENSMMUG00000000446	6	35276503	35301682	ortholog_one2one	85.1782	79.3706	100	100.00	0.0765	0.6101	1
ENSRNOG00000004521	6	86785771	86810316	ENSMMUG00000010862	7	107061657	107096365	ortholog_one2one	95.0301	94.3199	100	100.00	0.0225	0.3679	1
ENSRNOG00000014154	2	189857587	189877743	ENSMMUG00000031442	1	146625569	146627522	ortholog_one2many	62.7155	84.104	0	50.00	0.0741	0.5146	0
ENSRNOG00000014154	2	189857587	189877743	ENSMMUG00000008149	1	128251481	128260644	ortholog_one2many	69.3966	87.7384	75	100.00	0.0423	0.5071	1
ENSRNOG00000045610	7	9341613	9342551												
ENSRNOG00000021913	1	71859390	71909138												
ENSRNOG00000002657	13	66988937	67206693	ENSMMUG00000021423	1	180241501	180394049	ortholog_one2one	94.5479	94.9266	75	100.00	0.0238	0.5183	1
ENSRNOG00000021085	1	221735517	221749086	ENSMMUG00000022606	14	9690233	9704750	ortholog_one2one	80.5947	77.6772	100	88.21	0.0356	0.3881	1
ENSRNOG00000013889	8	97075160	97083120	ENSMMUG00000016164	7	56845170	56946267	ortholog_one2one	90.0452	90.8676	100	42.43	0.0379	0.6861	1
ENSRNOG00000060995	19	36238230	36239712												
ENSRNOG00000015909	1	168639059	168640000												
ENSRNOG00000026157	X	45519228	45522665	ENSMMUG00000018194	X	6929772	6956563	ortholog_one2one	61.1111	60.8696	25	0.00	0.2736	1.7299	0
ENSRNOG00000013372	2	34946797	34963207												
ENSRNOG00000017113	13	44475970	44515739	ENSMMUG00000010196	12	20413810	20449538	ortholog_one2one	76.4543	83.2579	100	50.00	0.0917	0.4473	1
ENSRNOG00000024630	1	80852528	80864846	ENSMMUG00000028750	19	39919009	39943787	ortholog_one2one	37.395	45.8763	75	50.00	0.4641	1.5058	0
ENSRNOG00000046188	1	168724703	168725656												
ENSRNOG00000016638	5	172934990	172979986	ENSMMUG00000001896	1	802574	919917	ortholog_one2one	100	100	100	0.00	0	0	1
ENSRNOG00000011909	8	104414567	104542317	ENSMMUG00000009418	2	160297624	160419749	ortholog_one2one	86.8949	85.9813	100	100.00	0.0801	0.4772	1
ENSRNOG00000010930	4	100181455	100213858	ENSMMUG00000017820	13	87368017	87402531	ortholog_one2one	96.9858	96.8142	100	97.28	0.0145	0.5467	1
ENSRNOG00000032817	1	67064847	67065797												
ENSRNOG00000009564	4	84478839	84481883	ENSMMUG00000020787	3	78527758	78532269	ortholog_one2one	62.6984	61.2403	100	100.00	0.2378	1.8967	1
ENSRNOG00000014282	15	33355947	33358138	ENSMMUG00000019652	7	84464840	84467305	ortholog_one2one	93.2384	93.2384	100	100.00	0.0308	0.5431	1
ENSRNOG00000047314	10	106817601	106828884	ENSMMUG00000021867	16	71992996	72007918	ortholog_one2one	87.069	73.4545	100	50.05	0.0663	1.1394	1
ENSRNOG00000047313	10	36477692	36479056												
ENSRNOG00000011178	16	49437379	49453394	ENSMMUG00000003519	5	185810676	185820486	ortholog_one2one	79.4798	87.3016	100	100.00	0.0619	0.6731	1
ENSRNOG00000020066	18	30496318	30498636												
ENSRNOG00000005045	6	98417974	98566966	ENSMMUG00000008205	7	125292661	125466061	ortholog_one2one	99.7859	99.7859	100	65.40	0.001	0.1955	1
ENSRNOG00000007038	8	7814895	8524643	ENSMMUG00000016737	14	92446720	93299862	ortholog_one2one	90.1729	90.0909	100	81.73	0.0521	0.6112	1
ENSRNOG00000012604	8	22966561	22969459	ENSMMUG00000010824	19	11410946	11413024	ortholog_one2one	62.2302	69.2	100	100.00	0.2257	0.8381	1
ENSRNOG00000021119	1	90045509	90057923	ENSMMUG00000005883	19	30397654	30420018	ortholog_one2one	69.4444	67.9348	100	97.73	0.2003	0.5554	1
ENSRNOG00000016687	1	72443758	72461547	ENSMMUG00000005014	19	50703385	50728482	ortholog_one2one	67.5487	69.4345	75		0.1922	0.6496	1
ENSRNOG00000055519	1	87563975	87568989	ENSMMUG00000047387	19	33435366	33478545	ortholog_one2one	80.5139	72.447	25		0.097	2.0958	0
ENSRNOG00000051929	14	42714315	42717010												
ENSRNOG00000061218	17	45687105	45688058	ENSMMUG00000004377	4	29497128	29498090	ortholog_one2many	86.7508	85.9375	75	0.00	0.072	0.5513	1
ENSRNOG00000003866	13	45314933	45318878	ENSMMUG00000011918	12	21635360	21640750	ortholog_one2one	90.8309	89.2958	75	100.00	0.042	1.0481	1
ENSRNOG00000061526	1	79959591	79979205	ENSMMUG00000006590	19	41154106	41173437	ortholog_one2one	70.4615	63.3472	100	24.45	0.1912	96.0158	1
ENSRNOG00000023951	7	63361696	63407241	ENSMMUG00000003180	11	63589529	63646299	ortholog_one2one	86.8074	87.037	100	100.00	0.0711	0.7725	1
ENSRNOG00000052873	2	238002990	238068694	ENSMMUG00000023428	5	104371935	104448855	ortholog_one2one	79.1191	79.5082	100	18.53	0.1245	0.5845	1
ENSRNOG00000043137	6	135856218	135861059												
ENSRNOG00000059245	6	102477036	102512505	ENSMMUG00000015873	7	129990603	130746848	ortholog_one2one	81.1024	53.6458	75	73.21	0.1064	0.5082	1
ENSRNOG00000054972	1	167874539	167875501	ENSMMUG00000040837	14	62892448	62893785	ortholog_one2many	72.8125	80.3448	0	100.00	0.1308	0.7899	1
ENSRNOG00000020411	1	200167169	200210377	ENSMMUG00000009561	9	115862722	115912821	ortholog_one2one	88.0881	88	50	100.00	0.0616	0.5605	1
ENSRNOG00000000979	12	36576020	36587839	ENSMMUG00000005213	11	125142761	125176468	ortholog_one2one	78.6561	79.6	75	100.00	0.1006	1.1888	1
ENSRNOG00000025745	18	24734330	24735349	ENSMMUG00000004180	12	2965719	2969214	ortholog_one2one	89.9705	89.9705	100	50.00	0.0522	1.9296	1
ENSRNOG00000031208	10	34519790	34537210	ENSMMUG00000047880	6	179495821	179522142	ortholog_one2one	91.0515	91.4607	100	100.00	0.0428	0.9645	1
ENSRNOG00000013969	1	16478127	16601769	ENSMMUG00000009368	4	131830079	132054883	ortholog_one2one	78.7966	68.6356	100	100.00	0.1206	0.6642	1
ENSRNOG00000019243	9	82400569	82410904	ENSMMUG00000019624	12	101364996	101374621	ortholog_one2one	80.1858	79.2049	100	100.00	0.1255	0.3255	1
ENSRNOG00000016177	15	42605473	42638392	ENSMMUG00000021517	8	27649037	27690291	ortholog_one2one	89.934	85.2895	100	100.00	0.0541	0.6331	1
ENSRNOG00000029558	19	55430810	55434252	ENSMMUG00000012438	20	73704268	73707085	ortholog_one2one	69.8885	68.6131	100	50.00	0.1896	1.1314	1
ENSRNOG00000007680	5	39564242	39611053	ENSMMUG00000012621	4	95003237	95055934	ortholog_one2one	86.2676	86.2676	75	54.99	0.0635	0.6828	1
ENSRNOG00000002134	14	5928737	5945321	ENSMMUG00000000663	1	89571546	89585755	ortholog_one2many	62.1239	60.6218	25	0.00	0.2149	0.8025	0
ENSRNOG00000002134	14	5928737	5945321	ENSMMUG00000020157	1	89469630	89483035	ortholog_one2many	69.0266	63.2091	25	0.00	0.1945	0.771	0
ENSRNOG00000052775	2	53813131	53827175	ENSMMUG00000003968	6	42493790	42509601	ortholog_one2one	78.0876	66.6667	100	100.00	0.1419	0.5884	1
ENSRNOG00000011484	5	139932988	139933764	ENSMMUG00000015907	4	36377794	36380331	ortholog_one2one	95.0226	96.7742	0		0.0125	0.8893	0
ENSRNOG00000030145	1	55219773	55221609												
ENSRNOG00000010516	15	3644769	3650819	ENSMMUG00000009906	9	58450165	58457037	ortholog_one2one	71.5278	71.8605	100	100.00	0.1862	0.5542	1
ENSRNOG00000049185	4	102643934	102644708	ENSMMUG00000012900	13	108615771	108622051	ortholog_one2many	60.6061	60.1504	25		0.1856	0.6006	0
ENSRNOG00000047493	4	175969549	176026163	ENSMMUG00000008584	11	22166606	22309704	ortholog_one2many	72.3147	71.3433	100	50.00	0.1753	0.709	1
ENSRNOG00000017348	2	123847150	123851854	ENSMMUG00000021093	5	121451957	121456686	ortholog_one2one	65.1613	65.5844	100	100.00	0.2474	0.5403	1
ENSRNOG00000004421	7	64326465	64341207	ENSMMUG00000011561	11	62531169	62565952	ortholog_one2one	83.7472	83.5586	50	97.49	0.088	0.4669	1
ENSRNOG00000038758	15	46221592	46223385	ENSMMUG00000017581	8	7769407	7771666	ortholog_one2one	46.6667	46.0526	100	0.00	0.477	0.6435	0
ENSRNOG00000031485	1	220166127	220188541	ENSMMUG00000031207	14	7887829	7947885	ortholog_one2one	93.4959	93.6228	100	50.00	0.0327	0.6435	1
ENSRNOG00000001090	12	1023531	1195591	ENSMMUG00000017052	17	12670851	12784489	ortholog_one2one	84.2626	85.1818	75	100.00	0.0847	0.6884	1
ENSRNOG00000007256	5	28504558	28737719	ENSMMUG00000013392	8	89378172	89553547	ortholog_one2one	95.7386	95.7386	100	100.00	0.0196	0.3493	1
ENSRNOG00000028299	16	52116975	52127591	ENSMMUG00000010967	5	188584859	188599533	ortholog_one2one	57.6744	56.7506	75	100.00	0.2982	0.7093	1
ENSRNOG00000008800	15	27421954	27422940	ENSMMUG00000015894	7	81445205	81446198	ortholog_one2one	78.9634	81.7035	75	100.00	0.107	0.4973	1
ENSRNOG00000004075	10	55169282	55181416	ENSMMUG00000003424	16	8745955	8761288	ortholog_one2one	87.9747	87.9747	50	50.00	0.0624	1.1662	0
ENSRNOG00000047712	X	115098675	115175299	ENSMMUG00000015312	X	105330657	105447674	ortholog_one2one	98.0822	81.1791	50	100.00	0.0025	0.6749	1
ENSRNOG00000056772	X	112405647	112473822	ENSMMUG00000007205	X	102184800	102481465	ortholog_one2one	77.5946	75.2962	100	61.34	0.1612	0.458	1
ENSRNOG00000053060	7	58366192	58423581	ENSMMUG00000020943	11	70420022	70473504	ortholog_one2one	84.4156	78.4314	100	60.61	0.0987	0.5481	1
ENSRNOG00000003931	10	97771264	97863311												
ENSRNOG00000025608	2	181896305	181905300	ENSMMUG00000044274	5	154658286	154667968	ortholog_one2one	77.4892	77.8261	75	91.17	0.1261	0.7698	1
ENSRNOG00000007345	X	116751230	116792864	ENSMMUG00000007688	X	106778274	106825139	ortholog_one2one	78.5055	85.0773	50	100.00	0.0753	0.4377	1
ENSRNOG00000045914	1	22487055	22488131												
ENSRNOG00000054732	KL568002.1	12247	12552												
ENSRNOG00000026564	17	16333415	16380573	ENSMMUG00000002517	15	44168006	44252509	ortholog_one2one	74.7487	78.9125	75	37.54	0.1223	0.6329	1
ENSRNOG00000015117	2	219598162	219617498	ENSMMUG00000004241	1	101020664	101039691	ortholog_one2one	83.5329	82.3009	100	50.00	0.1089	0.5515	1
ENSRNOG00000007663	5	105209846	105212173	ENSMMUG00000011287	19	31217584	31218333	ortholog_many2many	99.5951	98.7952	25		0.0018	0.6725	0
ENSRNOG00000007663	5	105209846	105212173	ENSMMUG00000003412	15	64614127	64618139	ortholog_many2many	100	99.1968	75		0	0	1
ENSRNOG00000058151	20	11633805	11634137												
ENSRNOG00000015895	18	15462913	15525579	ENSMMUG00000016674	18	20153381	20219253	ortholog_one2one	87.2063	87.4346	100	76.86	0.0811	0.7641	1
ENSRNOG00000014838	5	59416076	59446647	ENSMMUG00000010213	15	48008324	48036269	ortholog_one2one	83.5294	92.2078	100	87.82	0.0465	0.5796	1
ENSRNOG00000017130	5	153197459	153232687	ENSMMUG00000011156	1	24123094	24181671	ortholog_one2one	56.3981	57.0743	100	0.00	0.3387	0.8489	1
ENSRNOG00000037795	5	126812187	126821407	ENSMMUG00000032096	1	53682903	53692392	ortholog_one2one	66.6667	68.2927	100	97.42	0.2238	0.6335	1
ENSRNOG00000018940	1	142950540	142992615	ENSMMUG00000016772	7	63039319	63105109	ortholog_one2one	81.4815	81.4815	75	88.97	0.1085	0.6505	1
ENSRNOG00000052376	9	38297322	38351024	ENSMMUG00000000795	4	57958460	58022234	ortholog_one2one	74.0072	74.0072	75	46.28	0.1974	0.7057	1
ENSRNOG00000003620	13	80837420	80862963	ENSMMUG00000007952	1	196516722	196541900	ortholog_one2one	80.226	80.0752	100	100.00	0.1132	0.5774	1
ENSRNOG00000053411	KL568017.1	14180	15118												
ENSRNOG00000033584	7	101198295	101214630												
ENSRNOG00000013867	18	32273770	32359824	ENSMMUG00000023509	6	140403602	140408924	ortholog_one2one	34.1936	88.3333	75	47.97	0.0672	0.7092	0
ENSRNOG00000021041	10	90383813	90393317	ENSMMUG00000041006	16	50235607	50250951	ortholog_one2one	80.0487	94.2693	100	12.18	0.0221	0.703	1
ENSRNOG00000039954	17	4256299	4273170												
ENSRNOG00000015669	10	56489552	56491715	ENSMMUG00000039331	16	7337591	7338289	ortholog_one2one	91.3793	91.3793	100	100.00	0.0517	0.6491	1
ENSRNOG00000011330	19	59197	64303	ENSMMUG00000022825	20	51201202	51248466	ortholog_one2many	66.5854	42.3913	50	91.47	0.2369	0.763	0
ENSRNOG00000007493	4	5841998	5860527	ENSMMUG00000002878	3	178859054	178892384	ortholog_one2one	78.777	78.2143	0	98.97	0.1195	0.7911	1
ENSRNOG00000006998	7	26139664	26144466												
ENSRNOG00000017737	3	80844005	80875817	ENSMMUG00000021446	14	19666220	19714894	ortholog_one2one	85.7912	72.5205	50	90.28	0.0785	0.9576	1
ENSRNOG00000010714	16	54153054	54188181	ENSMMUG00000042698	8	17568486	17609305	ortholog_one2one	80.2548	80.7692	100	78.16	0.1112	0.6549	1
ENSRNOG00000012965	5	150970909	150987081	ENSMMUG00000018170	1	26756485	26770747	ortholog_one2one	49.3151	62.9126	50	83.67	0.261	1.0715	0
ENSRNOG00000031440	6	66963510	67085390	ENSMMUG00000004271	7	87848037	87998006	ortholog_one2one	99.7925	94.8718	50	100.00	0.001	0.1414	1
ENSRNOG00000025100	13	48031410	48056394	ENSMMUG00000002526	1	160117327	160143599	ortholog_one2one	83.1241	83.2402	100	100.00	0.0876	0.9202	1
ENSRNOG00000014658	19	20147037	20406003	ENSMMUG00000021261	20	33354214	33761712	ortholog_one2one	97.7721	86.7681	100	56.92	0.0091	1.0872	1
ENSRNOG00000001243	12	38303624	38326502	ENSMMUG00000013643	11	50675315	50708557	ortholog_one2one	80.7194	79.3494	50	92.06	0.1049	0.5573	1
ENSRNOG00000020620	1	226518406	226526959	ENSMMUG00000014913	14	13051679	13056834	ortholog_one2one	9.41177	22.7273	50	50.00	0.8966	71.9747	0
ENSRNOG00000010805	2	93792601	93797305	ENSMMUG00000041192	8	79747628	79756152	ortholog_one2one	78.5235	88.6364	100	100.00	0.0684	0.8861	1
ENSRNOG00000004632	7	28654733	28657522	ENSMMUG00000031601	11	102131633	102133004	ortholog_one2one	82.4242	82.4242	75	51.51	0.0927	0.4686	1
ENSRNOG00000060791	3	5304016	5308487												
ENSRNOG00000048130	8	118392773	118414603	ENSMMUG00000000591	2	93892189	93933737	ortholog_one2many	95.1515	67.9654	0	93.95	0.0137	0.7595	1
ENSRNOG00000058628	4	121870699	121871658												
ENSRNOG00000006395	3	153197644	153207816	ENSMMUG00000002089	10	27167058	27186457	ortholog_one2one	84.2857	82.3256	100	99.81	0.0857	0.6372	1
ENSRNOG00000021912	1	219390523	219392478	ENSMMUG00000005489	14	6929660	6931117	ortholog_one2one	67.4374	73.5294	100	50.00	0.1775	0.9151	1
ENSRNOG00000015290	4	157328379	157331905	ENSMMUG00000045906	3	155103692	155104196	ortholog_many2many	49.3976	82	0		0.1044	0.4648	0
ENSRNOG00000015290	4	157328379	157331905	ENSMMUG00000038086	5	49045147	49045926	ortholog_many2many	69.4779	71.7842	0		0.1567	0.6044	0
ENSRNOG00000005362	7	59928426	59957232	ENSMMUG00000044290	11	68517535	68545901	ortholog_one2one	37.1739	79.9065	100	100.00	0.1245	0.7445	0
ENSRNOG00000018385	1	224882439	224884205	ENSMMUG00000017292	14	11380916	11394453	ortholog_one2one	98.4783	98.4783	100	50.00	0.0066	0.4886	1
ENSRNOG00000032570	7	125966480	126028279	ENSMMUG00000023004	10	87494324	87557185	ortholog_one2one	80.6736	84.3252	100	100.00	0.0845	0.4867	1
ENSRNOG00000009233	8	13299561	13304244	ENSMMUG00000004023	6	134586949	134587671	ortholog_one2many	75.7322	79.7357	0		0.1133	0.4267	0
ENSRNOG00000009233	8	13299561	13304244	ENSMMUG00000037865	14	87097295	87103496	ortholog_one2many	85.7741	85.7741	100	50.00	0.0761	0.4543	1
ENSRNOG00000019301	1	252409268	252428774	ENSMMUG00000000469	9	83980334	83998192	ortholog_one2one	88.3886	88.1797	100	99.99	0.0615	0.6022	1
ENSRNOG00000003956	X	26315878	26376467	ENSMMUG00000003896	X	10239731	10787532	ortholog_one2one	83.8535	63.2549	75	64.01	0.0901	0.443	1
ENSRNOG00000004127	13	94807756	94859436	ENSMMUG00000019914	1	219550200	219679547	ortholog_one2many	72.6076	52.2096	100	79.90	0.1487	0.7158	1
ENSRNOG00000051970	7	141249044	141252578	ENSMMUG00000041186	11	48245769	48250166	ortholog_one2one	90.566	90.566	100	100.00	0.047	0.8872	1
ENSRNOG00000031331	1	116152667	116153722	ENSMMUG00000006151	19	46987053	46997469	ortholog_one2many	65.5271	65.5271	0		0.2499	0.8265	0
ENSRNOG00000032131	19	29012139	29016521												
ENSRNOG00000003555	13	92342255	92343196												
ENSRNOG00000012514	1	239266921	239301176	ENSMMUG00000018880	15	88073369	88081351	ortholog_one2one	99.6528	99.6528	50	44.61	0.0016	0.449	0
ENSRNOG00000026912	18	38292701	38295831	ENSMMUG00000017228	6	145913035	145916946	ortholog_one2one	80.6452	80.6452	75	100.00	0.1124	0.791	1
ENSRNOG00000048508	15	35942770	35943705												
ENSRNOG00000020412	1	220645672	220665603	ENSMMUG00000011743	14	8355368	8372329	ortholog_one2one	92.4829	92.0635	100	50.00	0.0396	0.6239	1
ENSRNOG00000006126	10	57581828	57606171	ENSMMUG00000010467	16	5293190	5327657	ortholog_one2one	90.2965	90.4184	100	100.00	0.0484	0.516	1
ENSRNOG00000045726	1	213347974	213348906												
ENSRNOG00000003443	19	26016382	26019553	ENSMMUG00000011230	19	12836645	12839467	ortholog_one2one	68.3511	70.9945	100	0.00	0.1609	1.1264	1
ENSRNOG00000024535	10	59360765	59496422	ENSMMUG00000019180	16	3881073	4035220	ortholog_one2one	91.1973	91.2589	100	88.67	0.0464	0.409	1
ENSRNOG00000019232	17	6683152	6690723	ENSMMUG00000018870	15	100278821	100294962	ortholog_one2one	77.7126	77.7126	100	89.62	0.1219	0.8519	1
