Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
ENSRNOG00000015636	3	8599148	8615532	ENSGGOG00000007643	9	112100015	112126044	ortholog_one2one	82.8678	83.0224	100	100.00	0.0961	0.8455	1
ENSRNOG00000021578	10	15243429	15245757	ENSGGOG00000007896	16	652119	655409	ortholog_one2one	87.1377	87.7737	100	50.00	0.0655	1.3849	1
ENSRNOG00000013241	1	258074860	258139176	ENSGGOG00000007842	10	109129279	109183647	ortholog_one2many	77.3469	77.3469	50	0.00	0.1346	0.4475	0
ENSRNOG00000046040	10	44568615	44569535												
ENSRNOG00000019177	18	28781349	28832428	ENSGGOG00000014212	5	123321248	123369949	ortholog_one2one	88.8457	88.8457	100	100.00	0.0566	0.6234	1
ENSRNOG00000008394	3	72385666	72389276	ENSGGOG00000002031	11	56514379	56518266	ortholog_one2one	57.7093	59.009	100	0.00	0.3121	0.6595	1
ENSRNOG00000048210	10	34402482	34403435												
ENSRNOG00000045989	10	15577249	15577977	ENSGGOG00000027953	16	201449	204041	ortholog_one2many	71.831	69.3878	25	46.86	0.1983	1.8788	0
ENSRNOG00000005730	5	12132657	12199283	ENSGGOG00000024428	1	125994895	125995907	ortholog_one2one	64.1457	81.4947	0		0.1334	0.9137	0
ENSRNOG00000004192	13	89774764	89796113	ENSGGOG00000026781	1	140080299	140103062	ortholog_one2one	76.087	76.2943	100	100.00	0.1465	0.4904	1
ENSRNOG00000006004	5	146882756	146931444	ENSGGOG00000003599	1	33569336	33639238	ortholog_one2one	87.4118	86.4959	100	50.01	0.0592	0.4044	1
ENSRNOG00000027938	17	55670331	55709740	ENSGGOG00000017151	10	90748804	90789901	ortholog_one2one	54.0195	52.9065	75	0.00	0.3323	0.75	1
ENSRNOG00000012218	16	68814655	68832862												
ENSRNOG00000013103	1	102915191	102931839	ENSGGOG00000015884	11	18285192	18324544	ortholog_one2one	73.1928	73.1928	100	100.00	0.1668	0.7128	1
ENSRNOG00000022619	1	226030938	226033228	ENSGGOG00000023151	11	76798862	76803347	ortholog_one2many	77.4725	87.037	0		0.0783	0.5181	0
ENSRNOG00000022619	1	226030938	226033228	ENSGGOG00000027722	11	61091255	61099143	ortholog_one2many	94.5055	93.9891	50		0.025	0.4208	0
ENSRNOG00000022619	1	226030938	226033228	ENSGGOG00000027119	9	34239356	34239998	ortholog_one2many	85.7143	88.6364	0		0.0517	0.4393	0
ENSRNOG00000022619	1	226030938	226033228	ENSGGOG00000043304	3	74100984	74103569	ortholog_one2many	75.8242	87.3418	0		0.0619	0.4762	0
ENSRNOG00000022619	1	226030938	226033228	ENSGGOG00000024641	17	78183443	78183784	ortholog_one2many	56.044	90.2655	0		0.0407	0.3873	0
ENSRNOG00000022619	1	226030938	226033228	ENSGGOG00000022472	X	148240288	148244072	ortholog_one2many	81.8681	90.303	0		0.0456	0.418	0
ENSRNOG00000021048	1	101783621	101792496												
ENSRNOG00000024330	8	118662335	118665699												
ENSRNOG00000039404	15	29810344	29810811	ENSGGOG00000043869	14	23557794	23558159	ortholog_one2many	69.9115	65.2893	0		0.208	0.5888	0
ENSRNOG00000006033	14	82818663	82824599	ENSGGOG00000002707	4	1145554	1151431	ortholog_one2many	85.4545	85.1964	50	100.00	0.0811	1.6391	1
ENSRNOG00000013110	5	57845819	57860658	ENSGGOG00000003907	9	15139951	15153975	ortholog_one2many	87.7551	87.7551	100	100.00	0.067	0.2702	1
ENSRNOG00000017963	1	37878516	37886675	ENSGGOG00000042313	11	3107694	3151262	ortholog_one2many	43.1461	30.3318	25		0.4889	1.2013	0
ENSRNOG00000011471	15	38341089	38387316	ENSGGOG00000004983	13	3265562	3299026	ortholog_one2one	99.5192	99.5192	50	100.00	0.0022	0.2582	1
ENSRNOG00000014288	9	78900103	78969078	ENSGGOG00000015010	2B	108499103	108575500	ortholog_one2one	92.3698	92.3698	100	100.00	0.0412	0.5178	1
ENSRNOG00000026898	5	147628899	147635789	ENSGGOG00000026784	1	32639255	32661857	ortholog_one2one	85.0622	82.8283	100	32.04	0.0828	0.8931	1
ENSRNOG00000042424	7	3751196	3752134												
ENSRNOG00000000104	17	10676943	10686134	ENSGGOG00000012127	5	161980243	161989348	ortholog_one2one	98.2906	98.2906	0	0.00	0.0077	0.7227	0
ENSRNOG00000006068	7	136182224	136403012	ENSGGOG00000028620	12	41908632	42450045	ortholog_one2one	94.709	69.6498	100	82.87	0.0286	0.6584	1
ENSRNOG00000053812	2	196105569	196113149	ENSGGOG00000039174	1	130364218	130369562	ortholog_many2many	84.879	89.1949	25		0.0576	0.4983	0
ENSRNOG00000053812	2	196105569	196113149	ENSGGOG00000010547	1	130380295	130388702	ortholog_many2many	85.2823	82.2957	0	50.00	0.0838	0.5409	0
ENSRNOG00000015416	9	55050203	55057658	ENSGGOG00000036855	2B	84455849	84464711	ortholog_one2one	81.8182	79.4118	100		0.0928	0.3246	1
ENSRNOG00000015716	1	189166399	189182306	ENSGGOG00000005108	16	20650627	20668992	ortholog_one2one	67.5422	67.4157	100	50.26	0.222	0.6336	1
ENSRNOG00000058943	7	13553010	13553963												
ENSRNOG00000032552	7	15069254	15073052	ENSGGOG00000037008	19	11852835	11853855	ortholog_one2many	20.679	51.5385	25		0.357	2.0108	0
ENSRNOG00000015235	1	256881771	256914260	ENSGGOG00000010770	10	108094127	108128271	ortholog_one2one	87.3016	87.3016	100	98.67	0.0648	0.4837	1
ENSRNOG00000031769	5	16845631	16847776	ENSGGOG00000002029	8	59567903	59574833	ortholog_one2one	82.3529	63.6364	100	100.00	0.0928	0.2603	1
ENSRNOG00000015502	2	219662064	219693629	ENSGGOG00000000908	1	101360987	101472992	ortholog_one2many	93.8775	67.4487	100	0.00	0.043	0.3942	1
ENSRNOG00000009773	8	91310630	91338843	ENSGGOG00000009359	6	82076550	82109283	ortholog_one2one	94.586	94.586	100	100.00	0.031	0.6558	1
ENSRNOG00000017876	2	60419525	60446510	ENSGGOG00000024744	17	60375515	60400489	ortholog_one2one	85.5535	79.0295	100	100.00	0.0748	0.609	1
ENSRNOG00000004521	6	86785771	86810316	ENSGGOG00000013952	14	195576	227371	ortholog_one2one	95.0301	94.3199	100	100.00	0.0223	0.3626	1
ENSRNOG00000014154	2	189857587	189877743	ENSGGOG00000001814	1	132739659	132748705	ortholog_one2one	69.3966	82.5641	100	0.00	0.0467	0.5224	1
ENSRNOG00000045610	7	9341613	9342551	ENSGGOG00000023803	12	30868290	30869227	ortholog_one2many	80.4487	83.3887	25		0.0953	0.5508	0
ENSRNOG00000021913	1	71859390	71909138												
ENSRNOG00000002657	13	66988937	67206693	ENSGGOG00000012337	1	166133147	166293579	ortholog_one2one	94.1489	94.526	75	64.96	0.0259	0.5124	1
ENSRNOG00000021085	1	221735517	221749086												
ENSRNOG00000013889	8	97075160	97083120	ENSGGOG00000009973	15	58079305	58180389	ortholog_one2one	85.9728	75.6972	100	71.68	0.0744	1.0306	1
ENSRNOG00000060995	19	36238230	36239712												
ENSRNOG00000015909	1	168639059	168640000												
ENSRNOG00000026157	X	45519228	45522665	ENSGGOG00000005430	X	7593133	7622349	ortholog_one2one	61.9048	61.6601	25	0.00	0.2701	1.732	0
ENSRNOG00000013372	2	34946797	34963207	ENSGGOG00000007489	17	31065268	31091451	ortholog_one2one	86.7924	86.25	75	100.00	0.0695	0.3822	1
ENSRNOG00000017113	13	44475970	44515739	ENSGGOG00000040615	2B	26841635	26882142	ortholog_one2one	86.9806	86.0274	100	91.75	0.073	0.3747	1
ENSRNOG00000024630	1	80852528	80864846	ENSGGOG00000036553	19	43868229	43891211	ortholog_one2one	36.5546	45.3125	100		0.4803	1.5252	0
ENSRNOG00000046188	1	168724703	168725656												
ENSRNOG00000016638	5	172934990	172979986	ENSGGOG00000006810	1	1451674	1509027	ortholog_one2one	100	100	100	0.00	0	0	1
ENSRNOG00000011909	8	104414567	104542317	ENSGGOG00000023738	3	143585355	143699593	ortholog_one2one	81.5821	84.8894	100	77.47	0.0857	0.4778	1
ENSRNOG00000010930	4	100181455	100213858	ENSGGOG00000001377	2A	21114220	21152562	ortholog_one2one	96.9858	96.8142	100	100.00	0.0136	0.503	1
ENSRNOG00000032817	1	67064847	67065797												
ENSRNOG00000009564	4	84478839	84481883	ENSGGOG00000041768	7	29661800	29662189	ortholog_one2one	61.9048	60.4651	100		0.2366	1.3917	1
ENSRNOG00000014282	15	33355947	33358138	ENSGGOG00000007419	14	22254383	22256686	ortholog_one2one	93.2384	93.2384	100	100.00	0.031	0.5184	1
ENSRNOG00000047314	10	106817601	106828884	ENSGGOG00000007026	5	4833247	4835208	ortholog_one2many	30.6034	78.8889	75	60.68	0.146	1.4578	0
ENSRNOG00000047314	10	106817601	106828884	ENSGGOG00000039135	CABD030154704.1	3360	4390	ortholog_one2many	54.3103	56.5022	0		0.2246	84.1237	0
ENSRNOG00000047313	10	36477692	36479056												
ENSRNOG00000011178	16	49437379	49453394	ENSGGOG00000002817	4	198239347	198271271	ortholog_one2one	86.9942	86.7435	100	100.00	0.0677	0.698	1
ENSRNOG00000020066	18	30496318	30498636	ENSGGOG00000008995	5	124673582	124675996	ortholog_one2many	76.0673	73.9623	75		0.1418	0.7661	1
ENSRNOG00000005045	6	98417974	98566966	ENSGGOG00000038979	14	46717165	46868441	ortholog_one2many	90.364	99.7636	75	9.88	0.0011	0.1769	1
ENSRNOG00000005045	6	98417974	98566966	ENSGGOG00000008398	7	57055567	57056439	ortholog_one2many	49.6788	89.2308	0		0.0704	0.3145	0
ENSRNOG00000007038	8	7814895	8524643	ENSGGOG00000016800	11	99173452	100070769	ortholog_one2one	90.3549	90.2727	100	59.86	0.0507	0.6079	1
ENSRNOG00000012604	8	22966561	22969459	ENSGGOG00000002542	19	11146218	11147766	ortholog_one2one	61.1511	68	100	22.73	0.2308	0.7612	1
ENSRNOG00000021119	1	90045509	90057923	ENSGGOG00000022933	19	33878786	33900292	ortholog_one2one	69.1667	69.5531	75	97.90	0.2	0.5508	1
ENSRNOG00000016687	1	72443758	72461547	ENSGGOG00000003632	19	54860643	54876440	ortholog_one2one	52.1588	79.5962	100	0.00	0.1183	0.7248	1
ENSRNOG00000055519	1	87563975	87568989	ENSGGOG00000016654	19	37136773	37178047	ortholog_one2one	80.7281	72.6397	0	0.00	0.0945	2.0453	0
ENSRNOG00000051929	14	42714315	42717010	ENSGGOG00000006225	4	41599079	41604416	ortholog_one2one	98.0456	95.8599	100	100.00	0.0088	0.4934	1
ENSRNOG00000061218	17	45687105	45688058	ENSGGOG00000003538	6	29674326	29675288	ortholog_one2many	85.8044	85	75	0.00	0.0776	0.4948	1
ENSRNOG00000003866	13	45314933	45318878	ENSGGOG00000016862	2B	28034789	28038588	ortholog_one2one	91.404	75.4137	75	100.00	0.0449	1.0783	1
ENSRNOG00000061526	1	79959591	79979205	ENSGGOG00000003405	19	45056545	45075904	ortholog_one2one	68.4615	68.779	100	50.00	0.1428	1.7042	1
ENSRNOG00000023951	7	63361696	63407241	ENSGGOG00000002987	12	21104277	21203209	ortholog_one2one	84.5646	83.0311	50	49.07	0.0997	0.8542	0
ENSRNOG00000052873	2	238002990	238068694	ENSGGOG00000013715	4	117338268	117414601	ortholog_one2one	79.7716	80.2956	100	97.49	0.1234	0.5993	1
ENSRNOG00000043137	6	135856218	135861059												
ENSRNOG00000059245	6	102477036	102512505	ENSGGOG00000041815	14	51268969	51280593	ortholog_one2one	34.6457	74.5763	100	96.10	0.1757	0.5686	0
ENSRNOG00000054972	1	167874539	167875501	ENSGGOG00000036952	11	4378005	4378967	ortholog_one2many	81.25	83.3333	100	100.00	0.0931	0.5923	1
ENSRNOG00000020411	1	200167169	200210377	ENSGGOG00000003921	10	134931697	134982001	ortholog_one2one	87.988	85.7561	50	99.99	0.0618	0.5373	1
ENSRNOG00000000979	12	36576020	36587839	ENSGGOG00000010555	12	125064930	125096912	ortholog_one2one	65.2174	82.0896	100	100.00	0.0786	1.266	1
ENSRNOG00000025745	18	24734330	24735349	ENSGGOG00000004755	2B	16601852	16605307	ortholog_one2one	89.3805	82.5613	75	100.00	0.0563	1.5389	1
ENSRNOG00000031208	10	34519790	34537210	ENSGGOG00000009610	5	164862121	164863458	ortholog_one2one	91.0515	91.4607	50	100.00	0.044	0.9903	1
ENSRNOG00000013969	1	16478127	16601769	ENSGGOG00000001202	6	137787252	137989966	ortholog_one2one	78.9876	69.1472	100	100.00	0.1205	0.7049	1
ENSRNOG00000019243	9	82400569	82410904	ENSGGOG00000042127	CABD030167239.1	2	3361	ortholog_one2one	51.2384	77.6995	25		0.1362	0.3435	0
ENSRNOG00000016177	15	42605473	42638392	ENSGGOG00000004099	8	26744783	26773322	ortholog_one2one	71.1221	81.015	100	39.42	0.1202	1.0614	1
ENSRNOG00000029558	19	55430810	55434252	ENSGGOG00000012670	16	80140963	80144343	ortholog_one2one	70.632	69.0909	100	100.00	0.1903	0.9451	1
ENSRNOG00000007680	5	39564242	39611053	ENSGGOG00000004224	6	98559469	98614664	ortholog_one2one	86.6197	75.9259	100	100.00	0.062	0.6288	1
ENSRNOG00000002134	14	5928737	5945321	ENSGGOG00000010782	1	90434455	90457069	ortholog_one2one	68.8496	61.4534	25	0.00	0.2113	0.7327	0
ENSRNOG00000052775	2	53813131	53827175	ENSGGOG00000009157	17	53399908	53417304	ortholog_one2one	78.4861	67.0068	100	100.00	0.1391	0.6063	1
ENSRNOG00000011484	5	139932988	139933764												
ENSRNOG00000030145	1	55219773	55221609												
ENSRNOG00000010516	15	3644769	3650819	ENSGGOG00000015266	10	35843850	35850265	ortholog_one2one	71.0648	71.2297	75	54.97	0.1938	0.5376	1
ENSRNOG00000049185	4	102643934	102644708	ENSGGOG00000043209	2A	17846281	17846601	ortholog_one2many	57.5758	71.6981	25		0.1644	0.6312	0
ENSRNOG00000047493	4	175969549	176026163	ENSGGOG00000010721	12	63775926	63837458	ortholog_one2many	72.0121	71.0448	75	8.80	0.1808	0.7237	1
ENSRNOG00000017348	2	123847150	123851854	ENSGGOG00000023337	4	134380371	134385620	ortholog_one2one	64.5161	65.3595	100	0.00	0.2489	0.5417	1
ENSRNOG00000004421	7	64326465	64341207	ENSGGOG00000000706	12	22214259	22244005	ortholog_one2one	84.6501	84.6501	25	18.73	0.0817	0.4583	0
ENSRNOG00000038758	15	46221592	46223385	ENSGGOG00000008293	8	11189874	11192125	ortholog_one2one	48	46.7532	75	0.00	0.4491	0.8606	0
ENSRNOG00000031485	1	220166127	220188541	ENSGGOG00000013228	11	65680245	65712378	ortholog_one2one	93.6314	91.2814	100	100.00	0.0327	0.6246	1
ENSRNOG00000001090	12	1023531	1195591	ENSGGOG00000006398	13	14769154	14952827	ortholog_one2one	88.2194	88.1402	75	100.00	0.0606	0.5924	1
ENSRNOG00000007256	5	28504558	28737719	ENSGGOG00000000011	8	91419860	91584058	ortholog_one2one	96.0227	96.2963	100	68.19	0.017	0.3534	1
ENSRNOG00000028299	16	52116975	52127591	ENSGGOG00000013464	4	200972305	200990231	ortholog_one2one	56.7442	55.9633	75	100.00	0.3112	0.6801	1
ENSRNOG00000008800	15	27421954	27422940												
ENSRNOG00000004075	10	55169282	55181416	ENSGGOG00000008776	17	8762968	8788701	ortholog_one2one	85.1266	85.1266	25	12.78	0.0735	1.1758	0
ENSRNOG00000047712	X	115098675	115175299	ENSGGOG00000038714	X	111363340	111471602	ortholog_one2one	93.6986	81.4286	75	100.00	0.0104	0.6802	1
ENSRNOG00000056772	X	112405647	112473822	ENSGGOG00000002973	X	108186644	108468957	ortholog_one2one	77.4115	74.3695	50	97.91	0.1618	0.4519	1
ENSRNOG00000053060	7	58366192	58423581	ENSGGOG00000025994	12	70777183	70838543	ortholog_one2one	84.0909	78.1297	100	100.00	0.1001	0.5475	1
ENSRNOG00000003931	10	97771264	97863311	ENSGGOG00000001303	5	14708963	14840904	ortholog_one2one	83.27	83.4286	100	46.84	0.1004	0.6498	1
ENSRNOG00000025608	2	181896305	181905300	ENSGGOG00000001772	4	167288572	167295623	ortholog_one2one	77.9221	78.2609	100	77.47	0.1228	0.7353	1
ENSRNOG00000007345	X	116751230	116792864	ENSGGOG00000011142	X	112830958	112897036	ortholog_one2one	79.3451	87.0166	100	100.00	0.0619	0.429	1
ENSRNOG00000045914	1	22487055	22488131												
ENSRNOG00000054732	KL568002.1	12247	12552												
ENSRNOG00000026564	17	16333415	16380573	ENSGGOG00000027871	9	76094199	76100600	ortholog_one2many	47.3618	73.7769	25	0.00	0.1562	0.691	0
ENSRNOG00000026564	17	16333415	16380573	ENSGGOG00000024707	9	76069610	76125150	ortholog_one2many	73.2412	72.1535	50	0.00	0.1556	0.6974	0
ENSRNOG00000015117	2	219598162	219617498	ENSGGOG00000016355	1	101538105	101557878	ortholog_one2one	83.5329	82.3009	50	14.78	0.1089	0.5014	0
ENSRNOG00000007663	5	105209846	105212173	ENSGGOG00000002652	9	30287053	30291081	ortholog_one2many	100	99.1968	75		0	0	1
ENSRNOG00000058151	20	11633805	11634137												
ENSRNOG00000015895	18	15462913	15525579	ENSGGOG00000003477	18	28397455	28460019	ortholog_one2one	86.9452	87.1728	50	100.00	0.0825	0.7432	1
ENSRNOG00000014838	5	59416076	59446647	ENSGGOG00000003324	9	13324943	13352288	ortholog_one2one	84.7059	87.2727	100	87.82	0.1066	0.7221	1
ENSRNOG00000017130	5	153197459	153232687	ENSGGOG00000017174	1	25348461	25391629	ortholog_one2many	46.4455	47.8049	25		0.442	1.217	0
ENSRNOG00000017130	5	153197459	153232687	ENSGGOG00000039842	1	25442482	25493008	ortholog_one2many	32.9384	41.8675	25		0.5362	1.3172	0
ENSRNOG00000037795	5	126812187	126821407	ENSGGOG00000042055	1	54662373	54673249	ortholog_one2many	69.0476	70.7317	100	91.15	0.1867	0.6046	1
ENSRNOG00000037795	5	126812187	126821407	ENSGGOG00000041666	1	54647355	54655823	ortholog_one2many	67.1429	68.7805	25	41.15	0.2238	0.6147	0
ENSRNOG00000018940	1	142950540	142992615	ENSGGOG00000009389	15	63535823	63596692	ortholog_one2one	82.5617	82.5617	75	93.49	0.0995	0.609	1
ENSRNOG00000052376	9	38297322	38351024	ENSGGOG00000000788	6	57916959	57990829	ortholog_one2one	74.7292	74.1936	75	9.91	0.1934	0.7312	1
ENSRNOG00000003620	13	80837420	80862963	ENSGGOG00000016607	1	150093657	150122554	ortholog_one2one	80.6026	80.4511	100	100.00	0.1069	0.5535	1
ENSRNOG00000053411	KL568017.1	14180	15118												
ENSRNOG00000033584	7	101198295	101214630												
ENSRNOG00000013867	18	32273770	32359824	ENSGGOG00000025578	5	126181521	126232285	ortholog_one2one	95.4839	95.4839	75	57.74	0.0206	0.5788	1
ENSRNOG00000021041	10	90383813	90393317	ENSGGOG00000015843	5	39077805	39087791	ortholog_one2one	76.8856	95.4683	100	0.00	0.0189	0.7335	1
ENSRNOG00000039954	17	4256299	4273170												
ENSRNOG00000015669	10	56489552	56491715	ENSGGOG00000040573	17	7376449	7377147	ortholog_one2many	90.9483	90.9483	50		0.054	0.5983	0
ENSRNOG00000015669	10	56489552	56491715	ENSGGOG00000038897	17	7367864	7368562	ortholog_one2many	90.9483	90.9483	100		0.054	0.5983	1
ENSRNOG00000011330	19	59197	64303	ENSGGOG00000008251	16	57915245	57964345	ortholog_one2many	66.3415	43.6597	25	77.56	0.2338	0.802	0
ENSRNOG00000007493	4	5841998	5860527	ENSGGOG00000005955	7	152365900	152395211	ortholog_one2one	76.9784	75.6184	0	100.00	0.1363	0.8144	1
ENSRNOG00000006998	7	26139664	26144466	ENSGGOG00000040546	3	172739081	172739993	ortholog_one2one	58.9286	62.9771	0		0.2269	0.4908	0
ENSRNOG00000017737	3	80844005	80875817	ENSGGOG00000011849	11	46624737	46671818	ortholog_one2one	92.0344	76.5443	100	100.00	0.0507	0.8083	1
ENSRNOG00000010714	16	54153054	54188181	ENSGGOG00000017006	8	16957235	16984913	ortholog_one2one	80.2548	80.7692	100	100.00	0.1125	0.6468	1
ENSRNOG00000012965	5	150970909	150987081	ENSGGOG00000009217	1	28007373	28022943	ortholog_one2one	64.9924	66.4075	100	83.83	0.217	0.8735	1
ENSRNOG00000031440	6	66963510	67085390	ENSGGOG00000016495	14	18760992	18917984	ortholog_one2one	99.7925	94.8718	25	100.00	0.001	0.1387	1
ENSRNOG00000025100	13	48031410	48056394	ENSGGOG00000015253	1	186244243	186274266	ortholog_one2one	82.9847	83.1006	75	0.00	0.0873	0.8729	1
ENSRNOG00000014658	19	20147037	20406003	ENSGGOG00000016641	16	39986740	40318423	ortholog_one2one	98.1148	89.1745	100	85.12	0.0076	1.1138	1
ENSRNOG00000001243	12	38303624	38326502	ENSGGOG00000027926	12	122520142	122549097	ortholog_one2one	69.0648	71.2166	50	84.40	0.1725	0.6943	1
ENSRNOG00000020620	1	226518406	226526959	ENSGGOG00000016977	11	60605937	60615745	ortholog_one2one	72.7059	72.7059	100	0.00	0.1581	0.6626	1
ENSRNOG00000010805	2	93792601	93797305	ENSGGOG00000007338	8	33601551	33606132	ortholog_one2one	79.1946	89.3939	100	100.00	0.0654	0.825	1
ENSRNOG00000004632	7	28654733	28657522	ENSGGOG00000009852	12	102048388	102049775	ortholog_one2one	83.0303	83.0303	75	51.49	0.0857	0.4758	1
ENSRNOG00000060791	3	5304016	5308487												
ENSRNOG00000048130	8	118392773	118414603	ENSGGOG00000010883	3	49484938	49522845	ortholog_one2many	96.9697	68.2303	0	50.00	0.0149	0.8117	0
ENSRNOG00000058628	4	121870699	121871658	ENSGGOG00000002427	1	227321178	227322251	ortholog_one2many	28.2132	25.2101	50		0.7444	1.9791	0
ENSRNOG00000006395	3	153197644	153207816	ENSGGOG00000011327	20	35570567	35587722	ortholog_one2one	83.8095	81.8605	100	98.90	0.0909	0.6144	1
ENSRNOG00000021912	1	219390523	219392478	ENSGGOG00000010019	11	66685151	66686563	ortholog_one2one	67.8227	74.8936	100	0.00	0.181	1.0344	1
ENSRNOG00000015290	4	157328379	157331905	ENSGGOG00000039649	6	118286362	118286860	ortholog_many2many	44.1767	80.292	0		0.1281	0.6239	0
ENSRNOG00000015290	4	157328379	157331905	ENSGGOG00000023221	7	128422384	128424916	ortholog_many2many	77.1084	70.3297	0		0.0971	0.5343	0
ENSRNOG00000005362	7	59928426	59957232	ENSGGOG00000008395	12	68866699	68949834	ortholog_one2one	90.8696	87.2651	100	100.00	0.0468	0.6161	1
ENSRNOG00000018385	1	224882439	224884205	ENSGGOG00000016344	11	62049743	62051125	ortholog_one2one	98.4783	98.4783	100	3.14	0.0066	0.5112	1
ENSRNOG00000032570	7	125966480	126028279	ENSGGOG00000001714	22	28910050	28980113	ortholog_one2one	82.7586	83.5628	100	76.34	0.0907	0.4622	1
ENSRNOG00000009233	8	13299561	13304244	ENSGGOG00000023764	5	120324483	120325204	ortholog_one2many	73.2218	78.8288	0	0.00	0.1156	0.4358	0
ENSRNOG00000009233	8	13299561	13304244	ENSGGOG00000008207	11	93990876	93996621	ortholog_one2many	84.9372	84.9372	100	7.50	0.0807	0.4239	1
ENSRNOG00000019301	1	252409268	252428774	ENSGGOG00000007315	10	103142594	103160393	ortholog_one2one	88.3886	88.1797	100	100.00	0.0651	0.5685	1
ENSRNOG00000003956	X	26315878	26376467	ENSGGOG00000009476	X	10880365	11402518	ortholog_one2one	84.1248	63.655	75	99.61	0.0846	0.4362	1
ENSRNOG00000004127	13	94807756	94859436	ENSGGOG00000016268	4	130197162	130289555	ortholog_one2many	68.3933	53.1378	0	55.78	0.1767	0.7612	0
ENSRNOG00000051970	7	141249044	141252578	ENSGGOG00000005898	12	36203305	36207628	ortholog_one2one	90.9434	90.9434	100	100.00	0.0452	0.8923	1
ENSRNOG00000031331	1	116152667	116153722	ENSGGOG00000005666	19	51091903	51092955	ortholog_one2many	65.2422	65.4286	0		0.2448	0.8046	0
ENSRNOG00000032131	19	29012139	29016521												
ENSRNOG00000003555	13	92342255	92343196	ENSGGOG00000011432	1	137689669	137690610	ortholog_one2one	86.262	86.262	100	74.36	0.0811	0.7784	1
