Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
ENSMUSG00000052085	19	24999529	25202432	ENSGGOG00000008791	9	49601822	49851345	ortholog_one2one	91.9048	91.9485	100	96.56	0.0401	0.5459	1
ENSMUSG00000074737	2	149830524	149831213												
ENSMUSG00000024896	19	32485769	32515370	ENSGGOG00000007426	10	101798233	101849102	ortholog_one2one	82.9522	81.9302	50	93.36	0.096	0.6545	1
ENSMUSG00000025047	19	47090766	47131143	ENSGGOG00000011621	10	118060198	118110083	ortholog_one2one	80.6122	80.2245	100	100.00	0.1144	0.5748	1
ENSMUSG00000048138	19	25672420	25679010	ENSGGOG00000025101	9	48996056	49001730	ortholog_one2one	83.779	83.779	100	100.00	0.0831	0.5221	1
ENSMUSG00000072673	11	77516660	77519198												
ENSMUSG00000006435	19	47178820	47259440	ENSGGOG00000011670	10	118158000	118255206	ortholog_one2one	94.2509	94.2509	100	100.00	0.0251	0.6715	1
ENSMUSG00000024922	19	5549137	5560575	ENSGGOG00000008101	11	65000209	65005838	ortholog_one2one	73.7828	96.0976	100	89.91	0.0166	0.6848	1
ENSMUSG00000072693	5	115097689	115098295												
ENSMUSG00000096808	GL456221.1	151235	152734												
ENSMUSG00000066810	9	25089422	25089490												
ENSMUSG00000024815	19	30003790	30006020	ENSGGOG00000042302	9	43583808	43587389	ortholog_one2one	38.961	66.1765	100		0.2215	0.6377	0
ENSMUSG00000012282	18	34542313	34548273	ENSGGOG00000004289	5	121579932	121587629	ortholog_one2one	80.226	80.9117	100	100.00	0.1031	0.6092	1
ENSMUSG00000033597	17	24488783	24508905	ENSGGOG00000014205	16	2250200	2262293	ortholog_one2one	83.2285	89.3473	75	100.00	0.0517	0.9415	1
ENSMUSG00000096083	11	62753100	62753498												
ENSMUSG00000035049	19	41862852	41896153	ENSGGOG00000014850	10	111870165	111914414	ortholog_one2one	90.7336	90.5937	100	100.00	0.0447	0.5519	1
ENSMUSG00000095034	X	123246440	123246907												
ENSMUSG00000025019	19	41482645	41562246												
ENSMUSG00000094044	X	124500563	124501060												
ENSMUSG00000075405	2	32574184	32575684												
ENSMUSG00000001380	18	36766530	36783205	ENSGGOG00000013169	5	124202958	124230328	ortholog_one2many	95.0884	95.0884	75	0.00	0.0284	0.518	1
ENSMUSG00000001380	18	36766530	36783205	ENSGGOG00000025477	5	124215642	124221951	ortholog_one2many	76.6208	96.0591	50	0.00	0.0222	0.5085	0
ENSMUSG00000073486	1	179803376	179804676												
ENSMUSG00000094856	3	137671524	137672540												
ENSMUSG00000095353	Y	44980580	44981263	ENSGGOG00000041892	X	57746718	57748592	ortholog_one2many	31.2775	45.2229	0		0.3276	1.0162	0
ENSMUSG00000061619	4	52496939	52497244												
ENSMUSG00000091561	18	31819862	31820413	ENSGGOG00000043396	1	111078637	111084912	ortholog_many2many	74.1176	28.8991	0		0.157	0.907	0
ENSMUSG00000091561	18	31819862	31820413	ENSGGOG00000038254	3	12506409	12507065	ortholog_many2many	52.9412	23.1959	0		0.2424	1.0284	0
ENSMUSG00000024442	18	38250249	38262629	ENSGGOG00000013008	5	125474177	125492452	ortholog_one2one	73.9216	71.1321	100	100.00	0.1558	0.547	1
ENSMUSG00000073574	18	41986201	41999049	ENSGGOG00000013882	5	129426521	129439808	ortholog_one2one	79.5276	81.4516	75	100.00	0.1016	0.6964	1
ENSMUSG00000094939	Y	25308278	25309360												
ENSMUSG00000039901	19	45818144	45998488	ENSGGOG00000006539	10	116491912	116711396	ortholog_one2one	98.5486	98.5486	100	100.00	0.0077	0.3794	1
ENSMUSG00000053624	18	52693679	52695668												
ENSMUSG00000024827	19	30098449	30175418	ENSGGOG00000004507	9	43259716	43376585	ortholog_one2one	91.5122	91.9608	50	100.00	0.0413	0.5764	1
ENSMUSG00000047787	19	7092014	7105729	ENSGGOG00000023646	11	63277296	63279320	ortholog_one2one	96.1424	96.1424	75	100.00	0.0164	1.0303	1
ENSMUSG00000024806	19	29697921	29708448	ENSGGOG00000016251	9	44028037	44049905	ortholog_one2one	70.7965	67.7966	100	100.00	0.2355	0.433	1
ENSMUSG00000024538	18	53406341	53418007	ENSGGOG00000001121	5	106265955	106279313	ortholog_one2one	91.5094	91.5094	100	0.00	0.0432	0.5493	1
ENSMUSG00000094962	3	55461985	55472210												
ENSMUSG00000071658	19	8836929	8839246	ENSGGOG00000003199	11	61845886	61847481	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000038071	18	44270127	44277700	ENSGGOG00000004112	5	121288961	121290072	ortholog_one2one	76.0108	80.1136	25		0.1215	0.5138	0
ENSMUSG00000078117	9	8971791	8975773												
ENSMUSG00000024726	19	18670780	18704788	ENSGGOG00000012752	9	56814729	56862080	ortholog_one2one	91.75	89.731	100	100.00	0.0428	0.3495	1
ENSMUSG00000071280	10	59616063	59616398												
ENSMUSG00000063011	17	25748614	25754327	ENSGGOG00000013962	16	786044	793307	ortholog_one2one	48.8	52.226	100	0.00	0.3703	1.2653	0
ENSMUSG00000025738	17	25809085	25821244	ENSGGOG00000013902	16	714519	728087	ortholog_one2one	96.6597	96.6597	100	100.00	0.015	0.8814	1
ENSMUSG00000046008	19	58670365	58681786	ENSGGOG00000016023	10	131529560	131551236	ortholog_one2one	78.4946	78.4946	100	0.00	0.1373	0.6555	1
ENSMUSG00000074029	9	119159161	119161669												
ENSMUSG00000036880	18	74779197	74806207	ENSGGOG00000040202	X	49404282	49410234	ortholog_one2many	68.0101	75.6302	0		0.1781	0.7913	0
ENSMUSG00000036880	18	74779197	74806207	ENSGGOG00000012552	18	46944446	46973386	ortholog_one2many	86.6499	86.6499	100	99.80	0.0754	0.6619	1
ENSMUSG00000012443	19	37376403	37421859	ENSGGOG00000011847	10	106955555	107017881	ortholog_one2one	75.1901	77.3973	100	86.38	0.135	0.6128	1
ENSMUSG00000096730	JH584292.1	3536	11935												
ENSMUSG00000024193	17	26933127	26937890	ENSGGOG00000000264	6	34064837	34069030	ortholog_one2one	93.381	92.0635	75	100.00	0.034	0.3337	1
ENSMUSG00000025091	19	58759723	58777533	ENSGGOG00000009570	10	131595315	131618779	ortholog_one2one	73.6515	75.693	100	0.00	0.1497	0.6142	1
ENSMUSG00000060224	19	42725858	42752775	ENSGGOG00000002504	10	112914077	112945794	ortholog_one2one	84.6816	84.6816	100	100.00	0.0867	0.5409	1
ENSMUSG00000024598	18	58008623	58209926	ENSGGOG00000006425	5	111535402	111813605	ortholog_one2one	94.9776	96.3364	100	100.00	0.0173	0.6975	1
ENSMUSG00000096728	GL456354.1	158543	161339												
ENSMUSG00000096885	Y	40775223	40775765												
ENSMUSG00000095672	GL456211.1	160465	162404												
ENSMUSG00000095552	JH584293.1	140956	142665	ENSGGOG00000009095	9	14731241	14738270	ortholog_many2many	23.1986	14.2549	25		0.5186	0.9366	0
ENSMUSG00000095552	JH584293.1	140956	142665	ENSGGOG00000012993	9	14621734	14627935	ortholog_many2many	11.4235	12.0148	0		0.4439	0.4655	0
ENSMUSG00000024866	19	3986661	3990007	ENSGGOG00000011979	11	66888942	66897640	ortholog_one2one	68.5535	68.3386	100	0.00	0.1926	0.9055	1
ENSMUSG00000033022	18	46713205	46728342	ENSGGOG00000016315	5	98964161	98976162	ortholog_one2one	92	92	50	100.00	0.0428	0.5326	1
ENSMUSG00000063611	2	28506095	28506475												
ENSMUSG00000035283	19	56722372	56724862	ENSGGOG00000022596	10	128976409	128977843	ortholog_one2one	59.6567	95.5326	100	100.00	0.0208	0.8251	1
ENSMUSG00000074232	9	66797039	66799074												
ENSMUSG00000025094	19	59260878	59296012	ENSGGOG00000004379	10	132227684	132267762	ortholog_one2one	91.8762	92.4125	100	100.00	0.0386	0.452	1
ENSMUSG00000090353	2	126215100	126216212												
ENSMUSG00000072968	17	9422060	9422458												
ENSMUSG00000054178	19	23723279	23725034												
ENSMUSG00000024556	18	73770040	73815392	ENSGGOG00000010823	18	48047464	48118173	ortholog_one2one	88.455	89.2123	100	100.00	0.0599	0.6341	1
ENSMUSG00000095585	JH584293.1	41602	43114	ENSGGOG00000002939	9	14772630	14774383	ortholog_one2many	66.3462	70.4082	50	69.81	0.2142	0.3552	0
ENSMUSG00000053861	18	74065102	74065584												
ENSMUSG00000078380	7	34251038	34251493												
ENSMUSG00000061808	18	20665250	20674324	ENSGGOG00000008865	18	28366994	28374069	ortholog_one2one	80.2721	73.75	75	100.00	0.1405	0.5735	1
ENSMUSG00000024952	19	6829085	6840601	ENSGGOG00000043275	CABD030167574.1	4082	13967	ortholog_one2one	61.7076	93.3464	25		0.0379	0.9865	0
ENSMUSG00000095523	JH584299.1	837364	840451												
ENSMUSG00000067608	19	9283238	9284494	ENSGGOG00000024269	X	46584126	46584909	ortholog_many2many	74.7126	79.2683	0	0.00	0.1173	0.5564	0
ENSMUSG00000067608	19	9283238	9284494	ENSGGOG00000001695	20	4984550	4990297	ortholog_many2many	96.1686	96.1686	0	0.00	0.0186	0.4874	0
ENSMUSG00000073995	4	11979560	11981265												
ENSMUSG00000032889	11	28339104	28339867	ENSGGOG00000015321	17	7885555	7890127	ortholog_one2many	83.3333	83.3333	0	50.00	0.0948	0.7309	0
ENSMUSG00000083929	4	42240639	42242685												
ENSMUSG00000071506	6	42261970	42264555	ENSGGOG00000010185	7	143000884	143003996	ortholog_one2one	56.5421	56.0185	100	88.63	0.3286	0.4369	1
ENSMUSG00000041429	17	24632682	24638838	ENSGGOG00000023097	16	2086517	2094715	ortholog_one2one	81	77.8846	100	0.00	0.112	0.8903	1
ENSMUSG00000067292	6	149130170	149130710												
ENSMUSG00000094203	X	126017557	126018055												
ENSMUSG00000033826	17	30624354	30875264	ENSGGOG00000014450	6	39398715	39714924	ortholog_one2one	91.3549	91.8207	75	100.00	0.0443	0.9121	1
ENSMUSG00000024241	17	80393752	80480453	ENSGGOG00000026950	2A	68142284	68282530	ortholog_one2one	97.8014	96.7742	100	81.33	0.0098	0.4247	1
ENSMUSG00000078953	8	104321567	104321787												
ENSMUSG00000024317	18	21001341	21028223	ENSGGOG00000027857	18	28845518	28885721	ortholog_one2many	93.8775	93.8775	75	12.73	0.0293	0.2121	1
ENSMUSG00000024317	18	21001341	21028223	ENSGGOG00000000661	17	40433284	40434022	ortholog_one2many	88.9796	91.9831	0		0.0405	0.2332	0
ENSMUSG00000094915	GL456212.1	31967	34932	ENSGGOG00000006712	2B	123757898	123891557	ortholog_one2many	53.2787	7.34463	0		0.3893	0.6964	0
ENSMUSG00000024963	19	6987911	6992503	ENSGGOG00000012182	11	63403493	63407680	ortholog_one2one	63.5246	62.249	100	0.00	0.2552	0.7953	1
ENSMUSG00000073640	18	6332590	6333064	ENSGGOG00000026039	5	40381832	40386980	ortholog_one2many	100	100	0		0	0	0
ENSMUSG00000038299	18	32837225	32866420	ENSGGOG00000026914	5	94161223	94199521	ortholog_one2one	88.9878	84.122	75	100.00	0.0582	0.4869	1
ENSMUSG00000092166	5	95106938	95111158												
ENSMUSG00000094911	Y	24795161	24796243												
ENSMUSG00000094350	JH584294.1	137009	137560												
ENSMUSG00000074215	8	84063561	84065137												
ENSMUSG00000034820	19	10525244	10547735	ENSGGOG00000042753	11	60542861	60556797	ortholog_one2one	60.5096	99.3031	100	100.00	0.0034	0.2234	1
ENSMUSG00000094121	GL456350.1	394	1059	ENSGGOG00000025682	9	14753690	14755107	ortholog_one2many	70.6767	70.1493	50	67.01	0.1785	0.5264	0
ENSMUSG00000093828	JH584294.1	2012	3786	ENSGGOG00000041133	9	14827003	14827692	ortholog_many2many	46.5116	53.5714	25		0.3842	0.6786	0
ENSMUSG00000093828	JH584294.1	2012	3786	ENSGGOG00000039700	9	14801512	14802201	ortholog_many2many	46.5116	53.5714	25		0.3842	0.6786	0
ENSMUSG00000097025	2	70661248	70662108												
ENSMUSG00000095332	2	91945703	91947655												
ENSMUSG00000069518	10	116956824	116972609												
ENSMUSG00000066938	17	80373218	80373541												
ENSMUSG00000035804	19	52264323	52265456	ENSGGOG00000022826	11	1950143	1963618	ortholog_one2many	52.7778	28.5	0		0.45	1.9285	0
ENSMUSG00000024386	18	32123129	32139570												
ENSMUSG00000040385	19	4192158	4195419	ENSGGOG00000009981	11	66632083	66635839	ortholog_one2one	99.697	99.697	100	98.11	0.0013	0.628	1
ENSMUSG00000060450	18	38296635	38317847	ENSGGOG00000008542	5	125521428	125540201	ortholog_one2many	87.8351	89.8734	75	50.00	0.048	0.456	1
ENSMUSG00000060450	18	38296635	38317847	ENSGGOG00000025238	7	134510122	134511169	ortholog_one2many	46.5979	80.427	0		0.1225	0.4682	0
ENSMUSG00000095092	GL456210.1	108390	110303												
ENSMUSG00000094337	GL456354.1	82993	86051												
ENSMUSG00000073572	18	44201264	44206018												
ENSMUSG00000094695	4	42294267	42294855	ENSGGOG00000038318	9	14798487	14799113	ortholog_one2many	65.5172	78.0822	25		0.1169	0.2557	0
ENSMUSG00000054008	18	60685978	60713389	ENSGGOG00000013713	5	134180386	134252804	ortholog_one2one	97.7324	97.7324	100	100.00	0.01	0.5894	1
ENSMUSG00000074913	19	26885925	26888639												
ENSMUSG00000059040	18	48045335	48048378	ENSGGOG00000010357	1	8540629	8558657	ortholog_many2many	94.7005	94.7005	0		0.0258	0.6403	0
ENSMUSG00000059040	18	48045335	48048378	ENSGGOG00000043831	1	216224450	216226697	ortholog_many2many	80.6452	84.1346	0		0.0812	0.6871	0
ENSMUSG00000024301	17	26917091	26932579	ENSGGOG00000000261	6	34040105	34062444	ortholog_one2many	77.9762	69.496	50	48.80	0.136	0.6054	0
ENSMUSG00000039183	17	24882611	24886350	ENSGGOG00000006254	16	1823265	1838037	ortholog_one2one	81.4545	82.6568	100	19.54	0.1041	1.2258	1
ENSMUSG00000035342	19	45015176	45027104	ENSGGOG00000015430	10	115644610	115652481	ortholog_one2one	91.6543	91.9283	100	100.00	0.039	0.57	1
ENSMUSG00000001700	18	56432132	56503792	ENSGGOG00000003435	5	109651475	109783370	ortholog_one2one	83.3333	80.5369	100	95.88	0.1002	0.5195	1
ENSMUSG00000096873	JH584293.1	60162	60827	ENSGGOG00000025682	9	14753690	14755107	ortholog_one2many	70.6767	70.1493	75	17.09	0.1785	0.5264	1
ENSMUSG00000025035	19	46531109	46573085	ENSGGOG00000003895	10	117351444	117392065	ortholog_one2one	98.3516	98.3516	100	25.88	0.0076	0.532	1
ENSMUSG00000045629	18	61953075	62015715	ENSGGOG00000006958	5	132687869	132747194	ortholog_one2one	81.3033	81.3665	100	71.60	0.1065	0.5533	1
ENSMUSG00000071645	19	8953850	8966207	ENSGGOG00000013564	11	61711858	61729388	ortholog_one2one	78.481	74.7807	100	100.00	0.1361	0.4526	1
ENSMUSG00000055271	12	103406822	103407820												
ENSMUSG00000071860	18	40256962	40257684												
ENSMUSG00000024251	17	84190056	84466196	ENSGGOG00000007860	2A	63652224	64038485	ortholog_one2one	78.6378	78.0338	100	99.27	0.1282	0.5163	1
ENSMUSG00000024546	18	68944633	68950141												
ENSMUSG00000051255	19	23675844	23676712	ENSGGOG00000013217	12	30310686	30371331	ortholog_many2many	95.2381	95.2381	0	0.00	0.0198	0.5264	0
ENSMUSG00000051255	19	23675844	23676712	ENSGGOG00000041309	7	78663097	78666861	ortholog_many2many	80.4762	81.25	0		0.0984	0.5964	0
ENSMUSG00000097854	10	79910856	79911140												
ENSMUSG00000024411	18	15389394	15403684	ENSGGOG00000010474	18	23513395	23527256	ortholog_one2one	93.4985	93.4985	50	100.00	0.0352	0.4878	1
ENSMUSG00000094147	X	125435542	125436039												
ENSMUSG00000091449	18	20682592	20682963	ENSGGOG00000004111	9	108275714	108279900	ortholog_one2many	95.935	95.935	0		0.0174	0.9857	0
ENSMUSG00000078091	2	104065826	104067486												
ENSMUSG00000024713	19	17432832	17837632	ENSGGOG00000015095	9	57714347	58180761	ortholog_one2one	78.3697	80.6027	100	82.19	0.1093	0.6868	1
ENSMUSG00000024290	18	10064401	10181792	ENSGGOG00000009574	18	17497417	17661105	ortholog_one2one	92.4668	92.4668	100	100.00	0.0347	0.4754	1
ENSMUSG00000095879	Y	18061270	18061812												
ENSMUSG00000024135	17	85984665	86145175	ENSGGOG00000005910	2A	61581701	61796453	ortholog_one2one	81.2436	81.5763	100	80.42	0.1084	0.5974	1
ENSMUSG00000039529	18	64528979	64661000	ENSGGOG00000013553	18	54974927	55062809	ortholog_one2one	94.4844	94.4844	100	99.72	0.0278	0.6644	1
ENSMUSG00000073291	X	7907693	7907835												
ENSMUSG00000056671	18	41875696	41951194	ENSGGOG00000037088	CABD030155355.1	218	17630	ortholog_one2one	59.887	79.1045	0		0.0663	0.4195	0
ENSMUSG00000042660	18	36760239	36763708	ENSGGOG00000013388	5	124193825	124198961	ortholog_one2one	85.0515	86.1619	100	89.28	0.0815	0.9061	1
ENSMUSG00000071858	18	43777196	43792878	ENSGGOG00000010458	5	131519747	131533641	ortholog_one2one	64.5161	68.9655	100	100.00	0.1919	0.4698	1
ENSMUSG00000024512	18	70240429	70244584												
ENSMUSG00000094874	GL456221.1	30394	32306												
ENSMUSG00000024544	18	67933257	68255549	ENSGGOG00000013522	18	1144598	1407551	ortholog_one2one	90.5229	90.5229	100	94.67	0.0466	0.5144	1
ENSMUSG00000096240	2	67413725	67433086												
ENSMUSG00000050623	19	6922426	6925380	ENSGGOG00000001331	11	63470007	63474651	ortholog_one2one	47.9381	46.5	100	0.00	0.4504	1.4216	0
ENSMUSG00000095763	JH584299.1	806210	809281												
ENSMUSG00000024873	19	5092871	5098418	ENSGGOG00000009758	11	65479188	65485077	ortholog_one2one	100	100	100	0.00	0	0	1
ENSMUSG00000033966	17	80523550	80563834	ENSGGOG00000009706	2A	68030268	68081011	ortholog_one2one	84.2105	75.9894	100	0.00	0.0965	0.9855	1
ENSMUSG00000002625	17	32321425	32350581	ENSGGOG00000013441	19	15184979	15223379	ortholog_one2one	92.0437	91.1901	100	99.36	0.0416	0.4945	1
ENSMUSG00000070720	4	131921771	131923140	ENSGGOG00000036267	1	29241326	29242249	ortholog_one2one	90.1408	83.3876	100		0.0494	0.9606	1
ENSMUSG00000024258	18	31789159	31796642	ENSGGOG00000004723	2B	16798106	16809967	ortholog_one2one	100	100	75	100.00	0	0	1
ENSMUSG00000050138	17	87745837	87797994	ENSGGOG00000042739	2A	59627994	59679888	ortholog_one2one	99.0698	99.0698	100	41.66	0.0035	0.5404	1
ENSMUSG00000047658	19	5298331	5308738	ENSGGOG00000010449	11	65256859	65264154	ortholog_one2one	94.8956	92.9545	100	0.00	0.0257	1.0182	1
ENSMUSG00000040560	18	63708695	63989760	ENSGGOG00000002885	18	53958945	54340249	ortholog_one2one	95.2317	95.1678	75	99.35	0.0243	0.5658	1
ENSMUSG00000024781	19	34492318	34527474	ENSGGOG00000003979	10	103561766	103774521	ortholog_one2one	74.3073	73.9348	100	100.00	0.1526	0.6335	1
ENSMUSG00000026614	1	185454848	185468762	ENSGGOG00000009511	1	199922429	199936710	ortholog_one2one	80.6383	78.1443	100	50.00	0.1065	0.6239	1
ENSMUSG00000073610	18	33464163	33472448												
ENSMUSG00000047810	19	6844623	6858211	ENSGGOG00000043720	CABD030167574.1	99	2488	ortholog_one2many	5.40176	73.3945	25		0.1624	0.5165	0
ENSMUSG00000047810	19	6844623	6858211	ENSGGOG00000004129	11	63512496	63523732	ortholog_one2many	50.844	73.3918	100	92.22	0.1786	0.841	1
ENSMUSG00000045664	19	5917556	5924816	ENSGGOG00000038944	11	64517559	64518191	ortholog_one2one	87.8505	89.5238	100		0.0524	0.6568	1
ENSMUSG00000046668	18	35829818	35861687	ENSGGOG00000014181	5	123172690	123209312	ortholog_one2one	95.2681	93.7888	75	100.00	0.019	0.3651	1
ENSMUSG00000095547	9	3017408	3021593												
ENSMUSG00000055660	17	94727080	94749892	ENSGGOG00000000937	18	12460121	12493921	ortholog_one2one	75.7962	75.6356	25	50.59	0.1508	0.5168	0
ENSMUSG00000001910	8	84670483	84687862	ENSGGOG00000022388	19	12890231	12913274	ortholog_one2one	89.1051	86.907	100	0.00	0.0515	1.1919	1
ENSMUSG00000024960	19	6953714	6969759	ENSGGOG00000012218	11	63424879	63441306	ortholog_one2one	92.3015	92.3015	75	56.47	0.037	0.8641	1
ENSMUSG00000071528	19	47083471	47090625	ENSGGOG00000037876	10	118055566	118060125	ortholog_one2many	89.6552	89.6552	100	100.00	0.0494	0.3379	1
ENSMUSG00000071528	19	47083471	47090625	ENSGGOG00000011616	10	118051300	118051560	ortholog_one2many	89.6552	89.6552	100	100.00	0.0494	0.3379	1
ENSMUSG00000032735	18	61799395	61911852	ENSGGOG00000005384	5	132826220	132946082	ortholog_one2one	97.0675	94.1679	100	86.97	0.0151	0.4456	1
ENSMUSG00000049090	18	84088158	84097514	ENSGGOG00000007319	18	73074690	73087114	ortholog_one2one	83.8196	84.9462	100	100.00	0.0889	0.6901	1
ENSMUSG00000054450	11	53480166	53481097												
ENSMUSG00000056257	13	30974204	30975976												
ENSMUSG00000116158	1	133321875	133329901	ENSGGOG00000002282	1	184000863	184007220	ortholog_one2many	53.1746	48.5507	100	100.00	0.308	0.6353	0
ENSMUSG00000091863	X	152563334	152563969												
ENSMUSG00000025017	19	41274218	41385070	ENSGGOG00000015613	10	111111340	111239370	ortholog_one2one	84.217	84.8447	100	100.00	0.0838	0.6893	1
ENSMUSG00000056612	19	6975048	6977324	ENSGGOG00000022138	2B	100638611	100643983	ortholog_many2many	62.585	49.1979	0	0.00	0.2145	2.0926	0
ENSMUSG00000056612	19	6975048	6977324	ENSGGOG00000012211	11	63417954	63420070	ortholog_many2many	65.9864	56.0694	75	100.00	0.092	1.0727	1
ENSMUSG00000053375	17	86944109	86947887	ENSGGOG00000011550	2A	60662045	60662725	ortholog_one2one	79.2035	79.2035	100	100.00	0.1202	0.8656	1
ENSMUSG00000033016	18	80606205	80713071	ENSGGOG00000006879	18	77170600	77317470	ortholog_one2one	80.2982	79.5359	100	34.42	0.1112	1.1621	1
ENSMUSG00000024420	18	13687013	13972733	ENSGGOG00000027325	18	21699507	21993975	ortholog_one2one	97.3303	97.3303	75	98.29	0.0125	0.7485	1
ENSMUSG00000024666	19	10570478	10577362	ENSGGOG00000004077	11	60503956	60509974	ortholog_one2one	92.5926	92.5926	100	100.00	0.0352	0.462	1
ENSMUSG00000053617	19	47260174	47464411	ENSGGOG00000037810	10	118266564	118516446	ortholog_one2one	91.637	90.9091	100	47.86	0.0423	0.6974	1
ENSMUSG00000047656	19	6996131	6999044	ENSGGOG00000012163	11	63393432	63395903	ortholog_one2one	83.9357	82.6087	100	0.00	0.1002	0.4166	1
ENSMUSG00000024493	18	42202350	42262122	ENSGGOG00000004103	5	129683290	129752045	ortholog_one2one	89.6435	89.7196	75	97.81	0.0547	0.6286	1
ENSMUSG00000045394	17	87635979	87651106	ENSGGOG00000022888	2A	59805472	59823842	ortholog_one2one	76.5079	70.8824	100	100.00	0.1639	0.9945	1
ENSMUSG00000074922	19	24476502	24477356	ENSGGOG00000034987	9	50399901	50401192	ortholog_one2one	97.8873	96.8641	100	100.00	0.011	0.3336	1
