Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
ENSMUSG00000025047	19	47090766	47131143	ENSMMUG00000007058	9	99207408	99262627	ortholog_one2one	81.1493	80.7589	100	100.00	0.1107	0.5669	1
ENSMUSG00000048138	19	25672420	25679010	ENSMMUG00000014844	15	83485688	83495031	ortholog_one2one	84.1355	84.1355	100	0.00	0.0812	0.5169	1
ENSMUSG00000072673	11	77516660	77519198												
ENSMUSG00000006435	19	47178820	47259440	ENSMMUG00000007064	9	99310930	99410368	ortholog_one2one	18.4669	98.1481	100	97.29	0.0073	1.0096	0
ENSMUSG00000024922	19	5549137	5560575	ENSMMUG00000012585	14	8647771	8658244	ortholog_one2one	73.7828	96.0976	100	96.22	0.0167	0.861	1
ENSMUSG00000072693	5	115097689	115098295												
ENSMUSG00000096808	GL456221.1	151235	152734	ENSMMUG00000039873	12	34964329	34965573	ortholog_many2many	32.8	54.8495	0		0.3514	2.6026	0
ENSMUSG00000096808	GL456221.1	151235	152734	ENSMMUG00000040023	JSUE03050864.1	123	1137	ortholog_many2many	27.6	53.0769	0		0.3598	2.4689	0
ENSMUSG00000096808	GL456221.1	151235	152734	ENSMMUG00000029743	6	164342734	164343885	ortholog_many2many	37.8	51.2195	0		0.3616	3.1697	0
ENSMUSG00000096808	GL456221.1	151235	152734	ENSMMUG00000041234	8	60388566	60389744	ortholog_many2many	29.2	51.9573	0		0.366	2.6189	0
ENSMUSG00000066810	9	25089422	25089490												
ENSMUSG00000024815	19	30003790	30006020	ENSMMUG00000002175	15	78087013	78089424	ortholog_one2one	38.0952	61.5385	100	0.00	0.2916	0.6083	0
ENSMUSG00000012282	18	34542313	34548273	ENSMMUG00000022937	6	135790027	135797013	ortholog_one2one	74.5763	78.1065	100	0.00	0.1262	0.673	1
ENSMUSG00000033597	17	24488783	24508905	ENSMMUG00000019226	20	2198185	2209817	ortholog_one2one	87.5611	89.7564	75	87.47	0.0524	0.8617	1
ENSMUSG00000096083	11	62753100	62753498												
ENSMUSG00000035049	19	41862852	41896153	ENSMMUG00000019634	9	92852949	92901997	ortholog_one2one	90.7336	90.5937	100	91.02	0.0453	0.5615	1
ENSMUSG00000095034	X	123246440	123246907												
ENSMUSG00000025019	19	41482645	41562246												
ENSMUSG00000094044	X	124500563	124501060												
ENSMUSG00000075405	2	32574184	32575684												
ENSMUSG00000001380	18	36766530	36783205	ENSMMUG00000004481	6	138439271	138457686	ortholog_one2one	94.8919	94.8919	100	0.00	0.0315	0.5321	1
ENSMUSG00000073486	1	179803376	179804676												
ENSMUSG00000094856	3	137671524	137672540	ENSMMUG00000039873	12	34964329	34965573	ortholog_many2many	30.7692	34.7826	0		0.3794	2.1479	0
ENSMUSG00000094856	3	137671524	137672540	ENSMMUG00000040023	JSUE03050864.1	123	1137	ortholog_many2many	23.0769	30	0		0.4048	1.8278	0
ENSMUSG00000094856	3	137671524	137672540	ENSMMUG00000029743	6	164342734	164343885	ortholog_many2many	38.4615	35.2304	0		0.3862	2.78	0
ENSMUSG00000094856	3	137671524	137672540	ENSMMUG00000041234	8	60388566	60389744	ortholog_many2many	25.4438	30.605	0		0.415	1.9248	0
ENSMUSG00000095353	Y	44980580	44981263	ENSMMUG00000016045	X	56750404	56752663	ortholog_one2many	56.8282	50	0		0.3107	1.2338	0
ENSMUSG00000061619	4	52496939	52497244												
ENSMUSG00000091561	18	31819862	31820413	ENSMMUG00000020851	1	110701086	110704914	ortholog_one2many	62.3529	25.4808	0		0.1091	0.5812	0
ENSMUSG00000024442	18	38250249	38262629	ENSMMUG00000006287	6	139707249	139722592	ortholog_one2one	72.549	70.8812	100	100.00	0.1604	0.5514	1
ENSMUSG00000073574	18	41986201	41999049	ENSMMUG00000029789	6	143894209	143907088	ortholog_one2one	78.7402	80.6452	75	0.00	0.1105	0.6856	1
ENSMUSG00000094939	Y	25308278	25309360												
ENSMUSG00000039901	19	45818144	45998488	ENSMMUG00000001539	9	97521420	97750605	ortholog_one2one	98.4035	98.4035	100	53.20	0.0077	0.4119	1
ENSMUSG00000053624	18	52693679	52695668												
ENSMUSG00000024827	19	30098449	30175418	ENSMMUG00000031755	15	77788529	77902720	ortholog_one2one	91.9024	92.3529	50	85.80	0.0398	0.5903	1
ENSMUSG00000047787	19	7092014	7105729	ENSMMUG00000000482	14	10416143	10498993	ortholog_one2one	95.6973	95.6973	100	100.00	0.0183	1.1529	1
ENSMUSG00000024806	19	29697921	29708448												
ENSMUSG00000024538	18	53406341	53418007	ENSMMUG00000010651	6	120459030	120474780	ortholog_one2one	91.5094	91.5094	100	0.00	0.0434	0.607	1
ENSMUSG00000094962	3	55461985	55472210												
ENSMUSG00000071658	19	8836929	8839246	ENSMMUG00000042036	14	11597467	11599237	ortholog_one2one	100	100	75	100.00	0	0	1
ENSMUSG00000038071	18	44270127	44277700												
ENSMUSG00000078117	9	8971791	8975773												
ENSMUSG00000024726	19	18670780	18704788	ENSMMUG00000010399	15	91265474	91307067	ortholog_one2one	79.75	96.6667	100	0.00	0.0153	0.2704	1
ENSMUSG00000071280	10	59616063	59616398												
ENSMUSG00000063011	17	25748614	25754327	ENSMMUG00000000835	20	751950	757495	ortholog_one2one	54.72	54.8957	100	100.00	0.3455	1.115	1
ENSMUSG00000025738	17	25809085	25821244	ENSMMUG00000016906	20	679616	692704	ortholog_one2one	96.4509	96.4509	100	100.00	0.0161	0.9223	1
ENSMUSG00000046008	19	58670365	58681786	ENSMMUG00000000148	9	112459157	112481021	ortholog_one2one	77.2043	77.2043	100	0.00	0.1435	0.6663	1
ENSMUSG00000074029	9	119159161	119161669												
ENSMUSG00000036880	18	74779197	74806207	ENSMMUG00000003040	18	38771510	38800471	ortholog_one2one	88.1612	88.1612	75	99.79	0.0667	0.6514	1
ENSMUSG00000012443	19	37376403	37421859	ENSMMUG00000023266	9	87814416	87878413	ortholog_one2one	80.2281	79.9242	100	2.74	0.1136	0.5745	1
ENSMUSG00000096730	JH584292.1	3536	11935												
ENSMUSG00000024193	17	26933127	26937890	ENSMMUG00000010649	4	34048854	34271122	ortholog_one2one	93.0233	91.7108	0	100.00	0.0358	0.327	1
ENSMUSG00000025091	19	58759723	58777533	ENSMMUG00000030466	9	112535692	112559723	ortholog_one2one	75.5187	77.6119	100	0.00	0.1341	0.6044	1
ENSMUSG00000060224	19	42725858	42752775												
ENSMUSG00000024598	18	58008623	58209926	ENSMMUG00000010682	6	125916600	126185724	ortholog_one2one	95.4936	95.4608	100	99.71	0.0222	0.7143	1
ENSMUSG00000096728	GL456354.1	158543	161339												
ENSMUSG00000096885	Y	40775223	40775765												
ENSMUSG00000095672	GL456211.1	160465	162404												
ENSMUSG00000095552	JH584293.1	140956	142665	ENSMMUG00000042069	15	49530854	49541488	ortholog_many2many	46.5729	19.88	25		0.4451	0.6826	0
ENSMUSG00000095552	JH584293.1	140956	142665	ENSMMUG00000004980	15	49435211	49438894	ortholog_many2many	44.1125	20.4564	0		0.4343	0.612	0
ENSMUSG00000024866	19	3986661	3990007	ENSMMUG00000039824	14	6731566	6740834	ortholog_one2one	67.9245	67.7116	100		0.1972	0.8261	1
ENSMUSG00000033022	18	46713205	46728342												
ENSMUSG00000063611	2	28506095	28506475												
ENSMUSG00000035283	19	56722372	56724862	ENSMMUG00000044756	9	109943965	109945401	ortholog_one2one	92.0601	89.749	100	100.00	0.0297	1.139	1
ENSMUSG00000074232	9	66797039	66799074												
ENSMUSG00000025094	19	59260878	59296012	ENSMMUG00000014817	9	113143480	113180415	ortholog_one2one	89.5551	88.1905	100	27.41	0.05	0.4816	1
ENSMUSG00000090353	2	126215100	126216212	ENSMMUG00000039873	12	34964329	34965573	ortholog_many2many	43.3962	53.8462	0		0.3662	2.2038	0
ENSMUSG00000090353	2	126215100	126216212	ENSMMUG00000040023	JSUE03050864.1	123	1137	ortholog_many2many	36.6577	52.3077	0		0.3743	2.1011	0
ENSMUSG00000090353	2	126215100	126216212	ENSMMUG00000029743	6	164342734	164343885	ortholog_many2many	49.5957	49.8645	0		0.3763	2.7356	0
ENSMUSG00000090353	2	126215100	126216212	ENSMMUG00000041234	8	60388566	60389744	ortholog_many2many	38.5445	50.8897	0		0.3825	2.1465	0
ENSMUSG00000072968	17	9422060	9422458												
ENSMUSG00000054178	19	23723279	23725034												
ENSMUSG00000024556	18	73770040	73815392	ENSMMUG00000022001	18	39967365	40038677	ortholog_one2many	88.6248	89.3836	100		0.059	0.6364	1
ENSMUSG00000024556	18	73770040	73815392	ENSMMUG00000038739	15	54009846	54010420	ortholog_one2many	24.7878	82.9545	0		0.1011	0.5591	0
ENSMUSG00000095585	JH584293.1	41602	43114	ENSMMUG00000016531	15	49576564	49577873	ortholog_one2many	72.1154	72.1154	50	69.83	0.1724	0.4047	0
ENSMUSG00000053861	18	74065102	74065584												
ENSMUSG00000078380	7	34251038	34251493												
ENSMUSG00000061808	18	20665250	20674324	ENSMMUG00000016673	18	20125105	20134158	ortholog_one2one	79.5918	74.5223	100	100.00	0.1371	0.5677	1
ENSMUSG00000024952	19	6829085	6840601	ENSMMUG00000007610	14	10105890	10118757	ortholog_one2one	95.0841	96.0784	100	0.00	0.0182	1.0312	1
ENSMUSG00000095523	JH584299.1	837364	840451												
ENSMUSG00000067608	19	9283238	9284494	ENSMMUG00000009450	14	47048960	47050084	ortholog_many2many	69.3487	77.3504	0		0.1341	0.4764	0
ENSMUSG00000067608	19	9283238	9284494	ENSMMUG00000013259	10	38007968	38014774	ortholog_many2many	96.1686	96.1686	0	0.00	0.0187	0.509	0
ENSMUSG00000067608	19	9283238	9284494	ENSMMUG00000023271	X	46201353	46202136	ortholog_many2many	73.5632	76.1905	0		0.1369	0.5576	0
ENSMUSG00000073995	4	11979560	11981265												
ENSMUSG00000032889	11	28339104	28339867	ENSMMUG00000008179	16	7863818	7884527	ortholog_one2many	76.3158	76.3158	0	50.00	0.1563	0.8899	0
ENSMUSG00000083929	4	42240639	42242685												
ENSMUSG00000071506	6	42261970	42264555												
ENSMUSG00000041429	17	24632682	24638838	ENSMMUG00000002807	20	2028895	2037370	ortholog_one2one	79.6667	76.6026	100	0.00	0.1225	0.7884	1
ENSMUSG00000067292	6	149130170	149130710												
ENSMUSG00000094203	X	126017557	126018055												
ENSMUSG00000033826	17	30624354	30875264	ENSMMUG00000023381	4	39703801	40019947	ortholog_one2one	88.5859	90.9703	75	91.83	0.0515	0.9214	1
ENSMUSG00000024241	17	80393752	80480453	ENSMMUG00000020575	13	39467668	39610750	ortholog_one2one	94.7688	96.6744	100	0.00	0.0101	0.4219	1
ENSMUSG00000078953	8	104321567	104321787												
ENSMUSG00000024317	18	21001341	21028223	ENSMMUG00000012849	18	20588535	20682173	ortholog_one2one	80.4082	78.4861	100		0.1374	0.5013	1
ENSMUSG00000094915	GL456212.1	31967	34932	ENSMMUG00000016575	12	112787303	112991839	ortholog_one2many	51.6393	7.1754	0		0.4219	0.5849	0
ENSMUSG00000024963	19	6987911	6992503	ENSMMUG00000012942	14	10293521	10296876	ortholog_one2one	66.3934	67.5	100	100.00	0.2007	0.7021	1
ENSMUSG00000073640	18	6332590	6333064	ENSMMUG00000008090	16	48865147	48870270	ortholog_many2many	100	100	0		0	0	0
ENSMUSG00000073640	18	6332590	6333064	ENSMMUG00000009162	6	32884419	32884827	ortholog_many2many	86.0294	91.4062	0		0.0429	0.7948	0
ENSMUSG00000038299	18	32837225	32866420	ENSMMUG00000004670	6	108554081	108592232	ortholog_one2one	88.6541	84.5175	75	99.42	0.0613	0.4792	1
ENSMUSG00000092166	5	95106938	95111158												
ENSMUSG00000094911	Y	24795161	24796243												
ENSMUSG00000094350	JH584294.1	137009	137560												
ENSMUSG00000074215	8	84063561	84065137												
ENSMUSG00000034820	19	10525244	10547735	ENSMMUG00000015280	14	12966819	12995272	ortholog_one2one	98.7261	90.998	100	67.02	0.0063	0.2493	1
ENSMUSG00000094121	GL456350.1	394	1059	ENSMMUG00000038157	15	49550518	49556155	ortholog_one2many	69.1729	70.229	50	86.81	0.1864	0.5243	1
ENSMUSG00000093828	JH584294.1	2012	3786	ENSMMUG00000040429	15	49605877	49606549	ortholog_one2many	47.2868	54.4643	0		0.3834	0.7439	0
ENSMUSG00000097025	2	70661248	70662108												
ENSMUSG00000095332	2	91945703	91947655												
ENSMUSG00000069518	10	116956824	116972609												
ENSMUSG00000066938	17	80373218	80373541												
ENSMUSG00000035804	19	52264323	52265456	ENSMMUG00000031267	14	1970224	1984024	ortholog_one2many	52.7778	27.9412	0		0.449	2.341	0
ENSMUSG00000024386	18	32123129	32139570												
ENSMUSG00000040385	19	4192158	4195419	ENSMMUG00000017278	14	6962617	6986332	ortholog_one2one	99.3939	95.0725	75	98.19	0.0027	0.6526	1
ENSMUSG00000060450	18	38296635	38317847	ENSMMUG00000040153	12	24551774	24552818	ortholog_one2many	45.7732	77.6224	0		0.1291	0.5638	0
ENSMUSG00000060450	18	38296635	38317847	ENSMMUG00000009768	6	139756781	139776619	ortholog_one2many	88.2474	90.2954	100	100.00	0.0456	0.4203	1
ENSMUSG00000095092	GL456210.1	108390	110303												
ENSMUSG00000094337	GL456354.1	82993	86051												
ENSMUSG00000073572	18	44201264	44206018												
ENSMUSG00000094695	4	42294267	42294855	ENSMMUG00000043693	15	49602845	49603466	ortholog_one2many	87.3563	87.3563	0		0.0593	0.3458	0
ENSMUSG00000054008	18	60685978	60713389	ENSMMUG00000005414	6	148613912	148686571	ortholog_one2one	97.9592	97.9592	100	100.00	0.009	0.6124	1
ENSMUSG00000074913	19	26885925	26888639												
ENSMUSG00000059040	18	48045335	48048378	ENSMMUG00000011916	3	59076137	59078106	ortholog_many2many	91.7051	91.7051	0		0.0404	0.614	0
ENSMUSG00000059040	18	48045335	48048378	ENSMMUG00000021239	1	212857084	212857658	ortholog_many2many	32.7189	77.1739	0		0.1235	0.7774	0
ENSMUSG00000024301	17	26917091	26932579	ENSMMUG00000007477	4	34243602	34262689	ortholog_one2many	77.6786	77.5631	50	0.00	0.1335	0.6594	0
ENSMUSG00000039183	17	24882611	24886350	ENSMMUG00000018597	20	1775698	1781617	ortholog_one2one	80.7273	81.9188	100	18.05	0.1036	1.3379	1
ENSMUSG00000035342	19	45015176	45027104	ENSMMUG00000010674	9	96649440	96661371	ortholog_one2one	91.5052	91.7788	100	100.00	0.0397	0.5458	1
ENSMUSG00000001700	18	56432132	56503792	ENSMMUG00000007899	6	123924718	124053460	ortholog_one2one	82.8704	80.0895	75	95.73	0.103	0.5141	1
ENSMUSG00000096873	JH584293.1	60162	60827	ENSMMUG00000038157	15	49550518	49556155	ortholog_one2many	69.1729	70.229	75	36.89	0.1864	0.5243	1
ENSMUSG00000025035	19	46531109	46573085	ENSMMUG00000047000	9	98395941	98445212	ortholog_one2one	91.2088	86.4583	100	25.99	0.0571	0.6758	1
ENSMUSG00000045629	18	61953075	62015715	ENSMMUG00000019820	6	147117373	147179376	ortholog_one2one	81.4585	81.5217	100	63.59	0.1082	0.5557	1
ENSMUSG00000071645	19	8953850	8966207	ENSMMUG00000006595	14	11721454	11739090	ortholog_one2one	78.9413	75.5507	100	0.00	0.1321	0.4653	1
ENSMUSG00000055271	12	103406822	103407820												
ENSMUSG00000071860	18	40256962	40257684												
ENSMUSG00000024251	17	84190056	84466196	ENSMMUG00000000642	13	43918496	44277537	ortholog_one2one	77.8638	75.753	100	86.51	0.1278	0.5231	1
ENSMUSG00000024546	18	68944633	68950141												
ENSMUSG00000051255	19	23675844	23676712	ENSMMUG00000037731	1	130776387	130779602	ortholog_many2many	83.3333	82.1596	0		0.0801	0.6947	0
ENSMUSG00000051255	19	23675844	23676712	ENSMMUG00000042108	2	123058862	123059496	ortholog_many2many	59.5238	75.3012	0		0.1495	0.5968	0
ENSMUSG00000051255	19	23675844	23676712	ENSMMUG00000006289	11	54488713	54554845	ortholog_many2many	95.2381	95.2381	0	0.00	0.0197	0.5104	0
ENSMUSG00000051255	19	23675844	23676712	ENSMMUG00000031593	1	143743365	143743994	ortholog_many2many	70.4762	85.5491	0	0.00	0.0758	0.6486	0
ENSMUSG00000097854	10	79910856	79911140												
ENSMUSG00000024411	18	15389394	15403684	ENSMMUG00000014934	18	15333807	15348495	ortholog_one2one	93.4985	93.4985	75	100.00	0.0351	0.5122	1
ENSMUSG00000094147	X	125435542	125436039												
ENSMUSG00000091449	18	20682592	20682963	ENSMMUG00000039834	5	144851462	144851813	ortholog_one2many	70.7317	87.8788	0		0.0595	2.0473	0
ENSMUSG00000078091	2	104065826	104067486												
ENSMUSG00000024713	19	17432832	17837632	ENSMMUG00000022023	15	92159167	92627451	ortholog_one2one	79.968	80.6989	100	87.10	0.1064	0.6856	1
ENSMUSG00000024290	18	10064401	10181792	ENSMMUG00000004656	18	9397439	9554096	ortholog_one2one	96.2334	95.2485	100	93.76	0.0172	0.4259	1
ENSMUSG00000095879	Y	18061270	18061812												
ENSMUSG00000024135	17	85984665	86145175	ENSMMUG00000003490	13	46122661	46337387	ortholog_one2one	82.3649	81.2877	100	81.48	0.1094	0.5803	1
ENSMUSG00000039529	18	64528979	64661000	ENSMMUG00000019976	18	47100024	47262575	ortholog_one2one	92.486	93.0813	100	20.99	0.0389	0.7147	1
ENSMUSG00000073291	X	7907693	7907835												
ENSMUSG00000056671	18	41875696	41951194	ENSMMUG00000013588	6	143791931	143869436	ortholog_one2one	88.1356	82.9787	100	58.13	0.0628	0.3747	1
ENSMUSG00000042660	18	36760239	36763708	ENSMMUG00000010012	JSUE03231907.1	8	770	ortholog_one2one	40.9794	85.9459	0	79.03	0.0824	0.7641	0
ENSMUSG00000071858	18	43777196	43792878	ENSMMUG00000005541	6	145927440	145942165	ortholog_one2one	64.5161	56.6038	75	100.00	0.1916	0.5279	1
ENSMUSG00000024512	18	70240429	70244584												
ENSMUSG00000094874	GL456221.1	30394	32306												
ENSMUSG00000024544	18	67933257	68255549	ENSMMUG00000004032	18	709619	967348	ortholog_one2one	88.2353	88.2353	50	40.68	0.055	0.5659	0
ENSMUSG00000096240	2	67413725	67433086												
ENSMUSG00000050623	19	6922426	6925380	ENSMMUG00000037770	14	10221488	10226119	ortholog_one2one	48.4536	47	100		0.4369	1.2567	0
ENSMUSG00000095763	JH584299.1	806210	809281												
ENSMUSG00000024873	19	5092871	5098418	ENSMMUG00000006950	14	8138549	8144533	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000033966	17	80523550	80563834	ENSMMUG00000011006	13	39718240	39795950	ortholog_one2one	84.5029	76.455	100	0.00	0.0957	0.9784	1
ENSMUSG00000002625	17	32321425	32350581												
ENSMUSG00000070720	4	131921771	131923140	ENSMMUG00000011378	1	28108123	28109046	ortholog_one2one	90.8451	84.0391	100	100.00	0.0463	0.9433	1
ENSMUSG00000024258	18	31789159	31796642	ENSMMUG00000001989	12	2754543	2763936	ortholog_one2one	99.2958	99.2958	100	100.00	0.0033	1.0396	1
ENSMUSG00000050138	17	87745837	87797994												
ENSMUSG00000047658	19	5298331	5308738												
ENSMUSG00000040560	18	63708695	63989760	ENSMMUG00000012916	18	46106443	46494631	ortholog_one2one	95.2317	95.1678	75	93.09	0.0242	0.5643	1
ENSMUSG00000024781	19	34492318	34527474	ENSMMUG00000047356	9	84401879	84444753	ortholog_one2one	74.8111	74.4361	100	100.00	0.1467	0.6634	1
ENSMUSG00000026614	1	185454848	185468762												
ENSMUSG00000073610	18	33464163	33472448												
ENSMUSG00000047810	19	6844623	6858211	ENSMMUG00000007603	14	10120345	10183991	ortholog_one2one	77.1776	77.3866	100	0.00	0.1378	0.8294	1
ENSMUSG00000045664	19	5917556	5924816	ENSMMUG00000012316	14	9109406	9116913	ortholog_one2one	87.8505	89.5238	100	100.00	0.0534	0.6074	1
ENSMUSG00000046668	18	35829818	35861687	ENSMMUG00000001941	6	137420751	137455639	ortholog_one2one	95.2681	93.2099	75	100.00	0.0205	0.316	1
ENSMUSG00000095547	9	3017408	3021593												
ENSMUSG00000055660	17	94727080	94749892	ENSMMUG00000018950	18	6903861	6961094	ortholog_one2one	76.4331	76.2712	0	49.46	0.1463	0.5166	0
ENSMUSG00000001910	8	84670483	84687862	ENSMMUG00000017971	19	13113025	13121567	ortholog_one2one	80.5447	82.3062	100	0.00	0.0801	1.2442	1
ENSMUSG00000024960	19	6953714	6969759	ENSMMUG00000012948	14	10258430	10276612	ortholog_one2one	91.5721	91.5721	75	100.00	0.0408	0.8947	1
ENSMUSG00000071528	19	47083471	47090625	ENSMMUG00000014037	9	99199517	99205264	ortholog_one2many	87.931	87.931	100	100.00	0.0568	0.2801	1
ENSMUSG00000071528	19	47083471	47090625	ENSMMUG00000039428	JSUE03305711.1	528	704	ortholog_one2many	82.7586	82.7586	0		0.083	0.2701	0
ENSMUSG00000071528	19	47083471	47090625	ENSMMUG00000041701	JSUE03068655.1	40	216	ortholog_one2many	87.931	87.931	0		0.0568	0.2801	0
ENSMUSG00000032735	18	61799395	61911852	ENSMMUG00000021657	6	147265542	147387554	ortholog_one2one	97.2141	94.3101	100	93.90	0.0136	0.4399	1
ENSMUSG00000049090	18	84088158	84097514	ENSMMUG00000014915	18	65379950	65390557	ortholog_one2one	88.5942	87.4346	100	0.00	0.0608	0.5988	1
ENSMUSG00000054450	11	53480166	53481097												
ENSMUSG00000056257	13	30974204	30975976												
ENSMUSG00000116158	1	133321875	133329901	ENSMMUG00000003647	1	162438153	162440550	ortholog_one2many	52.381	50.3817	100	100.00	0.2927	0.4998	1
ENSMUSG00000091863	X	152563334	152563969	ENSMMUG00000006194	X	9031440	9038307	ortholog_one2many	42.1801	41.5888	0	0.00	0.5274	0.9939	0
ENSMUSG00000025017	19	41274218	41385070	ENSMMUG00000001876	9	92060077	92177222	ortholog_one2one	67.3243	87.0813	100	84.75	0.0679	0.5995	1
ENSMUSG00000056612	19	6975048	6977324	ENSMMUG00000037977	14	10281409	10283298	ortholog_many2many	65.9864	76.9841	75	100.00	0.1582	1.4566	1
ENSMUSG00000056612	19	6975048	6977324	ENSMMUG00000015657	13	75720604	75721015	ortholog_many2many	73.4694	85.0394	0		0.0625	0.7519	0
ENSMUSG00000053375	17	86944109	86947887	ENSMMUG00000005392	13	47238367	47252392	ortholog_one2one	78.7611	78.7611	100	100.00	0.1217	0.957	1
ENSMUSG00000033016	18	80606205	80713071	ENSMMUG00000022596	18	69417475	69537820	ortholog_one2one	63.5783	85.2857	100	45.60	0.0819	1.3376	1
ENSMUSG00000024420	18	13687013	13972733	ENSMMUG00000008600	18	13578659	13871065	ortholog_one2one	90.2365	95.4032	100	61.29	0.027	0.8642	1
ENSMUSG00000024666	19	10570478	10577362	ENSMMUG00000022373	14	12932964	12939836	ortholog_one2one	82.0988	85.2564	100	100.00	0.0917	0.5031	1
ENSMUSG00000053617	19	47260174	47464411	ENSMMUG00000007067	9	99420133	99668343	ortholog_one2one	91.9929	91.2621	100	96.96	0.0403	0.6503	1
ENSMUSG00000047656	19	6996131	6999044	ENSMMUG00000012940	14	10301608	10303895	ortholog_one2one	83.1325	81.8182	75	0.00	0.1048	0.4268	1
