Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
ENSMUSG00000038498	19	5335741	5344153	ENSPTRG00000003909	11	66111689	66121478	ortholog_one2one	48.8338	42.9487	100	0.00	0.415	1.2227	0
ENSMUSG00000037346	18	13006990	13022882	ENSPTRG00000009928	18	21535342	21554955	ortholog_one2one	68.0307	68.2051	100	100.00	0.2236	0.6684	1
ENSMUSG00000066878	17	89908511	89910449	ENSPTRG00000009570	4	50398586	50400176	ortholog_many2many	78.0718	81.6206	0		0.1052	0.5641	0
ENSMUSG00000066878	17	89908511	89910449	ENSPTRG00000043526	9	85006532	85011323	ortholog_many2many	51.2287	81.8731	0		0.121	0.5859	0
ENSMUSG00000066878	17	89908511	89910449	ENSPTRG00000033789	X	94877634	94880516	ortholog_many2many	81.4745	90.3564	0		0.0652	0.6132	0
ENSMUSG00000066878	17	89908511	89910449	ENSPTRG00000049080	KV420888.1	801491	803035	ortholog_many2many	63.8941	76.644	0		0.1385	0.7499	0
ENSMUSG00000066878	17	89908511	89910449	ENSPTRG00000044971	7	91424410	91425786	ortholog_many2many	52.552	77.8711	0		0.1398	0.6542	0
ENSMUSG00000066878	17	89908511	89910449	ENSPTRG00000039382	17	67456358	67468420	ortholog_many2many	94.1399	94.1399	0		0.0319	0.5662	0
ENSMUSG00000096553	10	5069192	5071975												
ENSMUSG00000074739	2	149015732	149017237												
ENSMUSG00000071497	19	53588204	53589067												
ENSMUSG00000116057	13	23099071	23100129												
ENSMUSG00000096734	9	124493731	124493793												
ENSMUSG00000095470	12	19954505	19954840												
ENSMUSG00000074219	8	83932329	83955205												
ENSMUSG00000063277	14	7640895	7643972												
ENSMUSG00000079600	X	165003765	165004829												
ENSMUSG00000067085	19	53371566	53371766												
ENSMUSG00000059455	18	42178675	42196709	ENSPTRG00000017370	5	146233108	146257902	ortholog_one2one	77.9661	77.9661	75	0.00	0.1318	0.6182	1
ENSMUSG00000067038	19	59322290	59322783	ENSPTRG00000048311	2A	62234312	62234716	ortholog_many2many	83.3333	85.2713	0		0.0702	0.3708	0
ENSMUSG00000067038	19	59322290	59322783	ENSPTRG00000046088	17	4900198	4904521	ortholog_many2many	84.8485	78.3217	0		0.0486	0.4296	0
ENSMUSG00000067038	19	59322290	59322783	ENSPTRG00000018618	6	136720497	136723502	ortholog_many2many	100	100	0		0	0	0
ENSMUSG00000067038	19	59322290	59322783	ENSPTRG00000052079	2A	42778806	42779281	ortholog_many2many	88.6364	82.3944	0		0.0669	0.4067	0
ENSMUSG00000044026	19	38395980	38405607	ENSPTRG00000002772	10	95290124	95300002	ortholog_one2one	77.7174	78.3562	100	100.00	0.1333	0.4627	1
ENSMUSG00000005873	18	34344889	34373415	ENSPTRG00000017137	5	112424384	112468475	ortholog_one2one	87.8307	64.5914	50	77.91	0.063	0.5785	1
ENSMUSG00000024074	17	78200248	78376592	ENSPTRG00000011827	2A	37107251	37302138	ortholog_one2one	88.8139	88.8996	50	100.00	0.0566	0.4417	1
ENSMUSG00000096244	GL456219.1	149261	150163												
ENSMUSG00000071586	15	102503722	102503886												
ENSMUSG00000095759	Y	13223386	13223928												
ENSMUSG00000096923	11	6200029	6201643												
ENSMUSG00000090408	3	67365461	67375163												
ENSMUSG00000052085	19	24999529	25202432	ENSPTRG00000020725	9	108797	366184	ortholog_one2one	88.7143	90.5688	100	96.89	0.0499	0.5759	1
ENSMUSG00000074737	2	149830524	149831213												
ENSMUSG00000024896	19	32485769	32515370	ENSPTRG00000002715	10	88729489	88778090	ortholog_one2one	82.5364	81.5195	50	93.37	0.0982	0.6591	1
ENSMUSG00000025047	19	47090766	47131143	ENSPTRG00000002911	10	104879939	104929283	ortholog_one2one	80.6659	80.2779	100	100.00	0.1141	0.5715	1
ENSMUSG00000048138	19	25672420	25679010	ENSPTRG00000020730	9	946731	956339	ortholog_one2one	85.0267	85.0267	100	100.00	0.0767	0.5193	1
ENSMUSG00000072673	11	77516660	77519198												
ENSMUSG00000006435	19	47178820	47259440	ENSPTRG00000049609	10	104977938	105078635	ortholog_one2one	78.0488	82.5046	100	34.26	0.1043	0.8333	1
ENSMUSG00000024922	19	5549137	5560575	ENSPTRG00000003893	11	65854217	65864388	ortholog_one2one	96.2547	96.2547	100	88.16	0.0158	0.6806	1
ENSMUSG00000072693	5	115097689	115098295												
ENSMUSG00000096808	GL456221.1	151235	152734												
ENSMUSG00000066810	9	25089422	25089490												
ENSMUSG00000024815	19	30003790	30006020	ENSPTRG00000046546	9	6402263	6410241	ortholog_one2one	37.2294	68.254	100		0.2141	0.4981	0
ENSMUSG00000012282	18	34542313	34548273	ENSPTRG00000017278	5	138077949	138086338	ortholog_one2one	76.8362	73.7127	100	100.00	0.1391	0.6785	1
ENSMUSG00000033597	17	24488783	24508905	ENSPTRG00000007645	16	2376122	2394005	ortholog_one2one	89.5178	89.5804	75	21.83	0.051	0.8997	1
ENSMUSG00000096083	11	62753100	62753498												
ENSMUSG00000035049	19	41862852	41896153	ENSPTRG00000002806	10	98710215	98753832	ortholog_one2one	87.4903	87.02	100	100.00	0.0633	0.5976	1
ENSMUSG00000095034	X	123246440	123246907												
ENSMUSG00000025019	19	41482645	41562246												
ENSMUSG00000094044	X	124500563	124501060												
ENSMUSG00000075405	2	32574184	32575684												
ENSMUSG00000001380	18	36766530	36783205	ENSPTRG00000017325	5	140690152	140722435	ortholog_one2one	94.6955	94.6955	100	0.00	0.0304	0.5009	1
ENSMUSG00000073486	1	179803376	179804676												
ENSMUSG00000094856	3	137671524	137672540												
ENSMUSG00000095353	Y	44980580	44981263	ENSPTRG00000043533	X	56971245	56973114	ortholog_many2many	31.2775	45.2229	25		0.3276	1.0162	0
ENSMUSG00000095353	Y	44980580	44981263	ENSPTRG00000045900	X	56986884	56988752	ortholog_many2many	29.9559	43.3121	25		0.359	1.0043	0
ENSMUSG00000061619	4	52496939	52497244												
ENSMUSG00000091561	18	31819862	31820413	ENSPTRG00000001061	1	126469178	126475149	ortholog_one2many	74.1176	28.8991	0		0.1577	0.9304	0
ENSMUSG00000024442	18	38250249	38262629	ENSPTRG00000017354	5	141961882	141978288	ortholog_one2one	74.1176	71.3208	75	100.00	0.1547	0.5675	1
ENSMUSG00000073574	18	41986201	41999049	ENSPTRG00000028540	5	146004741	146018946	ortholog_one2one	79.1339	81.0484	75	100.00	0.1043	0.7195	1
ENSMUSG00000094939	Y	25308278	25309360												
ENSMUSG00000039901	19	45818144	45998488	ENSPTRG00000002879	10	103295493	103509937	ortholog_one2one	98.5486	98.5486	100	100.00	0.007	0.3761	1
ENSMUSG00000053624	18	52693679	52695668												
ENSMUSG00000024827	19	30098449	30175418	ENSPTRG00000046883	4	73988878	73991946	ortholog_one2many	84.7805	88.6735	0		0.0588	0.6074	0
ENSMUSG00000024827	19	30098449	30175418	ENSPTRG00000029347	9	6664026	6780469	ortholog_one2many	91.8049	92.2549	50	100.00	0.0398	0.5724	1
ENSMUSG00000047787	19	7092014	7105729	ENSPTRG00000028604	11	64142308	64144332	ortholog_one2one	96.1424	96.1424	75	100.00	0.0164	1.0637	1
ENSMUSG00000024806	19	29697921	29708448	ENSPTRG00000020761	9	5934900	5953017	ortholog_one2one	70.7965	67.7966	100	100.00	0.2355	0.433	1
ENSMUSG00000024538	18	53406341	53418007	ENSPTRG00000017179	5	122856553	122870835	ortholog_one2one	91.5094	91.5094	100	50.00	0.0432	0.593	1
ENSMUSG00000094962	3	55461985	55472210												
ENSMUSG00000071658	19	8836929	8839246	ENSPTRG00000003783	11	62688983	62690604	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000038071	18	44270127	44277700												
ENSMUSG00000078117	9	8971791	8975773												
ENSMUSG00000024726	19	18670780	18704788	ENSPTRG00000021028	9	52204669	52252178	ortholog_one2one	91.75	89.731	100	100.00	0.0429	0.3428	1
ENSMUSG00000071280	10	59616063	59616398												
ENSMUSG00000063011	17	25748614	25754327	ENSPTRG00000007563	16	858698	863603	ortholog_one2one	43.36	51.1321	100	100.00	0.3413	1.0921	0
ENSMUSG00000025738	17	25809085	25821244	ENSPTRG00000007555	16	773773	786837	ortholog_one2one	96.8685	96.8685	100	100.00	0.0141	0.8733	1
ENSMUSG00000046008	19	58670365	58681786	ENSPTRG00000002970	10	118305032	118327403	ortholog_one2one	78.9247	78.9247	100	0.00	0.1366	0.6575	1
ENSMUSG00000074029	9	119159161	119161669												
ENSMUSG00000036880	18	74779197	74806207	ENSPTRG00000049494	X	48855413	48859332	ortholog_one2many	69.0176	78.2857	0		0.148	0.7634	0
ENSMUSG00000036880	18	74779197	74806207	ENSPTRG00000010016	18	47048474	47079103	ortholog_one2many	87.6574	87.6574	100	99.89	0.0713	0.6358	1
ENSMUSG00000012443	19	37376403	37421859	ENSPTRG00000002758	10	93956053	94018028	ortholog_one2one	79.4677	79.1667	100	85.82	0.1172	0.5547	1
ENSMUSG00000096730	JH584292.1	3536	11935												
ENSMUSG00000024193	17	26933127	26937890	ENSPTRG00000018049	6	33743588	33748868	ortholog_one2one	93.2021	91.8871	75	100.00	0.0348	0.3384	1
ENSMUSG00000025091	19	58759723	58777533	ENSPTRG00000050694	10	118372483	118396073	ortholog_one2one	73.8589	75.9062	100	26.04	0.1479	0.6295	1
ENSMUSG00000060224	19	42725858	42752775	ENSPTRG00000002824	10	99732176	99764889	ortholog_one2one	85.1979	85.1979	100	100.00	0.0845	0.5379	1
ENSMUSG00000024598	18	58008623	58209926	ENSPTRG00000017200	5	128146303	128426702	ortholog_one2one	96.4568	96.2912	100	100.00	0.0175	0.6876	1
ENSMUSG00000096728	GL456354.1	158543	161339												
ENSMUSG00000096885	Y	40775223	40775765												
ENSMUSG00000095672	GL456211.1	160465	162404												
ENSMUSG00000095552	JH584293.1	140956	142665	ENSPTRG00000047927	9	35480299	35486486	ortholog_many2many	37.2583	16.3328	25		0.5921	0.8849	0
ENSMUSG00000095552	JH584293.1	140956	142665	ENSPTRG00000051015	9	35603337	35605320	ortholog_many2many	11.5993	11.6402	0		0.676	0.7209	0
ENSMUSG00000024866	19	3986661	3990007	ENSPTRG00000003973	11	67742306	67750505	ortholog_one2one	68.5535	68.3386	100	0.00	0.19	0.8781	1
ENSMUSG00000033022	18	46713205	46728342	ENSPTRG00000017153	5	115398126	115410115	ortholog_one2one	92	92	100	100.00	0.0429	0.5286	1
ENSMUSG00000063611	2	28506095	28506475												
ENSMUSG00000035283	19	56722372	56724862	ENSPTRG00000002956	10	115718332	115719762	ortholog_one2one	92.4893	90.5462	100	100.00	0.0288	1.2338	1
ENSMUSG00000074232	9	66797039	66799074												
ENSMUSG00000025094	19	59260878	59296012	ENSPTRG00000002979	10	119008187	119047691	ortholog_one2one	91.8762	92.4125	75	27.54	0.0386	0.4475	1
ENSMUSG00000090353	2	126215100	126216212												
ENSMUSG00000072968	17	9422060	9422458												
ENSMUSG00000054178	19	23723279	23725034												
ENSMUSG00000024556	18	73770040	73815392	ENSPTRG00000010026	18	48187809	48271582	ortholog_one2one	86.0781	87.2633	100	100.00	0.0753	0.6466	1
ENSMUSG00000095585	JH584293.1	41602	43114	ENSPTRG00000020890	9	35446965	35448733	ortholog_one2many	66.3462	70.4082	50	70.06	0.2146	0.3283	0
ENSMUSG00000053861	18	74065102	74065584												
ENSMUSG00000078380	7	34251038	34251493												
ENSMUSG00000061808	18	20665250	20674324	ENSPTRG00000009949	18	28671668	28678609	ortholog_one2one	79.5918	71.7791	100	100.00	0.1359	0.5782	1
ENSMUSG00000024952	19	6829085	6840601	ENSPTRG00000003839	11	64387652	64400865	ortholog_one2many	95.8603	95.9845	100	97.74	0.0185	0.9911	1
ENSMUSG00000024952	19	6829085	6840601	ENSPTRG00000050834	KV421163.1	39711	52927	ortholog_one2many	95.8603	95.9845	25		0.0185	0.9995	0
ENSMUSG00000095523	JH584299.1	837364	840451												
ENSMUSG00000067608	19	9283238	9284494	ENSPTRG00000045568	X	46245839	46246622	ortholog_many2many	74.7126	80.2469	0		0.1113	0.4957	0
ENSMUSG00000067608	19	9283238	9284494	ENSPTRG00000043966	KV421445.1	391689	392472	ortholog_many2many	71.2644	78.8136	0		0.1282	0.483	0
ENSMUSG00000067608	19	9283238	9284494	ENSPTRG00000013222	20	4997481	5009118	ortholog_many2many	96.1686	96.1686	0	0.00	0.0186	0.4985	0
ENSMUSG00000073995	4	11979560	11981265												
ENSMUSG00000032889	11	28339104	28339867	ENSPTRG00000008713	17	8145067	8149628	ortholog_one2many	83.3333	83.3333	0	50.00	0.0941	0.6759	0
ENSMUSG00000083929	4	42240639	42242685												
ENSMUSG00000071506	6	42261970	42264555	ENSPTRG00000043949	KV420904.1	281940	285099	ortholog_one2many	57.4766	56.9444	75	100.00	0.3143	0.4423	1
ENSMUSG00000071506	6	42261970	42264555	ENSPTRG00000019804	7	147974729	147977888	ortholog_one2many	57.4766	56.9444	75	88.62	0.3143	0.4423	1
ENSMUSG00000041429	17	24632682	24638838	ENSPTRG00000007628	16	2238504	2246600	ortholog_one2one	80	76.9231	100	81.49	0.1169	0.9541	1
ENSMUSG00000067292	6	149130170	149130710												
ENSMUSG00000094203	X	126017557	126018055												
ENSMUSG00000033826	17	30624354	30875264	ENSPTRG00000018129	6	39142573	39488372	ortholog_one2one	90.6362	91.3896	75	68.11	0.0483	0.9165	1
ENSMUSG00000024241	17	80393752	80480453	ENSPTRG00000011857	2A	39766550	39905350	ortholog_one2one	97.6497	96.6242	100	76.12	0.0105	0.4173	1
ENSMUSG00000078953	8	104321567	104321787												
ENSMUSG00000024317	18	21001341	21028223	ENSPTRG00000009956	18	29171964	29211970	ortholog_one2many	93.8775	93.8775	75		0.0294	0.2188	1
ENSMUSG00000024317	18	21001341	21028223	ENSPTRG00000041703	5	59106892	59107628	ortholog_one2many	77.551	88.3721	0		0.0564	0.2366	0
ENSMUSG00000094915	GL456212.1	31967	34932	ENSPTRG00000013012	2B	121513560	121640051	ortholog_one2many	52.459	7.23164	0		0.4037	0.6901	0
ENSMUSG00000024963	19	6987911	6992503	ENSPTRG00000003824	11	64258697	64262863	ortholog_one2one	64.3443	63.0522	100	0.00	0.2476	0.7724	1
ENSMUSG00000073640	18	6332590	6333064	ENSPTRG00000009232	17	14568536	14573184	ortholog_one2many	100	100	0		0	0	0
ENSMUSG00000038299	18	32837225	32866420	ENSPTRG00000017128	5	110623923	110662220	ortholog_one2one	88.9878	84.122	75	100.00	0.0581	0.4888	1
ENSMUSG00000092166	5	95106938	95111158												
ENSMUSG00000094911	Y	24795161	24796243												
ENSMUSG00000094350	JH584294.1	137009	137560												
ENSMUSG00000074215	8	84063561	84065137												
ENSMUSG00000034820	19	10525244	10547735	ENSPTRG00000003742	11	61247518	61274825	ortholog_one2one	98.0892	98.0892	100	73.91	0.0093	0.2437	1
ENSMUSG00000094121	GL456350.1	394	1059	ENSPTRG00000020891	9	35466413	35467570	ortholog_one2many	71.4286	70.8955	50	67.01	0.1742	0.5044	0
ENSMUSG00000093828	JH584294.1	2012	3786	ENSPTRG00000033763	9	35419607	35421231	ortholog_one2many	46.5116	53.5714	25	0.00	0.3858	0.7554	0
ENSMUSG00000097025	2	70661248	70662108												
ENSMUSG00000095332	2	91945703	91947655												
ENSMUSG00000069518	10	116956824	116972609												
ENSMUSG00000066938	17	80373218	80373541												
ENSMUSG00000035804	19	52264323	52265456	ENSPTRG00000003172	11	2161977	2175544	ortholog_one2many	51.8519	28	0		0.4651	1.8704	0
ENSMUSG00000024386	18	32123129	32139570												
ENSMUSG00000040385	19	4192158	4195419	ENSPTRG00000005449	11	67497974	67501560	ortholog_one2one	90.6061	65.7143	100	100.00	0.0662	1.0039	1
ENSMUSG00000060450	18	38296635	38317847	ENSPTRG00000017356	5	142008655	142029063	ortholog_one2many	88.2474	90.2954	75	50.00	0.046	0.46	1
ENSMUSG00000060450	18	38296635	38317847	ENSPTRG00000043525	7	139692746	139693795	ortholog_one2many	50.9278	76.947	0		0.14	0.5559	0
ENSMUSG00000095092	GL456210.1	108390	110303												
ENSMUSG00000094337	GL456354.1	82993	86051												
ENSMUSG00000073572	18	44201264	44206018												
ENSMUSG00000094695	4	42294267	42294855	ENSPTRG00000042745	9	35422756	35423386	ortholog_one2many	86.2069	86.2069	0		0.0644	0.3513	0
ENSMUSG00000054008	18	60685978	60713389	ENSPTRG00000017419	5	150689864	150802628	ortholog_one2one	97.7324	97.7324	100	100.00	0.01	0.5865	1
ENSMUSG00000074913	19	26885925	26888639												
ENSMUSG00000059040	18	48045335	48048378	ENSPTRG00000052416	1	215595020	215596324	ortholog_many2many	80.1843	83.4532	0		0.0855	0.6876	0
ENSMUSG00000059040	18	48045335	48048378	ENSPTRG00000000109	1	8175200	8189101	ortholog_many2many	94.7005	94.7005	0		0.0258	0.614	0
ENSMUSG00000024301	17	26917091	26932579	ENSPTRG00000018047	6	33720587	33742128	ortholog_one2many	77.6786	71.409	50	47.01	0.1349	0.6124	0
ENSMUSG00000039183	17	24882611	24886350	ENSPTRG00000007609	16	1972920	1979113	ortholog_one2one	59.6364	60.7407	75	0.00	0.0763	1.0976	1
ENSMUSG00000035342	19	45015176	45027104	ENSPTRG00000042870	10	102437781	102445638	ortholog_one2one	91.6543	91.9283	100		0.039	0.5729	1
ENSMUSG00000001700	18	56432132	56503792	ENSPTRG00000017184	5	126208090	126341695	ortholog_one2one	83.1019	80.3132	75	81.02	0.1014	0.4922	1
ENSMUSG00000096873	JH584293.1	60162	60827	ENSPTRG00000020891	9	35466413	35467570	ortholog_one2many	71.4286	70.8955	75	17.09	0.1742	0.5044	1
ENSMUSG00000025035	19	46531109	46573085	ENSPTRG00000045593	10	104130753	104157232	ortholog_one2one	74.1758	89.404	100	50.00	0.077	0.5717	1
ENSMUSG00000045629	18	61953075	62015715	ENSPTRG00000017392	5	149201600	149264534	ortholog_one2one	81.5361	81.5994	100	71.40	0.106	0.5537	1
ENSMUSG00000071645	19	8953850	8966207	ENSPTRG00000003770	11	62545773	62562324	ortholog_one2one	78.7112	75	100	100.00	0.1334	0.4417	1
ENSMUSG00000055271	12	103406822	103407820												
ENSMUSG00000071860	18	40256962	40257684												
ENSMUSG00000024251	17	84190056	84466196	ENSPTRG00000011873	2A	44219901	44588410	ortholog_one2one	78.5346	77.9314	100	99.28	0.1287	0.5076	1
ENSMUSG00000024546	18	68944633	68950141												
ENSMUSG00000051255	19	23675844	23676712	ENSPTRG00000046696	7	102401242	102402021	ortholog_many2many	76.6667	79.3103	0		0.1093	0.6468	0
ENSMUSG00000051255	19	23675844	23676712	ENSPTRG00000049988	8	103414705	103416537	ortholog_many2many	44.7619	76.4228	0		0.1206	0.5645	0
ENSMUSG00000051255	19	23675844	23676712	ENSPTRG00000029747	12	34045452	34105942	ortholog_many2many	95.2381	95.2381	0	0.00	0.0197	0.511	0
ENSMUSG00000097854	10	79910856	79911140												
ENSMUSG00000024411	18	15389394	15403684	ENSPTRG00000009936	18	23939744	23953544	ortholog_one2one	93.4985	93.4985	50	100.00	0.035	0.4678	1
ENSMUSG00000094147	X	125435542	125436039												
ENSMUSG00000091449	18	20682592	20682963	ENSPTRG00000021361	9	102925905	102930047	ortholog_one2many	95.935	95.935	0		0.0175	0.9336	0
ENSMUSG00000078091	2	104065826	104067486												
ENSMUSG00000024713	19	17432832	17837632	ENSPTRG00000021033	9	53149486	53615392	ortholog_one2one	80.0213	80.7527	100	87.46	0.1077	0.6791	1
ENSMUSG00000024290	18	10064401	10181792	ENSPTRG00000009904	18	17955910	18113157	ortholog_one2one	96.3811	95.3947	100	100.00	0.0166	0.4235	1
ENSMUSG00000095879	Y	18061270	18061812												
ENSMUSG00000024135	17	85984665	86145175	ENSPTRG00000011889	2A	46405228	46629627	ortholog_one2one	82.5688	81.407	100	100.00	0.1082	0.5859	1
ENSMUSG00000039529	18	64528979	64661000	ENSPTRG00000010048	18	55032999	55114899	ortholog_one2one	94.4045	94.4045	100	100.00	0.0282	0.6546	1
ENSMUSG00000073291	X	7907693	7907835												
ENSMUSG00000056671	18	41875696	41951194	ENSPTRG00000017368	5	145902014	145981083	ortholog_one2one	88.7006	83.0688	100	54.04	0.057	0.4117	1
ENSMUSG00000042660	18	36760239	36763708	ENSPTRG00000017323	5	140673516	140688593	ortholog_one2one	85.3093	86.423	100	88.79	0.0799	0.8964	1
ENSMUSG00000071858	18	43777196	43792878	ENSPTRG00000017384	5	148068694	148082585	ortholog_one2one	65.5914	70.1149	100	100.00	0.1802	0.6079	1
ENSMUSG00000024512	18	70240429	70244584												
ENSMUSG00000094874	GL456221.1	30394	32306												
ENSMUSG00000024544	18	67933257	68255549	ENSPTRG00000052570	18	4267193	4525636	ortholog_one2one	90.5229	90.5229	100	50.63	0.0465	0.5243	1
ENSMUSG00000096240	2	67413725	67433086												
ENSMUSG00000050623	19	6922426	6925380												
ENSMUSG00000095763	JH584299.1	806210	809281												
ENSMUSG00000024873	19	5092871	5098418	ENSPTRG00000003916	11	66372472	66378475	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000033966	17	80523550	80563834	ENSPTRG00000030509	2A	39966140	40016710	ortholog_one2one	80.9941	75.0677	100	0.00	0.1009	1.0149	1
ENSMUSG00000002625	17	32321425	32350581	ENSPTRG00000010621	19	16339819	16378000	ortholog_one2one	92.3557	91.4992	100	73.11	0.0402	0.5074	1
ENSMUSG00000070720	4	131921771	131923140	ENSPTRG00000000444	1	28313919	28314842	ortholog_one2one	91.1972	84.3648	100	100.00	0.0477	1.0093	1
ENSMUSG00000024258	18	31789159	31796642	ENSPTRG00000012436	2B	14391442	14403374	ortholog_one2one	100	100	75	100.00	0	0	1
ENSMUSG00000050138	17	87745837	87797994	ENSPTRG00000044458	2A	48599942	48656308	ortholog_one2one	99.0698	99.0698	75	40.29	0.0035	0.539	1
ENSMUSG00000047658	19	5298331	5308738	ENSPTRG00000047346	11	66135723	66144195	ortholog_one2one	94.4316	94.4316	100		0.0276	1.0211	1
ENSMUSG00000040560	18	63708695	63989760	ENSPTRG00000010042	18	54036141	54413586	ortholog_one2one	95.366	95.302	75	99.35	0.0236	0.5794	1
ENSMUSG00000024781	19	34492318	34527474	ENSPTRG00000002732	10	90446438	90647121	ortholog_one2one	74.3073	73.9348	100	100.00	0.1525	0.6267	1
ENSMUSG00000026614	1	185454848	185468762	ENSPTRG00000001994	1	198959937	198974340	ortholog_one2one	80.4255	77.9381	100	50.00	0.1063	0.6275	1
ENSMUSG00000073610	18	33464163	33472448												
ENSMUSG00000047810	19	6844623	6858211	ENSPTRG00000003836	11	64368257	64386178	ortholog_one2many	77.1776	77.1776	100	95.71	0.1411	0.8484	1
ENSMUSG00000047810	19	6844623	6858211	ENSPTRG00000043664	KV421163.1	20312	38237	ortholog_one2many	77.4477	74.6745	25		0.1386	0.8497	0
ENSMUSG00000045664	19	5917556	5924816	ENSPTRG00000051376	11	65375627	65376259	ortholog_one2one	87.3832	89.0476	100		0.0568	0.6578	1
ENSMUSG00000046668	18	35829818	35861687	ENSPTRG00000017304	5	139663231	139696806	ortholog_one2one	94.9527	93.4783	100	100.00	0.0205	0.3601	1
