Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0026442	4	113674427	113681757	ENSG00000274944	1	38864501	38881617	ortholog_one2many	93.2039	87.2727	100	52.98	0.0447	0.1644	1
MGP_CAROLIEiJ_G0026442	4	113674427	113681757	ENSG00000214114	1	38862964	38874105	ortholog_one2many	97.0874	97.0874	100	100.00	0.0144	0.1375	1
MGP_CAROLIEiJ_G0015158	10	16399736	16414476	ENSG00000146410	6	136231024	136250335	ortholog_one2one	62.8099	59.2208	100	99.37	0.209	0.5468	1
MGP_CAROLIEiJ_G0021074	17	9061083	9081860	ENSG00000166984	6	167146414	167196913	ortholog_many2many	18.961	20.6799	25	78.16	1.305	7.475	0
MGP_CAROLIEiJ_G0021074	17	9061083	9081860	ENSG00000242220	21	32574841	32587373	ortholog_many2many	12.2078	21.8605	25	20.52	1.2459	2.5319	0
MGP_CAROLIEiJ_G0021074	17	9061083	9081860	ENSG00000203690	6	167357031	167384510	ortholog_many2many	18.4416	21.7791	50	95.03	1.3474	7.541	0
MGP_CAROLIEiJ_G0019967	15	71630085	71640170												
MGP_CAROLIEiJ_G0023839	2	81979480	81980413												
MGP_CAROLIEiJ_G0015469	10	70515063	70561932	ENSG00000160294	21	46235126	46286297	ortholog_one2one	78.8569	78.7374	100	100.00	0.1266	0.6283	1
MGP_CAROLIEiJ_G0019792	15	48913938	48922008	ENSG00000136999	8	119416306	119424353	ortholog_one2one	80.226	79.5518	100	100.00	0.1049	0.6532	1
MGP_CAROLIEiJ_G0015966	10	121355595	121356628												
MGP_CAROLIEiJ_G0014116	1	40812856	40839097												
MGP_CAROLIEiJ_G0024326	2	124022444	124036455												
MGP_CAROLIEiJ_G0020185	15	85529382	85670621	ENSG00000188906	12	40196744	40369285	ortholog_one2one	86.3079	86.3079	100	100.00	0.077	0.6706	1
MGP_CAROLIEiJ_G0029402	7	26437511	26447297	ENSG00000077312	19	40750637	40765389	ortholog_one2one	96.8421	97.8723	100	61.90	0.0078	0.7929	1
MGP_CAROLIEiJ_G0018465	13	37956571	38412019	ENSG00000112137	6	12716805	13290484	ortholog_one2one	86.1325	96.3793	100	100.00	0.0165	0.5127	1
MGP_CAROLIEiJ_G0031004	8	35199502	35291522	ENSG00000078674	8	17922840	18029944	ortholog_one2one	88.5432	88.587	75	100.00	0.053	0.4581	1
MGP_CAROLIEiJ_G0023673	2	69516325	69553117	ENSG00000128652	2	176136612	176173102	ortholog_one2one	96.5358	96.7593	75	100.00	0.0149	0.4057	1
MGP_CAROLIEiJ_G0024399	2	139073750	139074789												
MGP_CAROLIEiJ_G0014518	1	112036176	112087723												
MGP_CAROLIEiJ_G0026130	4	79307247	79407366	ENSG00000155875	9	18858906	19049358	ortholog_one2one	65.1261	65.4008	100	100.00	0.2465	0.5133	1
MGP_CAROLIEiJ_G0015449	10	69806877	69814644												
MGP_CAROLIEiJ_G0024550	2	148037058	148090637												
MGP_CAROLIEiJ_G0021669	17	43139344	43142173	ENSG00000146215	6	43299710	43308797	ortholog_one2one	76.7442	80.8824	100	100.00	0.1226	0.5574	1
MGP_CAROLIEiJ_G0014237	1	64844377	65015076	ENSG00000144452	2	214931542	215138428	ortholog_one2one	89.7517	87.7457	100	100.00	0.0566	0.5059	1
MGP_CAROLIEiJ_G0019134	14	29322211	29333813	ENSG00000188373	10	84173738	84185294	ortholog_one2one	55.1282	53.0864	100	69.54	0.349	0.465	1
MGP_CAROLIEiJ_G0027101	5	26872655	26894693	ENSG00000075426	2	28392448	28417312	ortholog_one2one	95.3988	95.3988	100	100.00	0.0204	0.6325	1
MGP_CAROLIEiJ_G0026236	4	98733102	98737275	ENSG00000162396	1	54756898	54764514	ortholog_one2one	76.1252	81.8947	100	54.62	0.102	0.6133	1
MGP_CAROLIEiJ_G0020629	16	23663218	23684707	ENSG00000198398	3	190428655	190449876	ortholog_one2one	62.9371	61.6438	100	100.00	0.2531	0.5664	1
MGP_CAROLIEiJ_G0023266	2	21186641	21214135	ENSG00000176884	9	137138390	137168762	ortholog_one2one	95.3076	96.9247	75	97.90	0.015	0.8388	1
MGP_CAROLIEiJ_G0022173	18	34706119	34710785	ENSG00000272674	5	141181399	141186399	ortholog_one2one	74.2178	76.4175	100	100.00	0.1392	0.6762	1
MGP_CAROLIEiJ_G0023722	2	78879850	78881417												
MGP_CAROLIEiJ_G0024718	2	160146113	160167589	ENSG00000000419	20	50934867	50958555	ortholog_one2many	90.3846	81.8815	75	100.00	0.0572	0.4755	1
MGP_CAROLIEiJ_G0033011	X	31457942	31464749												
MGP_CAROLIEiJ_G0016455	11	55241769	55266047	ENSG00000141034	17	18039292	18068404	ortholog_one2one	99.5392	72	100	100.00	0.0021	0.2939	1
MGP_CAROLIEiJ_G0030821	8	8178899	8298793	ENSG00000102606	13	111114559	111305737	ortholog_one2one	38.3285	33.1258	100	90.65			0
MGP_CAROLIEiJ_G0021272	17	21960223	21970058	ENSG00000129925	16	370773	387113	ortholog_one2one	75.1948	75.0973	100	52.15	0.1379	0.9912	1
MGP_CAROLIEiJ_G0027487	5	98054042	98075853	ENSG00000183347	1	89364058	89386461	ortholog_one2many	63.9655	58.6098	50	11.82	0.2574	0.6725	0
MGP_CAROLIEiJ_G0014392	1	80649947	80707874	ENSG00000241119	2	233671853	233773300	ortholog_one2many	15.4902	14.9057	25	75.82			0
MGP_CAROLIEiJ_G0014392	1	80649947	80707874	ENSG00000242366	2	233617645	233773310	ortholog_one2many	15.2941	14.717	50	75.88			0
MGP_CAROLIEiJ_G0014392	1	80649947	80707874	ENSG00000242515	2	233636454	233773305	ortholog_one2many	15.2941	14.717	50	75.70			0
MGP_CAROLIEiJ_G0014392	1	80649947	80707874	ENSG00000244122	2	233681938	233773299	ortholog_one2many	15.6863	15.0943	50	57.80			0
MGP_CAROLIEiJ_G0015548	10	73867727	73869600	ENSG00000197561	19	851014	856247	ortholog_one2one	70.566	70.0375	100	100.00	0.1929	1.8865	1
MGP_CAROLIEiJ_G0027302	5	67120640	67124839	ENSG00000128045	4	52862290	52866835	ortholog_one2one	93.9271	93.5484	100	100.00	0.0272	0.9525	1
MGP_CAROLIEiJ_G0027082	5	25648724	25675151	ENSG00000115207	2	27325849	27357034	ortholog_one2many	72.4891	18.2217	100	95.24	0.2102	0.3253	0
MGP_CAROLIEiJ_G0017782	12	54646771	54666256	ENSG00000165355	14	39397669	39432500	ortholog_one2one	90.9734	92.6126	100	100.00	0.0363	0.2954	1
MGP_CAROLIEiJ_G0027808	5	126960716	127000564	ENSG00000196275	7	74796144	74851551	ortholog_one2many	79.865	74.8156	75	62.34	0.1074	1.2948	1
MGP_CAROLIEiJ_G0027808	5	126960716	127000564	ENSG00000174428	7	75092573	75149817	ortholog_one2many	80.09	75.0263	50	43.42	0.1067	1.2821	0
MGP_CAROLIEiJ_G0029855	7	71432584	71444858	ENSG00000140450	15	97960698	97973838	ortholog_one2one	86.2651	85.6459	75	59.72	0.0756	0.6695	1
MGP_CAROLIEiJ_G0018646	13	60225206	60230425	ENSG00000276040	9	61190003	61196280	ortholog_one2many	37.0443	27.9139	25	96.26	0.5738	0.8615	0
MGP_CAROLIEiJ_G0018646	13	60225206	60230425	ENSG00000185775	9	42183659	42189882	ortholog_one2many	37.5369	28.3693	75	95.64	0.5655	0.8503	0
MGP_CAROLIEiJ_G0018646	13	60225206	60230425	ENSG00000204849	9	39355669	39361959	ortholog_one2many	37.0443	27.6267	50	94.97	0.5701	0.8421	0
MGP_CAROLIEiJ_G0018646	13	60225206	60230425	ENSG00000275969	9	66986304	66992583	ortholog_one2many	37.4384	28.2108	0	99.40	0.5687	0.8621	0
MGP_CAROLIEiJ_G0018646	13	60225206	60230425	ENSG00000276581	9	60914374	60920650	ortholog_one2many	37.1429	27.9881	50	95.67	0.5729	0.8605	0
MGP_CAROLIEiJ_G0026558	4	121713953	121716224												
MGP_CAROLIEiJ_G0024255	2	120166430	120185433	ENSG00000188886	2	96123850	96138436	ortholog_one2one	66.2069	66.8213	100	100.00	0.2167	0.7389	1
MGP_CAROLIEiJ_G0017349	11	105350812	105372490	ENSG00000108932	17	68267026	68291267	ortholog_one2one	72.8171	84.5124	75	100.00	0.0974	0.7126	1
MGP_CAROLIEiJ_G0019580	14	95097489	95168103	ENSG00000139746	13	79311824	79406477	ortholog_one2one	96.4321	96.4321	100	100.00	0.0169	0.4086	1
MGP_CAROLIEiJ_G0032846	9	118174872	118186953	ENSG00000185219	3	44431720	44477670	ortholog_one2one	62.9442	60.1358	100	100.00	0.2511	0.5156	1
MGP_CAROLIEiJ_G0028308	6	37446530	37450972	ENSG00000221813	7	144000320	144008793	ortholog_one2one	92.926	92.926	75	100.00	0.037	0.7696	1
MGP_CAROLIEiJ_G0025830	4	11853209	11890852	ENSG00000104312	8	89757747	89791063	ortholog_one2one	78.6642	78.5185	100	67.16	0.0576	0.4247	1
MGP_CAROLIEiJ_G0019897	15	69711924	69798332	ENSG00000014164	8	143437655	143541453	ortholog_one2one	69.4826	69.4093	100	100.00	0.1866	0.6967	1
MGP_CAROLIEiJ_G0023106	19	55222271	55239913	ENSG00000266200	10	116620953	116645143	ortholog_one2one	73.029	75.0533	100	100.00	0.1519	0.6628	1
MGP_CAROLIEiJ_G0019655	15	5624699	5679163	ENSG00000164187	5	36098412	36151961	ortholog_one2one	94.6686	94.5324	75	100.00	0.0282	0.4687	1
MGP_CAROLIEiJ_G0017365	11	109461775	109468380	ENSG00000180616	17	73165012	73176633	ortholog_one2one	93.7669	93.7669	100	100.00	0.0334	0.7349	1
MGP_CAROLIEiJ_G0031192	8	63664453	63669006	ENSG00000269035	19	17436611	17460804	ortholog_one2many	45.6522	46.4602	75	100.00	0.446	1.5337	0
MGP_CAROLIEiJ_G0031192	8	63664453	63669006	ENSG00000188051	19	17435509	17448567	ortholog_one2many	75.6522	59.7938	100	100.00	0.1627	0.8627	1
MGP_CAROLIEiJ_G0026416	4	111379376	111420347	ENSG00000117016	1	40620679	40665657	ortholog_one2one	98.0456	97.7273	100	54.93	0.0086	0.6021	1
MGP_CAROLIEiJ_G0024489	2	145292689	145414676	ENSG00000197183	20	32443059	32585074	ortholog_one2one	96.1708	96.0294	100	100.00	0.0152	0.5213	1
MGP_CAROLIEiJ_G0022908	19	33477780	33479850	ENSG00000174721	10	91906589	91909483	ortholog_one2one	59.2	57.3643	100	100.00	0.2648	1.0021	1
MGP_CAROLIEiJ_G0030251	7	109139701	109140651	ENSG00000188124	11	6765626	6771976	ortholog_many2many	81.3291	81.3291	75	9.84	0.1103	0.6882	1
MGP_CAROLIEiJ_G0030251	7	109139701	109140651	ENSG00000279486	11	6783020	6791558	ortholog_many2many	79.4304	79.4304	50	8.41	0.1239	0.7556	0
MGP_CAROLIEiJ_G0027969	5	135695577	135709503	ENSG00000075618	7	5592823	5606655	ortholog_one2one	96.5517	96.5517	75	100.00	0.0146	1.1325	1
MGP_CAROLIEiJ_G0031304	8	76021312	76034908	ENSG00000104907	19	13104902	13117567	ortholog_one2one	80.0905	80.5766	75	60.65	0.1066	0.8126	1
MGP_CAROLIEiJ_G0031723	8	116894294	117040242	ENSG00000135749	1	232983435	233295713	ortholog_one2one	80.5844	80.0187	100	100.00	0.1131	0.9078	1
MGP_CAROLIEiJ_G0030666	7	143091275	143092759	ENSG00000187581	14	93347191	93348356	ortholog_one2one	27.1429	26.3889	0		1.0741	2.0866	0
MGP_CAROLIEiJ_G0023307	2	22109071	22137298	ENSG00000165661	9	136206333	136245841	ortholog_one2one	77.6012	76.9341	100	100.00	0.1393	0.7386	1
MGP_CAROLIEiJ_G0027609	5	107868349	107882589	ENSG00000135114	12	121019111	121039242	ortholog_one2one	71.6243	71.2062	50	100.00	0.1731	0.8836	1
MGP_CAROLIEiJ_G0032168	9	45352501	45353120	ENSG00000180425	11	114391443	114400511	ortholog_one2one	63.2479	50.3401	100	100.00	0.2778	0.6125	1
MGP_CAROLIEiJ_G0015925	10	120593098	120613664	ENSG00000111602	12	56416373	56449403	ortholog_one2one	83.6803	83.1954	100	51.71	0.0906	0.6249	1
MGP_CAROLIEiJ_G0027669	5	113684198	113703396	ENSG00000111335	12	112978395	113011723	ortholog_one2one	55.9413	58.2754	100	85.42	0.319	0.7588	1
MGP_CAROLIEiJ_G0018565	13	50866338	50880908	ENSG00000113758	5	177456608	177474401	ortholog_one2one	77.6521	84.3318	100	100.00	0.0962	0.6229	1
MGP_CAROLIEiJ_G0028535	6	79182979	79201596	ENSG00000115318	2	74532414	74555690	ortholog_one2one	92.4403	92.5631	100	100.00	0.0371	0.5371	1
MGP_CAROLIEiJ_G0028960	6	129798047	129799079	ENSG00000212127	12	10937406	11171573	ortholog_one2many	46.7742	45.7413	50	0.85	0.4743	0.81	0
MGP_CAROLIEiJ_G0032519	9	86166483	86235710	ENSG00000167202	15	77984036	78077724	ortholog_one2one	85.1042	84.839	0	100.00	0.0841	0.6042	1
MGP_CAROLIEiJ_G0015267	10	36938394	36949291												
MGP_CAROLIEiJ_G0026659	4	125953396	125962902	ENSG00000125945	1	23359448	23369442	ortholog_one2one	14.6341	14.0426	100	100.00			0
MGP_CAROLIEiJ_G0022458	18	84745494	84965374	ENSG00000170677	18	70288901	70330200	ortholog_one2one	69.0299	34.5794	100	53.55	0.1627	2.4626	0
MGP_CAROLIEiJ_G0030238	7	108126585	108131571	ENSG00000166337	11	6606296	6612667	ortholog_one2one	92.6606	92.6606	100	100.00	0.036	0.3305	1
MGP_CAROLIEiJ_G0025520	3	102318093	102357557	ENSG00000065135	1	109548611	109618321	ortholog_one2one	98.5876	98.5876	100	54.00	0.0066	0.2935	1
MGP_CAROLIEiJ_G0026853	4	142186215	142187387	ENSG00000173673	1	6244192	6245578	ortholog_one2one	61.4213	65.0538	100	100.00	0.1835	1.2316	1
MGP_CAROLIEiJ_G0031627	8	110870696	110929278	ENSG00000064270	16	84368527	84464187	ortholog_one2one	83.8983	81.2308	100	100.00	0.0891	0.9882	1
MGP_CAROLIEiJ_G0017380	11	110743855	110747898	ENSG00000167850	17	74541108	74546143	ortholog_one2many	53.4392	45.0893	50	62.31	0.4056	0.652	0
MGP_CAROLIEiJ_G0022148	18	34241051	35019697												
MGP_CAROLIEiJ_G0021616	17	37757846	37785767	ENSG00000112077	6	49605158	49636884	ortholog_one2one	71.0046	76.0391	100	100.00	0.1504	0.6295	1
MGP_CAROLIEiJ_G0026715	4	129275846	129335683	ENSG00000255275	1	18849273	18921121	ortholog_many2many	96.5398	94.2568	75	100.00	0.0119	0.541	1
MGP_CAROLIEiJ_G0026715	4	129275846	129335683	ENSG00000169991	1	18904281	18956686	ortholog_many2many	96.5398	53.9652	75	100.00	0.0119	0.541	1
MGP_CAROLIEiJ_G0020200	15	89368847	89401857												
MGP_CAROLIEiJ_G0021972	18	1879469	1995764	ENSG00000183621	10	30820207	31031937	ortholog_one2one	64.0351	61.715	50	100.00	0.2453	0.6738	1
MGP_CAROLIEiJ_G0030646	7	142558289	142559342												
MGP_CAROLIEiJ_G0031466	8	96379190	96381679	ENSG00000237172	16	67148105	67151214	ortholog_one2one	84.6348	83.5821	100	100.00	0.0835	0.9657	1
MGP_CAROLIEiJ_G0027931	5	132078960	132181060	ENSG00000146540	7	996986	1138260	ortholog_one2one	64.6154	64.9485	100	100.00	0.2178	1.1714	1
MGP_CAROLIEiJ_G0024624	2	155685791	155692269	ENSG00000124249	20	44745780	44752313	ortholog_one2one	72.8863	75.7576	100	100.00	0.1197	1.2583	1
MGP_CAROLIEiJ_G0016867	11	78077286	78091133	ENSG00000205045	17	35464249	35537861	ortholog_many2many	38.7687	39.6259	25	14.88	0.4673	0.6665	0
MGP_CAROLIEiJ_G0016867	11	78077286	78091133	ENSG00000172123	17	35411060	35433283	ortholog_many2many	39.9334	41.5225	25	19.03	0.4376	0.6591	0
MGP_CAROLIEiJ_G0014855	1	161475504	161482227	ENSG00000143257	1	161229666	161238302	ortholog_one2one	74.3017	74.5098	100	51.74	0.1452	0.5148	1
MGP_CAROLIEiJ_G0028609	6	83447080	83452186	ENSG00000169605	2	68974573	68980974	ortholog_one2one	63.0435	58.2915	100	61.32	0.2489	0.7728	1
MGP_CAROLIEiJ_G0015050	1	181128259	181152793	ENSG00000065600	1	212363931	212414901	ortholog_one2one	90	76.6423	100	98.42	0.0474	0.7389	1
MGP_CAROLIEiJ_G0016146	11	19892521	19988647	ENSG00000119866	2	60450520	60555154	ortholog_one2one	99.0419	99.0419	100	100.00	0.0038	0.1259	1
MGP_CAROLIEiJ_G0027203	5	39832778	39851739	ENSG00000002549	4	17577192	17607972	ortholog_one2one	90.3661	90.3661	100	100.00	0.0478	0.521	1
MGP_CAROLIEiJ_G0030381	7	121862526	121887061	ENSG00000215009	12	7304284	7328724	ortholog_one2one	86.5517	86.5517	0	100.00	0.0738	0.4376	1
MGP_CAROLIEiJ_G0033535	X	148436567	148577731	ENSG00000180815	X	19360056	19515261	ortholog_one2one	85.4996	86.6717	100	100.00	0.0696	0.5364	1
MGP_CAROLIEiJ_G0016583	11	64408658	64418024	ENSG00000277957	17	7563287	7578715	ortholog_one2many	84.507	88.8889	100	100.00	0.0206	0.3561	1
MGP_CAROLIEiJ_G0016583	11	64408658	64418024	ENSG00000161956	17	7561875	7571969	ortholog_one2many	95.4225	94.4251	75	100.00	0.0235	0.3437	1
MGP_CAROLIEiJ_G0016417	11	53704207	53721235	ENSG00000171827	19	37467585	37488652	ortholog_one2one	35.2859	42.7365	0				0
MGP_CAROLIEiJ_G0031528	8	98173694	98177615	ENSG00000258429	16	69328621	69330595	ortholog_one2one	74.8918	71.1934	25	100.00	0.1373	1.6309	1
MGP_CAROLIEiJ_G0026063	4	52865232	52941913	ENSG00000119314	9	112217716	112333667	ortholog_one2one	92.7798	92.1147	100	100.00	0.0365	0.3748	1
MGP_CAROLIEiJ_G0026029	4	47222242	47293887	ENSG00000106701	9	105447796	105552433	ortholog_one2one	93.0556	88.4906	100	100.00	0.0241	0.4294	1
MGP_CAROLIEiJ_G0031450	8	95723430	95732969	ENSG00000168748	16	66844379	66854153	ortholog_one2one	94.697	94.697	100	100.00	0.024	0.5298	1
MGP_CAROLIEiJ_G0020063	15	75925226	75936936	ENSG00000100413	22	41525804	41544606	ortholog_one2one	97.549	97.549	100	100.00	0.0106	0.7123	1
MGP_CAROLIEiJ_G0022316	18	57783868	57802965	ENSG00000011083	5	150189957	150222788	ortholog_one2one	97.6452	97.7987	100	54.91	0.0098	0.6376	1
MGP_CAROLIEiJ_G0018820	13	91917241	91948196												
MGP_CAROLIEiJ_G0025173	3	81329739	81345890	ENSG00000160803	1	156035301	156053794	ortholog_one2one	92.953	92.1797	100	100.00	0.032	0.396	1
MGP_CAROLIEiJ_G0018107	12	103306299	103312067	ENSG00000140107	14	100323337	100330378	ortholog_one2one	86.7742	87.3377	100	100.00	0.0669	1.1702	1
MGP_CAROLIEiJ_G0014044	1	31352156	31369086	ENSG00000115073	2	97655963	97664107	ortholog_one2one	98.9362	98.9362	100	100.00	0.0047	0.6749	1
MGP_CAROLIEiJ_G0014891	1	162535013	162589432	ENSG00000162729	1	160091340	160098943	ortholog_one2one	89.0344	88.7439	75	100.00	0.0615	0.515	1
MGP_CAROLIEiJ_G0014688	1	141148729	141208272	ENSG00000047410	1	186311652	186375693	ortholog_one2one	91.2972	94.1176	100	100.00	0.0287	0.5999	1
MGP_CAROLIEiJ_G0033026	X	35641032	35642873	ENSG00000282419	X	124246249	124336862	ortholog_one2many	41.4313	30.8123	75	100.00	0.575	0.9773	0
MGP_CAROLIEiJ_G0033026	X	35641032	35642873	ENSG00000282815	X	125320120	125325214	ortholog_one2many	36.1582	19.3353	0	4.96	0.6491	1.0613	0
MGP_CAROLIEiJ_G0032570	9	95979653	96031132	ENSG00000158092	3	136862208	136949823	ortholog_one2one	98.4085	98.4085	100	90.42	0.0074	0.3553	1
MGP_CAROLIEiJ_G0022887	19	30768888	30814509	ENSG00000138134	10	88879734	88975153	ortholog_one2one	89.9083	89.9083	100	100.00	0.0473	0.5005	1
MGP_CAROLIEiJ_G0018863	13	97847260	98047246	ENSG00000049192	5	65148736	65481920	ortholog_one2one	95.6133	95.6133	100	100.00	0.0216	0.2713	1
MGP_CAROLIEiJ_G0015827	10	109837914	109851752	ENSG00000166226	12	69585334	69601570	ortholog_one2one	97.5701	97.5701	100	85.12	0.0114	0.5674	1
MGP_CAROLIEiJ_G0033562	X	152715850	152730020	ENSG00000165195	X	15319451	15335580	ortholog_one2one	78.8599	68.595	100	100.00	0.0843	0.3235	1
MGP_CAROLIEiJ_G0030149	7	106170187	106171140	ENSG00000176239	11	5351508	5352446	ortholog_one2many	82.0189	83.3333	0	50.00	0.0935	0.6132	0
MGP_CAROLIEiJ_G0018320	13	19402984	19403773	ENSG00000203818	1	143905556	143905966	ortholog_one2many	87.931	75	25		0.0151	1.4172	0
MGP_CAROLIEiJ_G0016884	11	78945411	78947723												
MGP_CAROLIEiJ_G0022841	19	23686904	23857614	ENSG00000080503	9	1980290	2193624	ortholog_one2one	96.1298	96.8553	100	100.00	0.0136	0.534	1
MGP_CAROLIEiJ_G0027176	5	33046384	33076677	ENSG00000168826	4	4290251	4321786	ortholog_one2one	74.3386	73.4641	100	94.29	0.1577	0.8787	1
MGP_CAROLIEiJ_G0018999	14	13496360	13503056	ENSG00000272916	10	73796514	73811651	ortholog_one2many	87.8822	95.2147	100	100.00	0.028	0.3719	1
MGP_CAROLIEiJ_G0018999	14	13496360	13503056	ENSG00000166507	10	73801911	73811798	ortholog_one2many	96.7157	96.7157	100	100.00	0.0169	0.3452	1
MGP_CAROLIEiJ_G0017509	11	116013473	116061269	ENSG00000157637	17	81245000	81295547	ortholog_one2one	70.1192	68.3646	100	100.00	0.1841	0.8495	1
MGP_CAROLIEiJ_G0030649	7	142665926	142666882												
MGP_CAROLIEiJ_G0028216	6	29728085	29769376												
MGP_CAROLIEiJ_G0024088	2	105243329	105343714	ENSG00000140199	15	34229996	34338060	ortholog_one2many	95.1155	93.1304	75	100.00	0.0272	0.4373	1
MGP_CAROLIEiJ_G0029455	7	27892867	27898862	ENSG00000161243	19	38990714	39032785	ortholog_one2one	78.9286	78.0919	100	100.00	0.1209	0.6795	1
MGP_CAROLIEiJ_G0017724	12	40268934	40273158	ENSG00000128590	7	108569568	108574850	ortholog_one2one	93.6937	93.2735	75	88.43	0.0305	0.3352	1
MGP_CAROLIEiJ_G0024655	2	156540850	156561694												
MGP_CAROLIEiJ_G0016330	11	48257985	48267731	ENSG00000155329	5	132996985	133026604	ortholog_one2one	81.8182	75	100	96.49	0.1085	0.7854	1
MGP_CAROLIEiJ_G0029633	7	44931264	44938696	ENSG00000142544	19	51097606	51108370	ortholog_one2one	71.6667	86.4943	100	47.56	0.0784	1.2759	1
MGP_CAROLIEiJ_G0020604	16	19699636	19890064	ENSG00000058866	3	186105668	186362237	ortholog_one2one	90.2284	89.8862	100	100.00	0.0498	0.4762	1
MGP_CAROLIEiJ_G0014461	1	86170486	86223203	ENSG00000176946	2	241584405	241637449	ortholog_one2one	83.1874	82.3224	100	100.00	0.0884	0.7147	1
MGP_CAROLIEiJ_G0030245	7	108920712	108921758	ENSG00000188124	11	6765626	6771976	ortholog_many2many	70.9779	71.2025	100	9.84	0.1935	0.7301	1
MGP_CAROLIEiJ_G0030245	7	108920712	108921758	ENSG00000279486	11	6783020	6791558	ortholog_many2many	70.347	70.5696	50	8.41	0.1966	0.7227	0
MGP_CAROLIEiJ_G0024009	2	95858872	95947087	ENSG00000149090	11	35431823	35530300	ortholog_one2one	90	87.924	100	100.00	0.0518	0.5669	1
MGP_CAROLIEiJ_G0022088	18	31662544	31695458	ENSG00000078795	5	137887968	137942747	ortholog_one2one	81.1594	80.7692	50	100.00	0.1155	0.8233	1
MGP_CAROLIEiJ_G0021729	17	45189918	45278437	ENSG00000124602	6	41026911	41039217	ortholog_one2one	83.7838	83.7838	100	54.67	0.0881	0.8381	1
MGP_CAROLIEiJ_G0020933	16	83598923	83599393												
MGP_CAROLIEiJ_G0020406	16	908433	977041	ENSG00000103423	16	4425805	4456775	ortholog_one2one	87.0833	87.0833	100	100.00	0.0714	0.4354	1
MGP_CAROLIEiJ_G0032200	9	47745226	47864517	ENSG00000170145	11	111602391	111730853	ortholog_one2one	90.6552	91.1447	100	79.06	0.0481	0.3866	1
MGP_CAROLIEiJ_G0023964	2	85741843	85754197	ENSG00000180210	11	46719180	46739506	ortholog_one2one	80.5825	80.0643	100	56.74	0.1198	0.7037	1
MGP_CAROLIEiJ_G0022417	18	73538375	73606605	ENSG00000101638	18	46667821	46759257	ortholog_one2one	83.2524	83.2524	100	100.00	0.0828	0.8327	1
MGP_CAROLIEiJ_G0021175	17	19976138	19981344	ENSG00000185883	16	2513870	2520218	ortholog_one2one	90.9677	90.9677	100	92.79	0.0465	0.7508	1
MGP_CAROLIEiJ_G0018899	13	106266657	106272897	ENSG00000234602	5	55219614	55227315	ortholog_one2one	79.4195	78.1818	75	100.00	0.0994	0.8037	1
MGP_CAROLIEiJ_G0021564	17	33997308	34007398	ENSG00000204644	6	29672392	29681110	ortholog_one2one	41.4868	32.2761	75	49.26	0.5285	0.7683	0
MGP_CAROLIEiJ_G0017392	11	111092563	111110773	ENSG00000161509	17	74842023	74861504	ortholog_one2one	87.4899	87.9156	100	100.00	0.0605	0.8447	1
MGP_CAROLIEiJ_G0029673	7	46673127	46695254	ENSG00000142528	19	50025714	50053414	ortholog_one2one	49.7194	50.8611	100	50.53	0.3434	0.744	0
MGP_CAROLIEiJ_G0022552	19	2202485	2205766	ENSG00000172543	11	65879809	65883741	ortholog_one2one	69.0027	68.0851	100	89.93	0.2008	0.7473	1
MGP_CAROLIEiJ_G0033364	X	109356624	109385289	ENSG00000147183	X	88747225	88754785	ortholog_one2one	39.1304	41.8605	100	100.00	0.4838	0.7792	0
MGP_CAROLIEiJ_G0022635	19	3946093	3954050	ENSG00000167771	11	63911221	63916844	ortholog_one2one	96.9407	96.9407	100	100.00	0.0137	0.5332	1
MGP_CAROLIEiJ_G0022401	18	70866069	71181933	ENSG00000167306	18	49822813	50195093	ortholog_one2many	89.8048	89.6104	100	100.00	0.052	0.6082	1
MGP_CAROLIEiJ_G0022401	18	70866069	71181933	ENSG00000266997	18	49795793	49837623	ortholog_one2many	8.83948	95.3216	75	68.28	0.023	0.4938	0
