Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
ENSRNOG00000005730	5	12132657	12199283	ENSG00000168300	8	51817575	51899186	ortholog_one2one	97.7591	97.7591	75	86.84	0.0062	0.4609	1
ENSRNOG00000004192	13	89774764	89796113	ENSG00000186517	1	161046946	161069970	ortholog_one2one	76.1775	76.3851	100	100.00	0.1459	0.482	1
ENSRNOG00000006004	5	146882756	146931444	ENSG00000134686	1	33323623	33431052	ortholog_one2one	87.1765	86.3636	100	53.05	0.0605	0.3959	1
ENSRNOG00000027938	17	55670331	55709740	ENSG00000165757	10	30012800	30115494	ortholog_one2one	54.2449	53.1273	75	100.00	0.3323	0.7692	1
ENSRNOG00000012218	16	68814655	68832862												
ENSRNOG00000013103	1	102915191	102931839	ENSG00000166796	11	18412307	18452058	ortholog_one2one	72.8916	72.8916	100	100.00	0.1695	0.7098	1
ENSRNOG00000022619	1	226030938	226033228	ENSG00000167996	11	61959718	61967660	ortholog_one2one	94.5055	93.9891	75	100.00	0.0249	0.409	1
ENSRNOG00000021048	1	101783621	101792496												
ENSRNOG00000024330	8	118662335	118665699												
ENSRNOG00000039404	15	29810344	29810811	ENSG00000211783	14	21811502	21811977	ortholog_one2many	72.5664	73.2143	0	50.00	0.1747	0.4284	0
ENSRNOG00000006033	14	82818663	82824599	ENSG00000159674	4	1166932	1208962	ortholog_one2many	85.1515	84.8943	50	100.00	0.0824	1.6325	1
ENSRNOG00000013110	5	57845819	57860658	ENSG00000164978	9	34329506	34343713	ortholog_one2many	87.7551	87.7551	100	100.00	0.0671	0.2826	1
ENSRNOG00000017963	1	37878516	37886675	ENSG00000005801	11	3339261	3379222	ortholog_many2many	43.1461	30.5246	0	1.50	0.4867	1.2081	0
ENSRNOG00000017963	1	37878516	37886675	ENSG00000197013	19	21496682	21556270	ortholog_many2many	51.9101	34.273	25	0.45	0.3977	1.1813	0
ENSRNOG00000011471	15	38341089	38387316	ENSG00000102678	13	21671383	21704498	ortholog_one2one	99.5192	99.5192	50	100.00	0.0022	0.2652	1
ENSRNOG00000014288	9	78900103	78969078	ENSG00000115414	2	215360440	215436172	ortholog_one2one	92.3698	92.3698	100	100.00	0.0406	0.5156	1
ENSRNOG00000026898	5	147628899	147635789	ENSG00000254553	1	32465057	32600792	ortholog_one2many	81.3278	76.5625	50	95.96	0.1151	0.9962	1
ENSRNOG00000026898	5	147628899	147635789	ENSG00000273274	1	32465069	32496686	ortholog_one2many	85.0622	82.8283	100	100.00	0.0826	0.9198	1
ENSRNOG00000042424	7	3751196	3752134												
ENSRNOG00000000104	17	10676943	10686134	ENSG00000051596	5	175917873	176034680	ortholog_one2one	98.8604	98.8604	100	87.04	0.0051	0.74	1
ENSRNOG00000006068	7	136182224	136403012	ENSG00000139173	12	43835967	44389762	ortholog_one2one	94.709	69.6498	100	100.00	0.0273	0.6577	1
ENSRNOG00000053812	2	196105569	196113149	ENSG00000143416	1	151364302	151372733	ortholog_one2many	85.2823	82.2957	0	50.00	0.0848	0.5596	0
ENSRNOG00000015416	9	55050203	55057658	ENSG00000173559	2	191678068	191696659	ortholog_one2one	81.8182	79.4118	100	100.00	0.0953	0.3166	1
ENSRNOG00000015716	1	189166399	189182306	ENSG00000169347	16	20309572	20327808	ortholog_one2one	67.3546	66.8529	100	100.00	0.2261	0.6541	1
ENSRNOG00000058943	7	13553010	13553963												
ENSRNOG00000032552	7	15069254	15073052												
ENSRNOG00000015235	1	256881771	256914260	ENSG00000148690	10	93667883	93702572	ortholog_one2one	86.9841	86.9841	100	100.00	0.0667	0.4917	1
ENSRNOG00000031769	5	16845631	16847776	ENSG00000170791	8	56211686	56218798	ortholog_one2one	82.3529	63.6364	100	100.00	0.0928	0.2603	1
ENSRNOG00000015502	2	219662064	219693629	ENSG00000156875	1	100038097	100083377	ortholog_one2many	99.1837	99.1837	100	100.00	0.003	0.3093	1
ENSRNOG00000009773	8	91310630	91338843	ENSG00000118402	6	79914812	79947580	ortholog_one2one	94.2675	94.2675	100	100.00	0.0327	0.6555	1
ENSRNOG00000017876	2	60419525	60446510	ENSG00000168724	5	34929559	34958964	ortholog_one2one	84.9906	78.6458	100	100.00	0.076	0.5978	1
ENSRNOG00000004521	6	86785771	86810316	ENSG00000185246	14	45084099	45116282	ortholog_one2one	94.8795	94.1704	100	100.00	0.023	0.3528	1
ENSRNOG00000014154	2	189857587	189877743	ENSG00000143621	1	153661788	153671048	ortholog_one2one	69.3966	82.5641	100	98.69	0.0468	0.5244	1
ENSRNOG00000045610	7	9341613	9342551												
ENSRNOG00000021913	1	71859390	71909138	ENSG00000185792	19	55708432	55738402	ortholog_one2one	46.9591	47.5277	50	100.00	0.4608	0.8527	0
ENSRNOG00000002657	13	66988937	67206693	ENSG00000116711	1	186828953	186988981	ortholog_one2one	94.2819	94.6595	75	64.49	0.0252	0.5164	1
ENSRNOG00000021085	1	221735517	221749086	ENSG00000168066	11	64764606	64778786	ortholog_one2one	82.7856	78.6033	100	100.00	0.0259	0.3729	1
ENSRNOG00000013889	8	97075160	97083120	ENSG00000166557	15	79311062	79427432	ortholog_one2one	90.0452	91.7051	100	61.91	0.0366	0.7296	1
ENSRNOG00000060995	19	36238230	36239712												
ENSRNOG00000015909	1	168639059	168640000												
ENSRNOG00000026157	X	45519228	45522665	ENSG00000006757	X	7898247	7927739	ortholog_one2one	61.9048	61.6601	25	100.00	0.2707	1.7874	1
ENSRNOG00000013372	2	34946797	34963207	ENSG00000145642	5	64690308	64718090	ortholog_one2one	88.0503	87.5	75	100.00	0.0631	0.3974	1
ENSRNOG00000017113	13	44475970	44515739	ENSG00000082258	2	134918235	134959342	ortholog_one2one	86.9806	86.0274	100	100.00	0.0731	0.3738	1
ENSRNOG00000024630	1	80852528	80864846	ENSG00000216588	19	44613630	44636781	ortholog_one2one	36.5546	45.3125	100	54.80	0.4842	1.3152	0
ENSRNOG00000046188	1	168724703	168725656												
ENSRNOG00000016638	5	172934990	172979986	ENSG00000078369	1	1785285	1891117	ortholog_one2one	100	100	100	51.13	0	0	1
ENSRNOG00000011909	8	104414567	104542317	ENSG00000155903	3	141487047	141615342	ortholog_one2one	89.2562	89.0459	100	79.70	0.0564	0.4272	1
ENSRNOG00000010930	4	100181455	100213858	ENSG00000168883	2	85602856	85649282	ortholog_one2one	97.1631	96.9911	75	100.00	0.0136	0.5133	1
ENSRNOG00000032817	1	67064847	67065797												
ENSRNOG00000009564	4	84478839	84481883	ENSG00000176532	7	29563811	29567295	ortholog_one2one	61.1111	59.6899	100	100.00	0.2406	1.2106	1
ENSRNOG00000014282	15	33355947	33358138	ENSG00000092067	14	23117304	23119616	ortholog_one2one	93.5943	93.5943	100	100.00	0.0294	0.5574	1
ENSRNOG00000047314	10	106817601	106828884	ENSG00000167900	17	78174075	78187233	ortholog_one2one	87.931	87.1795	100	98.67	0.0643	1.0962	1
ENSRNOG00000047313	10	36477692	36479056												
ENSRNOG00000011178	16	49437379	49453394	ENSG00000109771	4	185363879	185395899	ortholog_one2one	87.2832	87.0317	100	100.00	0.065	0.708	1
ENSRNOG00000020066	18	30496318	30498636	ENSG00000113209	5	141135218	141138625	ortholog_one2many	75.6792	73.5849	75	50.00	0.1429	0.759	1
ENSRNOG00000005045	6	98417974	98566966	ENSG00000154001	14	63371357	63543374	ortholog_one2one	99.7859	99.7859	100	100.00	0.001	0.1875	1
ENSRNOG00000007038	8	7814895	8524643	ENSG00000149972	11	99020953	100358885	ortholog_one2one	90.2639	90.1818	100	99.69	0.0515	0.6071	1
ENSRNOG00000012604	8	22966561	22969459	ENSG00000173928	19	11374685	11376951	ortholog_one2one	56.8345	68.9956	100	100.00	0.2343	0.7866	1
ENSRNOG00000021119	1	90045509	90057923	ENSG00000126249	19	34404384	34426168	ortholog_one2many	69.7222	70.1117	100	97.96	0.1936	0.563	1
ENSRNOG00000021119	1	90045509	90057923	ENSG00000266953	19	34396315	34409364	ortholog_one2many	26.6667	45.933	75	100.00	0.3931	1.1608	0
ENSRNOG00000016687	1	72443758	72461547	ENSG00000179954	19	55488404	55519098	ortholog_one2one	73.7465	67.3236	100	66.99	0.1745	0.6139	1
ENSRNOG00000055519	1	87563975	87568989	ENSG00000120784	19	37613749	37692337	ortholog_one2one	80.7281	72.6397	50	0.88	0.0946	2.0226	0
ENSRNOG00000051929	14	42714315	42717010	ENSG00000109132	4	41744082	41748970	ortholog_one2one	98.0456	95.8599	100	100.00	0.0088	0.4883	1
ENSRNOG00000061218	17	45687105	45688058	ENSG00000204704	6	29044213	29045240	ortholog_one2many	85.1735	84.375	75	100.00	0.0811	0.4889	1
ENSRNOG00000003866	13	45314933	45318878	ENSG00000121966	2	136114349	136118165	ortholog_one2one	91.6905	89.8876	75	100.00	0.0438	1.0778	1
ENSRNOG00000061526	1	79959591	79979205	ENSG00000104941	19	45795710	45815319	ortholog_one2one	71.6923	64.993	100	100.00	0.1853	2.194	1
ENSRNOG00000023951	7	63361696	63407241	ENSG00000111490	12	64780516	64881032	ortholog_one2one	89.7098	89.3561	75	81.24	0.0562	0.7378	1
ENSRNOG00000052873	2	238002990	238068694	ENSG00000168743	4	105894775	106004027	ortholog_one2one	77.1615	79.4958	100	97.95	0.1283	0.6007	1
ENSRNOG00000043137	6	135856218	135861059												
ENSRNOG00000059245	6	102477036	102512505	ENSG00000182185	14	67819779	68730218	ortholog_one2one	81.4961	48.7059	100	100.00	0.1064	0.4957	0
ENSRNOG00000054972	1	167874539	167875501												
ENSRNOG00000020411	1	200167169	200210377	ENSG00000107651	10	119892711	119944658	ortholog_one2one	87.988	87.9	50	100.00	0.0624	0.5541	1
ENSRNOG00000000979	12	36576020	36587839	ENSG00000184992	12	124993700	125031231	ortholog_one2one	78.6561	79.2829	100	100.00	0.103	1.1108	1
ENSRNOG00000025745	18	24734330	24735349	ENSG00000144230	2	127645864	127652639	ortholog_one2one	89.6755	82.8338	75	100.00	0.0565	1.6569	1
ENSRNOG00000031208	10	34519790	34537210	ENSG00000131446	5	180784782	180815652	ortholog_one2one	90.8277	91.236	100	100.00	0.045	0.9036	1
ENSRNOG00000013969	1	16478127	16601769	ENSG00000135541	6	135283532	135497776	ortholog_one2one	78.701	68.8963	100	100.00	0.1216	0.6862	1
ENSRNOG00000019243	9	82400569	82410904	ENSG00000163521	2	219236606	219245478	ortholog_one2one	80.3406	79.3578	100	100.00	0.1223	0.3332	1
ENSRNOG00000016177	15	42605473	42638392	ENSG00000168077	8	27633868	27676776	ortholog_one2one	90.7591	90.7591	100	54.37	0.0474	0.6068	1
ENSRNOG00000029558	19	55430810	55434252	ENSG00000205022	16	88863333	88866660	ortholog_one2one	70.632	68.3453	100	100.00	0.1858	0.95	1
ENSRNOG00000007680	5	39564242	39611053	ENSG00000112214	6	96562548	96616636	ortholog_one2one	86.6197	86.6197	100	100.00	0.0622	0.6463	1
ENSRNOG00000002134	14	5928737	5945321	ENSG00000183347	1	89364058	89386461	ortholog_one2one	69.2035	61.7694	25	100.00	0.2098	0.7147	1
ENSRNOG00000052775	2	53813131	53827175	ENSG00000205765	5	41904188	41921636	ortholog_one2one	78.8845	67.3469	100	89.40	0.1372	0.6134	1
ENSRNOG00000011484	5	139932988	139933764	ENSG00000198755	6	35468408	35470785	ortholog_one2many	95.0226	96.7742	0		0.0146	0.9092	0
ENSRNOG00000030145	1	55219773	55221609												
ENSRNOG00000010516	15	3644769	3650819	ENSG00000122861	10	73909177	73917497	ortholog_one2one	71.0648	71.2297	100	54.95	0.1932	0.5493	1
ENSRNOG00000049185	4	102643934	102644708												
ENSRNOG00000047493	4	175969549	176026163	ENSG00000084453	12	21264600	21419594	ortholog_one2many	72.3147	71.3433	75	53.27	0.1772	0.7171	1
ENSRNOG00000017348	2	123847150	123851854	ENSG00000109471	4	122451470	122456725	ortholog_one2one	65.1613	66.0131	100	100.00	0.2423	0.5113	1
ENSRNOG00000004421	7	64326465	64341207	ENSG00000118600	12	63779803	63809558	ortholog_one2one	84.8758	84.8758	50	97.49	0.0807	0.4508	1
ENSRNOG00000038758	15	46221592	46223385	ENSG00000205883	8	11982321	11984590	ortholog_one2one	46.6667	45.4545	50	92.26	0.4809	0.7243	0
ENSRNOG00000031485	1	220166127	220188541	ENSG00000254986	11	66480013	66509657	ortholog_one2one	93.4959	93.6228	100	100.00	0.0333	0.6325	1
ENSRNOG00000001090	12	1023531	1195591	ENSG00000133121	13	33103135	33350630	ortholog_one2one	88.3993	88.3199	75	100.00	0.0587	0.5957	1
ENSRNOG00000007256	5	28504558	28737719	ENSG00000123119	8	90791550	90959408	ortholog_one2one	96.0227	96.2963	100	63.31	0.017	0.3744	1
ENSRNOG00000028299	16	52116975	52127591	ENSG00000179046	4	188091273	188109603	ortholog_one2one	56.5116	55.6064	75	100.00	0.3118	0.6783	1
ENSRNOG00000008800	15	27421954	27422940	ENSG00000176219	14	20223710	20224702	ortholog_one2one	83.2317	82.7273	75	100.00	0.1004	0.4466	1
ENSRNOG00000004075	10	55169282	55181416	ENSG00000161973	17	8729934	8745219	ortholog_one2one	85.443	85.443	50	100.00	0.0739	1.2742	1
ENSRNOG00000047712	X	115098675	115175299	ENSG00000077279	X	111293779	111412429	ortholog_one2one	99.726	99.4536	100	100.00	0.0012	0.6497	1
ENSRNOG00000056772	X	112405647	112473822	ENSG00000197565	X	108155607	108439497	ortholog_one2one	77.4115	74.2824	100	100.00	0.1629	0.4565	1
ENSRNOG00000053060	7	58366192	58423581	ENSG00000133858	12	71609472	71667725	ortholog_one2one	84.3074	78.3308	100	100.00	0.0987	0.5497	1
ENSRNOG00000003931	10	97771264	97863311	ENSG00000141337	17	68259182	68422731	ortholog_one2one	83.4601	83.619	75	100.00	0.0994	0.6307	1
ENSRNOG00000025608	2	181896305	181905300	ENSG00000121207	4	154626945	154753118	ortholog_one2one	77.9221	78.2609	100	100.00	0.1237	0.7531	1
ENSRNOG00000007345	X	116751230	116792864	ENSG00000126016	X	112774503	112840815	ortholog_one2one	79.2611	87.0849	100	100.00	0.0604	0.428	1
ENSRNOG00000045914	1	22487055	22488131												
ENSRNOG00000054732	KL568002.1	12247	12552												
ENSRNOG00000026564	17	16333415	16380573	ENSG00000158079	9	94030794	94109856	ortholog_one2one	73.3668	72.2772	75	100.00	0.1551	0.6972	1
ENSRNOG00000015117	2	219598162	219617498	ENSG00000122477	1	100148449	100178273	ortholog_one2one	83.2335	82.0059	100	51.26	0.1119	0.5122	1
ENSRNOG00000007663	5	105209846	105212173	ENSG00000137154	9	19375715	19380254	ortholog_one2many	100	99.1968	100	100.00	0	0	1
ENSRNOG00000058151	20	11633805	11634137												
ENSRNOG00000015895	18	15462913	15525579	ENSG00000118276	18	31622247	31685836	ortholog_one2one	86.9452	87.1728	50	100.00	0.0827	0.7721	1
ENSRNOG00000014838	5	59416076	59446647	ENSG00000122694	9	36136536	36163913	ortholog_one2one	82.9412	91.5584	100	96.31	0.0491	0.5765	1
ENSRNOG00000017130	5	153197459	153232687	ENSG00000188672	1	25362249	25430192	ortholog_one2many	53.7915	54.4365	75	50.99	0.348	0.862	1
ENSRNOG00000017130	5	153197459	153232687	ENSG00000187010	1	25272393	25330445	ortholog_one2many	47.3934	40.568	25	95.69	0.477	1.0789	0
ENSRNOG00000037795	5	126812187	126821407	ENSG00000203985	1	54007299	54018186	ortholog_one2one	68.5714	70.2439	100	100.00	0.1893	0.6241	1
ENSRNOG00000018940	1	142950540	142992615	ENSG00000156222	15	84884654	84945796	ortholog_one2one	82.5617	82.4345	75	100.00	0.1005	0.6124	1
ENSRNOG00000052376	9	38297322	38351024	ENSG00000151917	6	56955126	57027342	ortholog_one2one	75.0903	74.552	75	99.04	0.1904	0.7395	1
ENSRNOG00000003620	13	80837420	80862963	ENSG00000007933	1	171090877	171117819	ortholog_one2one	80.9793	80.8271	100	100.00	0.1069	0.5692	1
ENSRNOG00000053411	KL568017.1	14180	15118												
ENSRNOG00000033584	7	101198295	101214630												
ENSRNOG00000013867	18	32273770	32359824	ENSG00000113578	5	142592178	142698070	ortholog_one2one	95.4839	95.4839	75	62.58	0.0205	0.5484	1
ENSRNOG00000021041	10	90383813	90393317	ENSG00000161682	17	44353215	44363875	ortholog_one2one	94.5256	94.0678	100	100.00	0.0238	0.7434	1
ENSRNOG00000039954	17	4256299	4273170												
ENSRNOG00000015669	10	56489552	56491715	ENSG00000213859	17	7351889	7354944	ortholog_one2one	90.9483	90.9483	100	100.00	0.054	0.6075	1
ENSRNOG00000011330	19	59197	64303	ENSG00000172831	16	66934444	66945096	ortholog_one2many	65.6098	43.1782	50	61.74	0.2396	0.7597	0
ENSRNOG00000007493	4	5841998	5860527	ENSG00000196584	7	152644779	152676165	ortholog_one2one	79.1367	78.5714	50	100.00	0.1194	0.7907	1
ENSRNOG00000006998	7	26139664	26144466												
ENSRNOG00000017737	3	80844005	80875817	ENSG00000149091	11	46332905	46380554	ortholog_one2one	92.3574	76.8129	100	99.42	0.0486	0.7949	1
ENSRNOG00000010714	16	54153054	54188181	ENSG00000104760	8	17864380	17910365	ortholog_one2one	80.2548	80.7692	100	100.00	0.1132	0.6642	1
ENSRNOG00000012965	5	150970909	150987081	ENSG00000130775	1	27872543	27886685	ortholog_one2one	65.1446	66.563	100	98.69	0.2158	0.8552	1
ENSRNOG00000031440	6	66963510	67085390	ENSG00000139910	14	26443093	26597754	ortholog_one2one	99.5851	94.6746	25	100.00	0.002	0.1414	1
ENSRNOG00000025100	13	48031410	48056394	ENSG00000263528	1	206470476	206496889	ortholog_one2one	83.1241	83.2402	100	65.05	0.0868	0.9046	1
ENSRNOG00000014658	19	20147037	20406003	ENSG00000102935	16	49487524	49857919	ortholog_one2one	98.1148	89.1745	100	100.00	0.0077	1.1102	1
ENSRNOG00000001243	12	38303624	38326502	ENSG00000033030	12	122471600	122501073	ortholog_one2one	81.295	79.9151	100	84.40	0.1015	0.5433	1
ENSRNOG00000020620	1	226518406	226526959	ENSG00000162148	11	61481120	61490931	ortholog_one2one	72.7059	72.7059	100	100.00	0.1574	0.6684	1
ENSRNOG00000010805	2	93792601	93797305	ENSG00000170323	8	81478419	81483263	ortholog_one2one	79.1946	89.3939	100	100.00	0.0654	0.825	1
ENSRNOG00000004632	7	28654733	28657522	ENSG00000183395	12	102196459	102197845	ortholog_one2one	82.4242	82.4242	75	100.00	0.0919	0.4595	1
ENSRNOG00000060791	3	5304016	5308487												
ENSRNOG00000048130	8	118392773	118414603	ENSG00000114268	3	48517684	48562015	ortholog_one2many	97.2727	68.4435	0	50.00	0.0135	0.8088	0
ENSRNOG00000058628	4	121870699	121871658	ENSG00000197617	1	247255972	247257210	ortholog_one2many	8.46395	7.58427	50	43.86			0
ENSRNOG00000006395	3	153197644	153207816	ENSG00000101342	20	36876121	36894235	ortholog_one2one	83.8095	81.8605	100	100.00	0.091	0.5668	1
ENSRNOG00000021912	1	219390523	219392478	ENSG00000175514	11	67451301	67452729	ortholog_one2one	67.2447	74.2553	100	88.47	0.1854	1.0141	1
ENSRNOG00000015290	4	157328379	157331905												
ENSRNOG00000005362	7	59928426	59957232	ENSG00000258052	12	69801669	69855363	ortholog_one2one	15.6522	94.7368	100	11.18	0.0322	0.5821	0
ENSRNOG00000018385	1	224882439	224884205	ENSG00000168539	11	62908679	62921807	ortholog_one2one	98.6957	98.6957	100	66.73	0.0057	0.5135	1
ENSRNOG00000032570	7	125966480	126028279	ENSG00000077935	22	45344063	45413619	ortholog_one2one	82.9992	83.8057	100	100.00	0.0889	0.4694	1
ENSRNOG00000009233	8	13299561	13304244	ENSG00000168876	11	94493629	94499583	ortholog_one2one	84.9372	84.9372	100	87.67	0.0806	0.4162	1
ENSRNOG00000019301	1	252409268	252428774	ENSG00000173239	10	88802730	88820546	ortholog_one2one	88.6256	88.4161	100	100.00	0.0624	0.5718	1
ENSRNOG00000003956	X	26315878	26376467	ENSG00000047648	X	11137543	11665701	ortholog_one2one	84.1248	63.655	100	100.00	0.0846	0.4418	1
ENSRNOG00000004127	13	94807756	94859436	ENSG00000143702	1	243124428	243255348	ortholog_one2many	72.6076	52.2096	100	99.74	0.149	0.6768	1
ENSRNOG00000051970	7	141249044	141252578	ENSG00000161798	12	49961870	49965681	ortholog_one2one	90.9434	90.9434	100	100.00	0.0454	0.8378	1
ENSRNOG00000031331	1	116152667	116153722	ENSG00000171049	19	51752026	51770526	ortholog_one2many	65.812	65.812	0	50.00	0.239	0.8002	0
ENSRNOG00000032131	19	29012139	29016521												
ENSRNOG00000003555	13	92342255	92343196	ENSG00000198967	1	158605268	158612514	ortholog_one2one	85.9425	85.9425	100	100.00	0.0812	0.7874	1
ENSRNOG00000012514	1	239266921	239301176	ENSG00000107362	9	71862452	71910931	ortholog_one2one	98.9583	97.2696	100	100.00	0.0078	0.4573	1
ENSRNOG00000026912	18	38292701	38295831	ENSG00000164265	5	147870682	147882191	ortholog_one2one	82.7957	82.7957	75	100.00	0.1022	0.6923	1
ENSRNOG00000048508	15	35942770	35943705	ENSG00000255298	11	124256376	124266218	ortholog_many2many	75.8842	68.2081	0	12.59	0.1478	0.6238	0
ENSRNOG00000048508	15	35942770	35943705	ENSG00000197849	11	124241095	124254364	ortholog_many2many	77.1704	77.1704	0	16.66	0.1363	0.6963	0
ENSRNOG00000020412	1	220645672	220665603	ENSG00000087365	11	66050729	66069308	ortholog_one2one	97.7221	95.8659	100	59.07	0.0113	0.5129	1
ENSRNOG00000006126	10	57581828	57606171	ENSG00000108559	17	5360963	5420160	ortholog_one2one	89.4879	89.6086	100	98.76	0.0512	0.5086	1
ENSRNOG00000045726	1	213347974	213348906												
ENSRNOG00000003443	19	26016382	26019553	ENSG00000105610	19	12884422	12887199	ortholog_one2one	68.0851	70.7182	100	100.00	0.164	1.2104	1
ENSRNOG00000024535	10	59360765	59496422	ENSG00000074755	17	4004445	4143020	ortholog_one2one	90.9949	91.1179	100	100.00	0.047	0.4057	1
ENSRNOG00000019232	17	6683152	6690723	ENSG00000165118	9	83938311	83956986	ortholog_one2one	77.1261	77.1261	100	99.59	0.1248	0.8286	1
ENSRNOG00000043125	7	3804088	3805023												
ENSRNOG00000011747	8	22932175	22937909	ENSG00000105518	19	11342776	11346518	ortholog_one2one	83.0688	83.0688	100	100.00	0.1066	1.047	1
ENSRNOG00000013247	4	148476943	148477869	ENSG00000256574	10	45302298	45315608	ortholog_one2one	83.4416	78.3537	100	79.24	0.089	0.8564	1
ENSRNOG00000032542	3	147490496	147490666												
ENSRNOG00000008467	3	79613171	79646698	ENSG00000165923	11	47659591	47715389	ortholog_one2one	79.3023	75.6098	100	100.00	0.12	0.4764	1
ENSRNOG00000012204	5	144779681	144872271	ENSG00000142687	1	35433490	35557950	ortholog_one2one	82.8408	82.8408	100	100.00	0.095	0.4428	1
ENSRNOG00000016953	19	41631715	41640367	ENSG00000140835	16	71525233	71538746	ortholog_one2one	71.9072	72.2798	100	100.00	0.1744	0.8355	1
ENSRNOG00000048800	18	32669427	32670665	ENSG00000113580	5	143277931	143435512	ortholog_one2many	80.6295	42.8021	25	100.00	0.0864	0.357	0
