Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0018193	14	65174795	65196430	ENSPTRG00000009077	17	18802657	18826553	ortholog_one2one	88.729	87.0588	100	100.00	0.0636	0.785	1
MGP_PahariEiJ_G0013552	1	83110122	83166087	ENSPTRG00000048652	12	37062600	37068218	ortholog_one2many	70.3934	79.4393	0		0.122	0.4872	0
MGP_PahariEiJ_G0013552	1	83110122	83166087	ENSPTRG00000003377	11	13293422	13370601	ortholog_one2many	89.8551	91.3684	100	34.21	0.0448	0.4268	1
MGP_PahariEiJ_G0022065	2	62127385	62131889												
MGP_PahariEiJ_G0028145	5	145673451	145682480	ENSPTRG00000045894	1	137487181	137488118	ortholog_one2many	63.9871	73.4317	100				1
MGP_PahariEiJ_G0025439	3	85762321	85785456	ENSPTRG00000048024	10	59953629	59955189	ortholog_one2many	71.1321	81.4255	0		0.1058	0.5181	0
MGP_PahariEiJ_G0025439	3	85762321	85785456	ENSPTRG00000003510	11	36586917	36608449	ortholog_one2many	87.9245	89.272	100		0.0612	0.5112	1
MGP_PahariEiJ_G0016263	12	14626030	14715233	ENSPTRG00000014060	22	5883469	5984965	ortholog_one2one	96.1576	95.9685	50	60.37	0.0191	0.4128	0
MGP_PahariEiJ_G0031492	X	9267690	9326456	ENSPTRG00000021816	X	43836189	43945464	ortholog_one2one	87.4525	87.2865	50	1.29	0.0752	0.5634	0
MGP_PahariEiJ_G0017050	13	58604312	58832485	ENSPTRG00000016017	4	42907520	43156505	ortholog_one2one	97.8522	97.8522	75	11.27	0.0101	0.5641	1
MGP_PahariEiJ_G0020366	17	67520054	67528664	ENSPTRG00000005029	12	35773983	35777232	ortholog_one2one	99.2308	99.2308	100	100.00	0.0031	0.2905	1
MGP_PahariEiJ_G0028272	5	162844336	162868092	ENSPTRG00000001970	1	191959360	191983024	ortholog_one2one	86.7647	86.7647	100	58.82	0.0742	0.4988	1
MGP_PahariEiJ_G0025328	3	74030624	74031559	ENSPTRG00000050737	11	55095167	55096279	ortholog_one2many	74.5981	62.5337	75		0.1523	0.5155	1
MGP_PahariEiJ_G0016375	12	27447333	27456337	ENSPTRG00000015777	3	200612065	200639059	ortholog_one2one	76.3889	75.3425	100		0.1715	0.7707	1
MGP_PahariEiJ_G0031903	X	99576352	99577197												
MGP_PahariEiJ_G0018960	15	37319026	37321733	ENSPTRG00000017374	5	146491323	146493870	ortholog_one2one	99.1124	99.1124	100		0.0039	0.5645	1
MGP_PahariEiJ_G0031163	9	48917951	48965681	ENSPTRG00000005104	12	33230739	33305366	ortholog_one2one	88.6842	82.801	100	100.00	0.06	0.4926	1
MGP_PahariEiJ_G0030705	9	9703857	9742404	ENSPTRG00000018465	6	110537240	110588158	ortholog_one2one	90.7879	90.4589	100		0.0418	1.1822	1
MGP_PahariEiJ_G0022746	2	149897862	149902937	ENSPTRG00000004707	12	13290655	13295898	ortholog_one2one	88.8325	88.3838	100	23.60	0.0515	0.5217	1
MGP_PahariEiJ_G0018906	15	32553485	32558666	ENSPTRG00000051462	5	141265078	141267419	ortholog_one2one	35.4115	51.9196	0		0.3981	1.8333	0
MGP_PahariEiJ_G0017442	14	19370857	19371863												
MGP_PahariEiJ_G0022748	2	149984199	149996788	ENSPTRG00000033743	12	13387606	13404214	ortholog_one2one	87.2527	84.8291	100		0.0793	0.7689	1
MGP_PahariEiJ_G0031118	9	48085612	48086655												
MGP_PahariEiJ_G0017304	14	3968	7293												
MGP_PahariEiJ_G0028584	6	58160512	58194534	ENSPTRG00000000759	1	53560827	53599825	ortholog_one2one	85.9016	75.942	100	63.54	0.0893	0.698	1
MGP_PahariEiJ_G0025639	3	104898224	104950351	ENSPTRG00000007006	15	24391325	24411579	ortholog_one2many	32.3398	49.4305	75	4.28	0.0121	0.6431	0
MGP_PahariEiJ_G0020625	18	11270425	11294562	ENSPTRG00000018236	6	47177085	47205120	ortholog_one2one	95.6522	95.356	100	100.00	0.0242	0.4826	1
MGP_PahariEiJ_G0015540	10	101478922	101526556	ENSPTRG00000014933	3	50796847	50873976	ortholog_one2one	96.5358	94.7846	100	100.00	0.0152	0.3964	1
MGP_PahariEiJ_G0029316	7	1796509	1807652	ENSPTRG00000011743	2A	27587040	27595805	ortholog_one2one	81.0219	80.5515	100	81.11	0.1095	0.5602	1
MGP_PahariEiJ_G0022194	2	79354225	79416946	ENSPTRG00000016284	4	92277373	92357617	ortholog_one2one	66.474	65.5004	100	78.83	0.2267	0.7761	1
MGP_PahariEiJ_G0018455	14	73809481	73927573	ENSPTRG00000009537	17	63631968	63715435	ortholog_one2one	89.9823	89.5062	100	100.00	0.0523	0.4856	1
MGP_PahariEiJ_G0024641	3	937990	946220	ENSPTRG00000002324	10	17308399	17317982	ortholog_one2one	99.6078	99.6078	100	100.00	0.0017	0.4328	1
MGP_PahariEiJ_G0023477	21	18753708	18763253	ENSPTRG00000007670	16	3143391	3159905	ortholog_one2one	67.1533	65.7143	50	59.72	0.1636	0.7222	0
MGP_PahariEiJ_G0013578	1	88292124	88370836	ENSPTRG00000007831	16	18979975	19067483	ortholog_one2one	75.9585	72.7905	50	39.79	0.1436	0.5958	0
MGP_PahariEiJ_G0025743	3	113512662	113519588	ENSPTRG00000013182	20	2649952	2656509	ortholog_one2one	86.5651	85.3825	100	100.00	0.0764	0.6247	1
MGP_PahariEiJ_G0026255	3	163662215	163665769	ENSPTRG00000039458	20	65927108	65928448	ortholog_one2one	62.0818	57.3883	100	100.00	0.2299	0.6791	1
MGP_PahariEiJ_G0025675	3	108908268	109003880	ENSPTRG00000007048	15	29396338	29543039	ortholog_one2one	80.8307	80.3175	100	93.61	0.1163	0.4231	1
MGP_PahariEiJ_G0013145	1	53099967	53133620	ENSPTRG00000007384	15	63763967	63790562	ortholog_one2one	67.4623	66.0517	100		0.2102	0.6644	1
MGP_PahariEiJ_G0015998	11	49358206	49362220	ENSPTRG00000016848	5	70691240	70726659	ortholog_one2many	72.2689	80	100		0.1181	0.5086	1
MGP_PahariEiJ_G0031070	9	46442815	46459040												
MGP_PahariEiJ_G0029716	7	80242193	80261210	ENSPTRG00000006542	14	59378595	59387288	ortholog_one2one	64.0809	64.1892	100		0.2161	0.5295	1
MGP_PahariEiJ_G0027495	5	52850309	52855204	ENSPTRG00000012913	2B	109166698	109172765	ortholog_one2one	98.3945	98.6207	100	100.00	0.0065	0.508	1
MGP_PahariEiJ_G0026633	4	79605684	79617687	ENSPTRG00000050818	KV420912.1	81580	82873	ortholog_one2many	76.2575	89.1765	0		0.0521	0.2701	0
MGP_PahariEiJ_G0026633	4	79605684	79617687	ENSPTRG00000043234	7	22724160	22725453	ortholog_one2many	76.2575	89.1765	0		0.0521	0.2701	0
MGP_PahariEiJ_G0026633	4	79605684	79617687	ENSPTRG00000001419	1	133353386	133364005	ortholog_one2many	97.1831	96.7936	100	100.00	0.0117	0.313	1
MGP_PahariEiJ_G0022938	20	9674576	9675511												
MGP_PahariEiJ_G0020671	18	14236576	14243858	ENSPTRG00000018184	6	43523151	43531200	ortholog_one2one	85.9031	75.2896	100	100.00	0.096	0.8643	1
MGP_PahariEiJ_G0014846	10	31974365	31991674	ENSPTRG00000004433	11	125384805	125400846	ortholog_one2one	84.4619	85.6214	100		0.0786	0.5115	1
MGP_PahariEiJ_G0023963	22	27985314	28007231	ENSPTRG00000020294	8	64129104	64155957	ortholog_one2one	90.6475	90.6475	50	30.86	0.0535	0.4768	0
MGP_PahariEiJ_G0022173	2	75320872	75342793	ENSPTRG00000019063	7	32021981	32043845	ortholog_one2many	98.3949	98.3949	75		0.0075	0.4061	1
MGP_PahariEiJ_G0022173	2	75320872	75342793	ENSPTRG00000046817	KV420938.1	72829	97550	ortholog_one2many	98.3949	98.3949	0		0.0075	0.4061	0
MGP_PahariEiJ_G0017887	14	43581327	43691153												
MGP_PahariEiJ_G0020609	18	8734880	8739821	ENSPTRG00000018259	6	50099625	50100359	ortholog_one2one	50.2825	36.4754	100		0.4028	1.1976	0
MGP_PahariEiJ_G0025492	3	94474329	94760785	ENSPTRG00000003449	11	26165913	26651959	ortholog_one2one	92.2528	86.8522	50	16.52	0.04	0.4864	0
MGP_PahariEiJ_G0024924	3	22064048	22069859	ENSPTRG00000046426	1	38100163	38102128	ortholog_one2many	82.9008	88.0065	0		0.0617	0.352	0
MGP_PahariEiJ_G0024924	3	22064048	22069859	ENSPTRG00000000563	9	103316419	103321819	ortholog_one2many	98.4733	98.6239	75	20.43	0.007	0.351	1
MGP_PahariEiJ_G0014750	10	17184480	17186444	ENSPTRG00000010494	19	11854042	11857616	ortholog_one2one	72.2222	72.2222	100		0.1829	0.9819	1
MGP_PahariEiJ_G0030539	8	66558883	66583736	ENSPTRG00000024388	13	29900053	29938313	ortholog_one2one	88.8889	91.7647	50	96.18	0.0378	0.4212	1
MGP_PahariEiJ_G0016613	12	79866601	79867246	ENSPTRG00000031454	21	16740381	16741001	ortholog_one2one	52.9703	51.9417	100		0.3291	0.4449	1
MGP_PahariEiJ_G0021034	19	3390970	3391922												
MGP_PahariEiJ_G0022931	20	9518002	9538723	ENSPTRG00000010535	19	13431902	13455488	ortholog_one2one	99.4426	99.4426	100	60.95	0.0025	0.562	1
MGP_PahariEiJ_G0024743	3	12746354	12752795	ENSPTRG00000047869	9	115213518	115216448	ortholog_one2one	87.1663	86.9877	100		0.0665	1.2728	1
MGP_PahariEiJ_G0017654	14	35100215	35123007												
MGP_PahariEiJ_G0030783	9	26842039	26861164	ENSPTRG00000002590	10	71494662	71513272	ortholog_one2many	95	95	75	81.33	0.0221	0.3387	1
MGP_PahariEiJ_G0030783	9	26842039	26861164	ENSPTRG00000048274	15	23149802	23150165	ortholog_one2many	70	78.5047	0		0.1304	0.6406	0
MGP_PahariEiJ_G0018381	14	69866001	69869719	ENSPTRG00000009272	17	13270721	13275976	ortholog_one2one	8.51735	22.314	100	100.00	0.1615	0.6169	0
MGP_PahariEiJ_G0018588	14	84006288	84029849	ENSPTRG00000009693	17	76326824	76369594	ortholog_one2one	92.8731	92.8731	100	84.92	0.037	0.5202	1
MGP_PahariEiJ_G0026446	4	50202850	50219389	ENSPTRG00000015516	3	152858251	152867155	ortholog_one2one	78.2178	78.2178	50	100.00	0.1326	0.429	1
MGP_PahariEiJ_G0024190	23	4818621	4826110												
MGP_PahariEiJ_G0022871	20	7771242	7779706	ENSPTRG00000016463	4	143901029	143910971	ortholog_one2one	79.1531	79.1531	100	99.58	0.1199	0.7247	1
MGP_PahariEiJ_G0031040	9	45766646	45786223	ENSPTRG00000010279	19	3969012	4034495	ortholog_one2one	55.5419	48.0298	100	81.14	0.29	1.5484	0
MGP_PahariEiJ_G0025064	3	54456451	54457813	ENSPTRG00000009380	17	48713569	48761625	ortholog_one2many	50	30.2139	0		0.405	1.059	0
MGP_PahariEiJ_G0029961	8	621699	651719	ENSPTRG00000022801	3	59837993	59870793	ortholog_one2one	70.4036	70.0893	100	100.00	0.1865	0.7271	1
MGP_PahariEiJ_G0018723	15	5565100	5703359	ENSPTRG00000002421	10	36407433	36644043	ortholog_one2one	85.044	75.718	50	39.61	0.1056	0.5964	0
MGP_PahariEiJ_G0013965	1	114855021	114967566	ENSPTRG00000003984	11	68399383	68478198	ortholog_one2one	95.9908	95.3356	100	67.95	0.0203	0.398	1
MGP_PahariEiJ_G0025529	3	95839770	95851253	ENSPTRG00000006881	15	14627160	14643791	ortholog_one2one	64.2602	62.1552	75		0.2465	0.4132	1
MGP_PahariEiJ_G0017311	14	1131286	1144463	ENSPTRG00000007524	X	155527576	155540270	ortholog_one2many	30.7856	42.3977	0		0.4018	0.9672	0
MGP_PahariEiJ_G0017311	14	1131286	1144463	ENSPTRG00000039315	16	7203	12279	ortholog_one2many	24.6285	39.8625	50		0.4827	1.1006	0
MGP_PahariEiJ_G0017757	14	38079085	38093155	ENSPTRG00000008653	17	7250217	7265775	ortholog_one2one	84.6154	84.6154	75	37.72	0.0864	0.5313	1
MGP_PahariEiJ_G0014226	1	123749820	123764528	ENSPTRG00000003701	11	59636001	59652200	ortholog_one2one	81.7746	81.7746	100	98.15	0.1136	0.4803	1
MGP_PahariEiJ_G0032100	X	142331156	142432480	ENSPTRG00000021686	X	15276317	15388385	ortholog_one2one	95.8621	95.8621	100	55.72	0.0213	0.4738	1
MGP_PahariEiJ_G0025024	3	44993533	44994487												
MGP_PahariEiJ_G0015847	11	23462222	23498073	ENSPTRG00000017042	5	35057976	35086747	ortholog_one2many	90.9091	90.9091	100		0.0435	0.4328	1
MGP_PahariEiJ_G0015847	11	23462222	23498073	ENSPTRG00000051799	3	96548814	96549374	ortholog_one2many	86.631	87.0968	0		0.0685	0.4208	0
MGP_PahariEiJ_G0022353	2	104742748	104769192	ENSPTRG00000015366	3	132260835	132299312	ortholog_one2one	65.4867	61.8729	50	100.00	0.2501	1.1122	1
MGP_PahariEiJ_G0023121	20	30011519	30078119	ENSPTRG00000008270	16	59639816	59737640	ortholog_one2one	80.5399	81.1791	100	42.01	0.1144	0.8119	1
MGP_PahariEiJ_G0027451	5	44069037	44071605												
MGP_PahariEiJ_G0021613	19	85170229	85172686	ENSPTRG00000010715	19	19673620	19677336	ortholog_one2one	68.6391	57.7114	100		0.1759	0.7912	1
MGP_PahariEiJ_G0021114	19	13847886	14333815	ENSPTRG00000011029	19	43542613	43551073	ortholog_one2many	13.3475	24.8032	50		0.5566	0.717	0
MGP_PahariEiJ_G0020529	18	3777700	3796130	ENSPTRG00000017938	6	30891897	30906843	ortholog_one2one	55.2632	44.2105	100	100.00	0.343	0.5758	0
MGP_PahariEiJ_G0017546	14	26864613	26879397												
MGP_PahariEiJ_G0017598	14	28975504	28996343	ENSPTRG00000052693	KV421289.1	10615	12893	ortholog_one2many	35.1585	68.5393	0		0.2736	2.534	0
MGP_PahariEiJ_G0017598	14	28975504	28996343	ENSPTRG00000042570	17	35532896	35545677	ortholog_one2many	68.5879	79.8658	100	96.67	0.1074	0.9721	1
MGP_PahariEiJ_G0027255	5	11959228	11961439	ENSPTRG00000009774	17	81605318	81609520	ortholog_one2many	64.4444	50.8772	25		0.2406	0.7311	0
MGP_PahariEiJ_G0019965	17	42027221	42062487	ENSPTRG00000023553	22	22204559	22215123	ortholog_one2one	84.4156	84.4156	50		0.0822	0.9753	0
MGP_PahariEiJ_G0022107	2	67536202	67542545	ENSPTRG00000019865	7	155200181	155204890	ortholog_one2many	50.4098	54.6667	50		0.4056	0.7937	0
MGP_PahariEiJ_G0022107	2	67536202	67542545	ENSPTRG00000044679	KV420955.1	1495931	1500640	ortholog_one2many	50.4098	54.6667	50		0.4056	0.7937	0
MGP_PahariEiJ_G0016191	12	11461631	11475732	ENSPTRG00000020230	8	48808230	48826153	ortholog_one2one	94.7796	94.6698	75		0.0278	0.5009	1
MGP_PahariEiJ_G0018087	14	56972048	56973738	ENSPTRG00000009430	17	55839002	55839700	ortholog_one2one	98.7069	98.7069	100		0.0053	0.5452	1
MGP_PahariEiJ_G0015486	10	99545652	99553033	ENSPTRG00000014988	3	53155684	53163280	ortholog_one2one	97.8571	98.0907	75	1.48	0.0078	0.6495	1
MGP_PahariEiJ_G0028946	6	85185996	85188185	ENSPTRG00000000375	1	25253219	25254564	ortholog_one2one	88.806	88.806	75	100.00	0.0553	0.6485	1
MGP_PahariEiJ_G0017115	13	75332163	75375721	ENSPTRG00000016096	4	62878607	62951513	ortholog_one2many	53.5635	51.0074	75	51.23	0.3405	0.707	1
MGP_PahariEiJ_G0017115	13	75332163	75375721	ENSPTRG00000046518	12	92101569	92104405	ortholog_one2many	49.1091	50.6315	0		0.3329	0.6596	0
MGP_PahariEiJ_G0019727	17	816886	820863	ENSPTRG00000020445	8	98997927	99001631	ortholog_one2one	52.7228	73.9583	100	100.00	0.1364	0.7313	1
MGP_PahariEiJ_G0015905	11	30433677	30507401	ENSPTRG00000016967	5	43566472	43670559	ortholog_one2one	75.4258	64.9895	100	87.57	0.1484	0.5072	1
MGP_PahariEiJ_G0025341	3	74317832	74318803	ENSPTRG00000050737	11	55095167	55096279	ortholog_one2many	68.7307	59.8383	75		0.2022	0.5962	1
MGP_PahariEiJ_G0030604	8	99423174	99431060	ENSPTRG00000005957	13	73182368	73185244	ortholog_one2one	96.3427	96.2422	100	100.00	0.0188	0.4824	1
MGP_PahariEiJ_G0022462	2	128262396	128278781	ENSPTRG00000014582	3	8984327	9006633	ortholog_one2one	91.4729	91.0026	100	100.00	0.0393	1.4856	1
MGP_PahariEiJ_G0023274	20	46286288	46289202	ENSPTRG00000047911	20	47799934	47800592	ortholog_many2many	78.1991	80.4878	0		0.0791	1.1806	0
MGP_PahariEiJ_G0023274	20	46286288	46289202	ENSPTRG00000008480	16	81017243	81019724	ortholog_many2many	98.1043	98.1043	75		0.008	1.3201	1
MGP_PahariEiJ_G0023274	20	46286288	46289202	ENSPTRG00000041770	17	40246898	40247532	ortholog_many2many	91.9431	96.0396	0		0.0167	1.3059	0
MGP_PahariEiJ_G0031019	9	45368764	45379909	ENSPTRG00000010232	19	2323797	2325575	ortholog_one2one	88.9643	88.5135	100		0.0525	1.9034	1
MGP_PahariEiJ_G0013977	1	115390368	115397351												
MGP_PahariEiJ_G0019739	17	2311205	2318457	ENSPTRG00000020463	8	100770202	100777968	ortholog_one2one	90.2174	57.5058	75	100.00	0.0704	0.5792	1
MGP_PahariEiJ_G0025846	3	129820412	129851211	ENSPTRG00000013311	20	21807350	21820165	ortholog_one2one	88.6667	87.3085	100	100.00	0.0624	0.7994	1
MGP_PahariEiJ_G0017569	14	27556663	27586904	ENSPTRG00000002198	1	226993985	227024082	ortholog_one2one	79.1908	13.3659	50		0.1191	2.4114	0
MGP_PahariEiJ_G0019241	16	9013724	9032158	ENSPTRG00000022895	10	5826952	5854747	ortholog_one2one	98.2014	98.2014	100		0.0079	0.8812	1
MGP_PahariEiJ_G0020266	17	63858572	63881454	ENSPTRG00000004912	12	40263758	40285023	ortholog_one2one	94.2726	94.4891	100	3.48	0.0261	0.3439	1
MGP_PahariEiJ_G0022125	2	69268151	69271967	ENSPTRG00000018998	7	24403232	24406781	ortholog_one2one	59.7884	57.6531	100	100.00	0.2749	0.5363	1
MGP_PahariEiJ_G0015896	11	29435242	29442485	ENSPTRG00000016979	5	42379276	42386352	ortholog_one2one	94.1176	93.2039	100		0.0345	0.2233	1
MGP_PahariEiJ_G0022541	2	134008662	134026726	ENSPTRG00000042406	10	39109105	39134405	ortholog_one2one	78.9346	71.4912	25	16.89	0.1382	0.6335	0
MGP_PahariEiJ_G0019275	16	17100337	17150471	ENSPTRG00000033991	1	215502623	215596786	ortholog_one2one	76.4423	73.9535	100	68.92	0.1427	0.6135	1
MGP_PahariEiJ_G0030618	8	107303311	107455252	ENSPTRG00000005982	13	82942225	83062674	ortholog_one2one	89.2761	85.1662	75	7.98	0.0768	0.3735	1
MGP_PahariEiJ_G0018044	14	54138869	54153000	ENSPTRG00000046224	17	39172548	39174744	ortholog_one2many	23.2911	52.2727	0		0.1998	0.6225	0
MGP_PahariEiJ_G0018044	14	54138869	54153000	ENSPTRG00000009480	17	59292380	59304917	ortholog_one2many	84.3038	76.5517	25		0.0891	0.3518	0
MGP_PahariEiJ_G0022641	2	140480549	140499429	ENSPTRG00000004569	12	6594802	6612899	ortholog_one2one	76.2861	76.962	100	100.00	0.1314	0.585	1
MGP_PahariEiJ_G0015635	10	107397339	107470666	ENSPTRG00000014726	3	33717960	33826260	ortholog_one2one	75.425	69.814	100	60.61	0.1646	0.6379	1
MGP_PahariEiJ_G0028670	6	67821909	67836848	ENSPTRG00000044336	9	13292034	13292628	ortholog_one2one	67.8392	78.9474	0		0.1214	0.6657	0
MGP_PahariEiJ_G0014949	10	36081361	36113364	ENSPTRG00000004401	11	123336272	123370499	ortholog_one2one	73.0077	72.2646	100	78.79	0.1642	0.6703	1
MGP_PahariEiJ_G0025353	3	74645120	74646076												
MGP_PahariEiJ_G0016203	12	12641242	12642097	ENSPTRG00000014125	22	8644733	8645975	ortholog_one2many	74.8148	60.119	100		0.1549	0.4818	1
MGP_PahariEiJ_G0025143	3	62729450	63003250	ENSPTRG00000012691	2B	68829637	69112100	ortholog_one2one	91.9497	72.1243	100	100.00	0.0458	0.5486	1
MGP_PahariEiJ_G0031380	9	87100293	87141487	ENSPTRG00000005358	12	104859439	104908926	ortholog_one2one	78.866	76.8844	100	100.00	0.1512	0.4444	1
MGP_PahariEiJ_G0022344	2	104121470	104129017												
MGP_PahariEiJ_G0015435	10	92972516	93012843	ENSPTRG00000015439	3	141453624	141511551	ortholog_one2one	75.8044	76.7927	100	13.29	0.1308	0.6084	1
MGP_PahariEiJ_G0032080	X	138984912	139209613	ENSPTRG00000021711	X	18473216	18620950	ortholog_one2one	90.625	84.466	100	59.47	0.0548	0.6059	1
MGP_PahariEiJ_G0029452	7	32392277	32394437	ENSPTRG00000018960	7	18182145	18182747	ortholog_one2one	77.6699	98.1595	100		0.0068	0.5607	1
MGP_PahariEiJ_G0031476	X	3206308	3296616	ENSPTRG00000021795	X	38095958	38220329	ortholog_one2one	84.8606	84.9734	100	95.52	0.0806	0.4446	1
MGP_PahariEiJ_G0016304	12	17394553	17434531	ENSPTRG00000015703	3	189673712	189718696	ortholog_one2one	87.585	87.4363	100	35.11	0.0643	0.368	1
MGP_PahariEiJ_G0013867	1	110280138	110288849	ENSPTRG00000003107	11	147851	157891	ortholog_one2one	68.7361	69.5067	100		0.1792	1.5928	1
MGP_PahariEiJ_G0013157	1	54146949	54270342	ENSPTRG00000050545	15	65053019	65108270	ortholog_one2many	37.9769	82.3077	50	26.75	0.105	0.4743	0
MGP_PahariEiJ_G0013157	1	54146949	54270342	ENSPTRG00000007374	15	63284604	63420064	ortholog_one2many	89.7072	90.2679	75	43.65	0.0514	0.4405	1
MGP_PahariEiJ_G0025280	3	72678093	72679019												
MGP_PahariEiJ_G0024883	3	19525826	19530787	ENSPTRG00000021489	9	109749628	109757091	ortholog_one2one	88.6926	90.6137	50		0.042	0.7689	0
MGP_PahariEiJ_G0014302	1	130896290	131075982	ENSPTRG00000021025	9	51715881	51906698	ortholog_one2one	95.3191	92.9461	100	100.00	0.0301	0.3659	1
MGP_PahariEiJ_G0019180	15	77464023	77486748	ENSPTRG00000010113	18	72165372	72190113	ortholog_one2one	82.197	51.79	100	83.94	0.0989	1.0247	1
MGP_PahariEiJ_G0015683	10	113184309	113356642	ENSPTRG00000014775	3	40741392	41093248	ortholog_one2one	73.3411	78.2609	100	31.77	0.1194	0.727	1
MGP_PahariEiJ_G0018863	15	31822871	31834664	ENSPTRG00000033999	5	140567227	140573688	ortholog_one2one	92.043	71.2146	100	100.00	0.0392	0.4923	1
MGP_PahariEiJ_G0031943	X	114032830	114064031	ENSPTRG00000041840	X	101517350	101567453	ortholog_one2one	62.9057	56.6852	50	67.88	0.2404	0.4341	0
MGP_PahariEiJ_G0025883	3	134057483	134083616	ENSPTRG00000013155	20	1017146	1070618	ortholog_one2one	77.1218	77.1218	100	77.14	0.1484	0.3129	1
MGP_PahariEiJ_G0021117	19	13948248	13952952	ENSPTRG00000011029	19	43542613	43551073	ortholog_one2many	11.1888	6.29921	25		0.6355	0.4845	0
MGP_PahariEiJ_G0029903	7	106017337	106019574	ENSPTRG00000047159	14	89286469	89288718	ortholog_one2one	73.6041	73.2323	100		0.1507	0.5961	1
MGP_PahariEiJ_G0016793	13	17988835	18077329	ENSPTRG00000019189	7	49892088	49997073	ortholog_one2one	88.3333	86.7076	100	4.55	0.068	0.7501	1
MGP_PahariEiJ_G0026455	4	51488738	51513513	ENSPTRG00000015530	3	154175476	154220366	ortholog_one2one	61.5694	46.0843	100	100.00	0.2494	0.7907	0
MGP_PahariEiJ_G0020184	17	55338112	55519531	ENSPTRG00000004823	12	51246235	51520863	ortholog_one2one	96.0139	98.227	100	39.27	0.0083	0.5908	1
MGP_PahariEiJ_G0012689	1	1690307	1696510	ENSPTRG00000010950	19	41034349	41041917	ortholog_one2one	80	79.1519	100	68.73	0.1148	0.7056	1
MGP_PahariEiJ_G0028059	5	139697881	139757274	ENSPTRG00000001619	1	144060737	144144765	ortholog_one2one	97.7011	97.7011	100	49.97	0.0083	0.5729	1
MGP_PahariEiJ_G0013624	1	91641398	91667384	ENSPTRG00000007887	16	22940331	22987391	ortholog_one2one	85.4685	85.4685	100	57.08	0.0807	0.6194	1
MGP_PahariEiJ_G0018136	14	62840923	62915434	ENSPTRG00000009380	17	48713569	48761625	ortholog_one2many	100	100	75	41.24	0	0	1
MGP_PahariEiJ_G0016386	12	27954836	28051633	ENSPTRG00000015797	3	202230318	202337250	ortholog_one2one	87.5628	86.7995	100	100.00	0.0732	0.4152	1
MGP_PahariEiJ_G0028114	5	144205193	144220652	ENSPTRG00000001558	1	138884143	138900068	ortholog_one2one	45.509	45.3731	100	93.24	0.4078	0.8386	0
MGP_PahariEiJ_G0015982	11	44997991	45009110	ENSPTRG00000016862	5	61550060	61562127	ortholog_one2one	81.4815	81.9149	100	74.47	0.1043	0.4829	1
MGP_PahariEiJ_G0022940	20	9723834	9732238	ENSPTRG00000008080	16	37111103	37119298	ortholog_one2one	81.1404	73.4127	75	15.61	0.1069	0.5198	1
MGP_PahariEiJ_G0017391	14	17124687	17139669	ENSPTRG00000017649	5	181793692	181806588	ortholog_one2one	89.4118	89.2368	100		0.055	0.9696	1
MGP_PahariEiJ_G0028172	5	146939421	146947399												
MGP_PahariEiJ_G0016947	13	30157988	30158365	ENSPTRG00000046653	4	7106091	7109068	ortholog_many2many	83.2	54.7368	75		0.1002	1.6167	1
MGP_PahariEiJ_G0016947	13	30157988	30158365	ENSPTRG00000047908	4	7141025	7141384	ortholog_many2many	39.2	41.1765	50		0.489	137.46851	0
MGP_PahariEiJ_G0016947	13	30157988	30158365	ENSPTRG00000015888	4	7176453	7176836	ortholog_many2many	77.6	76.378	50		0.1294	2.6206	0
