Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0018465	13	37956571	38412019	ENSMMUG00000020040	4	12941466	13517571	ortholog_one2one	83.359	88.9803	100	84.69	0.0575	0.5343	1
MGP_CAROLIEiJ_G0031004	8	35199502	35291522	ENSMMUG00000015487	8	17636409	17743513	ortholog_one2one	89.1358	86.6955	75	99.95	0.0521	0.4724	1
MGP_CAROLIEiJ_G0023673	2	69516325	69553117												
MGP_CAROLIEiJ_G0024399	2	139073750	139074789												
MGP_CAROLIEiJ_G0014518	1	112036176	112087723												
MGP_CAROLIEiJ_G0026130	4	79307247	79407366	ENSMMUG00000018394	15	64975400	65081969	ortholog_one2one	65.9664	65.8281	75	87.34	0.2383	0.5329	1
MGP_CAROLIEiJ_G0015449	10	69806877	69814644												
MGP_CAROLIEiJ_G0024550	2	148037058	148090637												
MGP_CAROLIEiJ_G0021669	17	43139344	43142173	ENSMMUG00000022942	4	44363714	44366699	ortholog_one2one	77.6744	81.8627	100		0.1166	0.4862	1
MGP_CAROLIEiJ_G0014237	1	64844377	65015076	ENSMMUG00000014813	12	96915823	97126143	ortholog_one2one	87.0713	87.4159	100	100.00	0.058	0.5292	1
MGP_CAROLIEiJ_G0019134	14	29322211	29333813												
MGP_CAROLIEiJ_G0027101	5	26872655	26894693	ENSMMUG00000014464	13	28699632	28721372	ortholog_one2one	95.7055	95.7055	100	100.00	0.019	0.644	1
MGP_CAROLIEiJ_G0026236	4	98733102	98737275	ENSMMUG00000032084	1	54430119	54438006	ortholog_one2one	75.9296	81.6842	100		0.1049	0.6457	1
MGP_CAROLIEiJ_G0020629	16	23663218	23684707	ENSMMUG00000043722	2	197135956	197159244	ortholog_one2one	62.2378	61.3793	100	48.83	0.2627	0.4535	1
MGP_CAROLIEiJ_G0023266	2	21186641	21214135	ENSMMUG00000001661	15	1109789	1139604	ortholog_one2one	99.1658	99.1658	75	79.56	0.0035	0.7397	1
MGP_CAROLIEiJ_G0022173	18	34706119	34710785												
MGP_CAROLIEiJ_G0023722	2	78879850	78881417	ENSMMUG00000002566	14	15896472	15897093	ortholog_one2one	21.7391	23.1481	100		1.7772	1.9361	0
MGP_CAROLIEiJ_G0024718	2	160146113	160167589	ENSMMUG00000002759	10	13436076	13454759	ortholog_one2many	89.6154	81.1847	75	85.60	0.0575	0.4955	1
MGP_CAROLIEiJ_G0033011	X	31457942	31464749												
MGP_CAROLIEiJ_G0016455	11	55241769	55266047	ENSMMUG00000005900	16	18194669	18226741	ortholog_one2one	63.1336	44.3366	100	53.71	0.3263	0.9033	0
MGP_CAROLIEiJ_G0030821	8	8178899	8298793	ENSMMUG00000013138	17	92749302	92928655	ortholog_one2one	38.3285	33.1258	100	5.31			0
MGP_CAROLIEiJ_G0021272	17	21960223	21970058	ENSMMUG00000000610	20	357462	364396	ortholog_one2one	72.2078	75.9563	100		0.1314	0.9732	1
MGP_CAROLIEiJ_G0027487	5	98054042	98075853	ENSMMUG00000000663	1	89571546	89585755	ortholog_many2many	64.8276	64.9396	50		0.2232	0.687	0
MGP_CAROLIEiJ_G0027487	5	98054042	98075853	ENSMMUG00000020157	1	89469630	89483035	ortholog_many2many	63.6207	59.8055	75	16.83	0.242	0.7356	1
MGP_CAROLIEiJ_G0014392	1	80649947	80707874												
MGP_CAROLIEiJ_G0015548	10	73867727	73869600	ENSMMUG00000009674	19	618881	623241	ortholog_one2one	70.9434	71.4829	100		0.1869	1.5014	1
MGP_CAROLIEiJ_G0027302	5	67120640	67124839	ENSMMUG00000037547	5	81897123	81904284	ortholog_one2one	93.9271	93.5484	100	100.00	0.0272	0.9778	1
MGP_CAROLIEiJ_G0027082	5	25648724	25675151	ENSMMUG00000010505	13	27601997	27650599	ortholog_one2many	50.2183	13.0385	100	2.42	0.2858	0.4102	0
MGP_CAROLIEiJ_G0017782	12	54646771	54666256	ENSMMUG00000006984	7	100861724	100891820	ortholog_one2one	81.9469	93.159	50	100.00	0.0325	0.3337	1
MGP_CAROLIEiJ_G0027808	5	126960716	127000564	ENSMMUG00000017270	3	42723544	42783814	ortholog_one2one	79.4151	75.1864	100		0.114	1.2284	1
MGP_CAROLIEiJ_G0029855	7	71432584	71444858												
MGP_CAROLIEiJ_G0018646	13	60225206	60230425	ENSMMUG00000038652	15	45069444	45075434	ortholog_one2one	37.734	28.2448	25		0.5667	0.8517	0
MGP_CAROLIEiJ_G0026558	4	121713953	121716224												
MGP_CAROLIEiJ_G0024255	2	120166430	120185433												
MGP_CAROLIEiJ_G0017349	11	105350812	105372490	ENSMMUG00000011094	16	61719951	61742566	ortholog_one2one	72.9819	84.7036	75		0.096	0.7433	1
MGP_CAROLIEiJ_G0019580	14	95097489	95168103	ENSMMUG00000007529	17	60671923	60767380	ortholog_one2one	95.8375	96.0278	75	87.82	0.0184	0.4102	1
MGP_CAROLIEiJ_G0032846	9	118174872	118186953	ENSMMUG00000022227	2	98119832	98152066	ortholog_one2one	62.6396	59.9029	100		0.2548	0.5229	1
MGP_CAROLIEiJ_G0028308	6	37446530	37450972	ENSMMUG00000013316	3	175134031	175134966	ortholog_one2one	92.6045	92.6045	100		0.0382	0.7263	1
MGP_CAROLIEiJ_G0025830	4	11853209	11890852	ENSMMUG00000020725	8	88262355	88298465	ortholog_one2one	78.4787	78.3333	100	88.14	0.0579	0.4542	1
MGP_CAROLIEiJ_G0019897	15	69711924	69798332												
MGP_CAROLIEiJ_G0023106	19	55222271	55239913	ENSMMUG00000030466	9	112535692	112559723	ortholog_one2one	75.1037	77.1855	100	95.87	0.1373	0.6322	1
MGP_CAROLIEiJ_G0019655	15	5624699	5679163	ENSMMUG00000015223	6	36452273	36507695	ortholog_one2one	94.5245	94.3885	100	100.00	0.0297	0.4902	1
MGP_CAROLIEiJ_G0017365	11	109461775	109468380	ENSMMUG00000020947	16	66703321	66711419	ortholog_one2one	93.7669	93.7669	100	86.10	0.0331	0.7293	1
MGP_CAROLIEiJ_G0031192	8	63664453	63669006	ENSMMUG00000008991	19	17380176	17407722	ortholog_one2one	68.2609	57.0909	100	0.01	0.1961	1.0022	1
MGP_CAROLIEiJ_G0026416	4	111379376	111420347	ENSMMUG00000039139	1	39923690	39972174	ortholog_one2one	87.6221	94.0559	100	84.59	0.0316	0.7625	1
MGP_CAROLIEiJ_G0024489	2	145292689	145414676	ENSMMUG00000007121	10	31558822	31646315	ortholog_one2one	80.7069	95.637	100	43.67	0.0169	0.6211	1
MGP_CAROLIEiJ_G0022908	19	33477780	33479850	ENSMMUG00000044322	9	87127668	87130460	ortholog_one2one	59.6	57.529	100		0.2627	1.1073	1
MGP_CAROLIEiJ_G0030251	7	109139701	109140651												
MGP_CAROLIEiJ_G0027969	5	135695577	135709503	ENSMMUG00000004282	3	39418290	39433882	ortholog_one2one	96.3489	96.3489	75	100.00	0.0155	1.2351	1
MGP_CAROLIEiJ_G0031304	8	76021312	76034908	ENSMMUG00000001167	19	13079762	13092276	ortholog_one2one	74.2081	78.5942	75	100.00	0.1335	0.7905	1
MGP_CAROLIEiJ_G0031723	8	116894294	117040242	ENSMMUG00000012615	1	209241160	209549801	ortholog_one2one	79.9246	79.6244	100	100.00	0.118	0.9105	1
MGP_CAROLIEiJ_G0030666	7	143091275	143092759												
MGP_CAROLIEiJ_G0023307	2	22109071	22137298	ENSMMUG00000004885	15	2089253	2128983	ortholog_one2one	77.0231	77.6968	100	68.43	0.1379	0.853	1
MGP_CAROLIEiJ_G0027609	5	107868349	107882589	ENSMMUG00000006441	11	121274193	121294071	ortholog_one2one	71.4286	70.8738	50	14.85	0.1755	0.8818	0
MGP_CAROLIEiJ_G0032168	9	45352501	45353120	ENSMMUG00000012271	14	107278083	107278466	ortholog_one2one	66.6667	61.4173	75	100.00	0.2279	0.5983	1
MGP_CAROLIEiJ_G0015925	10	120593098	120613664	ENSMMUG00000021878	11	55208489	55243857	ortholog_one2one	83.597	83.2504	100	80.58	0.0896	0.6223	1
MGP_CAROLIEiJ_G0027669	5	113684198	113703396	ENSMMUG00000008505	11	113012695	113045940	ortholog_one2one	54.8732	57.1627	100	85.92	0.3165	0.8299	1
MGP_CAROLIEiJ_G0018565	13	50866338	50880908	ENSMMUG00000022891	6	176112108	176129170	ortholog_one2one	87.4116	88.9209	100	100.00	0.0581	0.4375	1
MGP_CAROLIEiJ_G0028535	6	79182979	79201596	ENSMMUG00000002138	13	75552316	75572788	ortholog_one2one	75.1989	93.2566	100	100.00	0.035	0.5032	1
MGP_CAROLIEiJ_G0028960	6	129798047	129799079												
MGP_CAROLIEiJ_G0032519	9	86166483	86235710	ENSMMUG00000009907	7	55381770	55464508	ortholog_one2one	84.375	84.1996	0	24.05	0.0914	0.6075	0
MGP_CAROLIEiJ_G0015267	10	36938394	36949291												
MGP_CAROLIEiJ_G0026659	4	125953396	125962902	ENSMMUG00000010973	1	22146930	22157049	ortholog_one2one	14.6341	14.0725	100	65.29			0
MGP_CAROLIEiJ_G0022458	18	84745494	84965374	ENSMMUG00000012610	18	60370408	60378943	ortholog_one2many	69.7761	34.9533	100		0.1581	2.0312	0
MGP_CAROLIEiJ_G0022458	18	84745494	84965374	ENSMMUG00000040762	14	76221542	76223131	ortholog_one2many	55.9701	29.703	0		0.2504	1.598	0
MGP_CAROLIEiJ_G0030238	7	108126585	108131571	ENSMMUG00000047507	15	50641006	50641616	ortholog_one2one	79.8165	90.625	0		0.0406	0.3946	0
MGP_CAROLIEiJ_G0025520	3	102318093	102357557	ENSMMUG00000005818	1	110560523	110605962	ortholog_one2one	98.5876	98.5876	100	69.73	0.0065	0.2928	1
MGP_CAROLIEiJ_G0026853	4	142186215	142187387	ENSMMUG00000039017	1	5377494	5378492	ortholog_one2one	51.7766	64.9682	100		0.2249	1.4507	1
MGP_CAROLIEiJ_G0031627	8	110870696	110929278	ENSMMUG00000013542	20	69072043	69160211	ortholog_one2one	83.5805	80.9231	100	100.00	0.0908	1.0315	1
MGP_CAROLIEiJ_G0017380	11	110743855	110747898	ENSMMUG00000039401	16	68115774	68125005	ortholog_one2many	53.4392	44.4934	50		0.4065	0.6208	0
MGP_CAROLIEiJ_G0022148	18	34241051	35019697												
MGP_CAROLIEiJ_G0021616	17	37757846	37785767	ENSMMUG00000012079	4	50605415	50639284	ortholog_one2one	71.2329	67.8261	100	90.15	0.1688	0.5966	1
MGP_CAROLIEiJ_G0026715	4	129275846	129335683	ENSMMUG00000004754	1	17677507	17723338	ortholog_one2many	96.5398	58.4906	100	50.00	0.0119	0.5078	1
MGP_CAROLIEiJ_G0020200	15	89368847	89401857												
MGP_CAROLIEiJ_G0021972	18	1879469	1995764	ENSMMUG00000007864	9	30994283	31025773	ortholog_one2one	63.7845	61.3993	50	100.00	0.2485	0.6529	1
MGP_CAROLIEiJ_G0030646	7	142558289	142559342												
MGP_CAROLIEiJ_G0031466	8	96379190	96381679	ENSMMUG00000007559	20	51424329	51428361	ortholog_one2one	84.6348	83.7905	100	100.00	0.0844	0.9644	1
MGP_CAROLIEiJ_G0027931	5	132078960	132181060	ENSMMUG00000007206	3	34918453	35069755	ortholog_one2one	64.6154	64.9485	100	19.05	0.211	1.2957	1
MGP_CAROLIEiJ_G0024624	2	155685791	155692269	ENSMMUG00000040975	10	19706459	19712068	ortholog_one2one	65.5977	73.7705	100	100.00	0.1305	1.2335	1
MGP_CAROLIEiJ_G0016867	11	78077286	78091133	ENSMMUG00000005550	16	29429254	29487763	ortholog_one2many	39.7671	34.7384	50		0.4953	0.7041	0
MGP_CAROLIEiJ_G0014855	1	161475504	161482227	ENSMMUG00000018128	1	135954270	135970546	ortholog_one2one	74.8603	75.9207	100	15.01	0.1461	0.5404	1
MGP_CAROLIEiJ_G0028609	6	83447080	83452186	ENSMMUG00000049123	13	70009087	70015671	ortholog_one2one	61.413	56.7839	100	74.56	0.2567	0.7698	1
MGP_CAROLIEiJ_G0015050	1	181128259	181152793	ENSMMUG00000002141	1	154110179	154154844	ortholog_one2one	91.4286	76.7386	100	89.55	0.0414	0.7257	1
MGP_CAROLIEiJ_G0016146	11	19892521	19988647	ENSMMUG00000011303	13	61236186	61337548	ortholog_one2one	26.3473	90.535	100	100.00	0.0704	0.2559	0
MGP_CAROLIEiJ_G0027203	5	39832778	39851739	ENSMMUG00000005732	5	16942478	16973457	ortholog_one2many	90.3661	90.3661	100		0.0478	0.5	1
MGP_CAROLIEiJ_G0027203	5	39832778	39851739	ENSMMUG00000042101	4	37608449	37609483	ortholog_one2many	50.4817	82.3899	0		0.0956	0.649	0
MGP_CAROLIEiJ_G0030381	7	121862526	121887061	ENSMMUG00000022106	11	7618517	7652143	ortholog_one2one	86.2069	86.2069	0		0.0805	0.4578	0
MGP_CAROLIEiJ_G0033535	X	148436567	148577731												
MGP_CAROLIEiJ_G0016583	11	64408658	64418024	ENSMMUG00000006332	16	7540899	7550459	ortholog_one2one	95.7747	94.9389	100	100.00	0.0219	0.3756	1
MGP_CAROLIEiJ_G0016417	11	53704207	53721235	ENSMMUG00000011083	19	33304527	33322420	ortholog_one2one	35.1464	42.9302	0				0
MGP_CAROLIEiJ_G0031528	8	98173694	98177615												
MGP_CAROLIEiJ_G0026063	4	52865232	52941913	ENSMMUG00000000464	15	27060658	27172186	ortholog_one2one	92.7798	92.1147	100	85.37	0.0363	0.3699	1
MGP_CAROLIEiJ_G0026029	4	47222242	47293887	ENSMMUG00000002665	15	34005793	34090512	ortholog_one2one	92.6587	89.4636	100	90.43	0.029	0.4597	1
MGP_CAROLIEiJ_G0031450	8	95723430	95732969												
MGP_CAROLIEiJ_G0020063	15	75925226	75936936	ENSMMUG00000001459	10	83607555	83622942	ortholog_one2one	98.0392	98.0392	100	100.00	0.0085	0.757	1
MGP_CAROLIEiJ_G0022316	18	57783868	57802965	ENSMMUG00000011559	6	148325269	148357549	ortholog_one2one	93.0926	86.4431	100	99.87	0.0436	0.79	1
MGP_CAROLIEiJ_G0018820	13	91917241	91948196												
MGP_CAROLIEiJ_G0025173	3	81329739	81345890	ENSMMUG00000038766	9	104605142	104606947	ortholog_one2many	87.9195	90.1893	0		0.0425	0.3762	0
MGP_CAROLIEiJ_G0025173	3	81329739	81345890	ENSMMUG00000009983	1	130632727	130651020	ortholog_one2many	93.1208	92.3461	100		0.0311	0.3897	1
MGP_CAROLIEiJ_G0018107	12	103306299	103312067	ENSMMUG00000013863	7	162651876	162659379	ortholog_one2one	86.7742	87.3377	100	97.11	0.0649	1.0652	1
MGP_CAROLIEiJ_G0014044	1	31352156	31369086	ENSMMUG00000009732	13	92763217	92774233	ortholog_one2one	99.4681	99.4681	50	100.00	0.0023	0.7123	1
MGP_CAROLIEiJ_G0014891	1	162535013	162589432	ENSMMUG00000031542	1	134827220	134833889	ortholog_one2one	88.707	88.2736	100	99.06	0.0631	0.5185	1
MGP_CAROLIEiJ_G0014688	1	141148729	141208272	ENSMMUG00000009081	1	180869249	180931941	ortholog_one2one	91.2972	93.8793	100	61.43	0.0287	0.6193	1
MGP_CAROLIEiJ_G0033026	X	35641032	35642873	ENSMMUG00000039318	X	118122816	118126611	ortholog_one2many	40.8663	38.2042	75		0.5574	0.9434	0
MGP_CAROLIEiJ_G0033026	X	35641032	35642873	ENSMMUG00000045878	X	119119053	119124047	ortholog_one2many	38.0414	23.2184	25		0.6222	1.1107	0
MGP_CAROLIEiJ_G0032570	9	95979653	96031132	ENSMMUG00000047344	2	165048855	165069181	ortholog_one2one	42.9708	93.1034	100	55.98	0.0396	0.431	0
MGP_CAROLIEiJ_G0022887	19	30768888	30814509	ENSMMUG00000009339	9	84057588	84156778	ortholog_one2one	88.9908	84.1649	100	20.42	0.0573	0.6171	1
MGP_CAROLIEiJ_G0018863	13	97847260	98047246	ENSMMUG00000018100	6	63301656	63632727	ortholog_one2one	95.6133	95.6133	50	97.13	0.0215	0.2746	1
MGP_CAROLIEiJ_G0015827	10	109837914	109851752	ENSMMUG00000010820	11	68345655	68361545	ortholog_one2one	97.5701	97.5701	100	89.40	0.0114	0.5517	1
MGP_CAROLIEiJ_G0033562	X	152715850	152730020	ENSMMUG00000015737	X	14618408	14635150	ortholog_one2one	78.6223	64.2718	100	100.00	0.0878	0.3494	1
MGP_CAROLIEiJ_G0030149	7	106170187	106171140	ENSMMUG00000047778	14	61844342	61845280	ortholog_one2many	75.3943	78.6184	0		0.1237	0.6033	0
MGP_CAROLIEiJ_G0018320	13	19402984	19403773												
MGP_CAROLIEiJ_G0016884	11	78945411	78947723												
MGP_CAROLIEiJ_G0022841	19	23686904	23857614	ENSMMUG00000015279	15	82339129	82562628	ortholog_one2one	95.8177	96.7844	100	100.00	0.014	0.5271	1
MGP_CAROLIEiJ_G0027176	5	33046384	33076677	ENSMMUG00000023394	5	4530266	4563265	ortholog_one2one	73.8095	72.846	75	95.56	0.1599	0.8547	1
MGP_CAROLIEiJ_G0018999	14	13496360	13503056	ENSMMUG00000022976	9	58570246	58577621	ortholog_one2one	96.829	96.829	100	27.91	0.0171	0.3585	1
MGP_CAROLIEiJ_G0017509	11	116013473	116061269	ENSMMUG00000003292	16	75097622	75150741	ortholog_one2one	69.6609	67.6759	100	100.00	0.1874	0.8489	1
MGP_CAROLIEiJ_G0030649	7	142665926	142666882												
MGP_CAROLIEiJ_G0028216	6	29728085	29769376												
MGP_CAROLIEiJ_G0024088	2	105243329	105343714	ENSMMUG00000020935	7	10154655	10255096	ortholog_one2many	95.0266	93.0435	100	62.87	0.0276	0.4383	1
MGP_CAROLIEiJ_G0029455	7	27892867	27898862	ENSMMUG00000014544	19	34761217	34768738	ortholog_one2one	77.8571	78.1362	100	71.16	0.118	0.7369	1
MGP_CAROLIEiJ_G0017724	12	40268934	40273158												
MGP_CAROLIEiJ_G0024655	2	156540850	156561694												
MGP_CAROLIEiJ_G0016330	11	48257985	48267731	ENSMMUG00000017629	6	130683694	130717728	ortholog_one2one	81.8182	75	100	36.93	0.1094	0.791	1
MGP_CAROLIEiJ_G0029633	7	44931264	44938696												
MGP_CAROLIEiJ_G0020604	16	19699636	19890064	ENSMMUG00000021972	2	106614477	106784309	ortholog_one2one	88.5787	88.4664	100	56.00	0.0642	0.5195	1
MGP_CAROLIEiJ_G0014461	1	86170486	86223203	ENSMMUG00000005662	12	124447457	124500147	ortholog_one2one	82.4869	81.6291	100	100.00	0.089	0.7203	1
MGP_CAROLIEiJ_G0030245	7	108920712	108921758												
MGP_CAROLIEiJ_G0024009	2	95858872	95947087	ENSMMUG00000004330	14	30380670	30482268	ortholog_one2one	90.6944	88.6024	100	55.74	0.0476	0.5715	1
MGP_CAROLIEiJ_G0022088	18	31662544	31695458	ENSMMUG00000016357	6	135580820	135647871	ortholog_one2one	81.1594	80.7692	50	99.47	0.1144	0.7821	1
MGP_CAROLIEiJ_G0021729	17	45189918	45278437	ENSMMUG00000021168	4	41978757	41986025	ortholog_one2one	72.5869	84.4944	100	100.00	0.086	0.7707	1
MGP_CAROLIEiJ_G0020933	16	83598923	83599393												
MGP_CAROLIEiJ_G0020406	16	908433	977041	ENSMMUG00000008134	20	4412588	4451316	ortholog_one2one	80.4167	83.5498	100	50.06	0.094	0.4949	1
MGP_CAROLIEiJ_G0032200	9	47745226	47864517	ENSMMUG00000030914	14	104478280	104604005	ortholog_one2one	89.9033	79.7903	100	61.98	0.0525	0.4078	1
MGP_CAROLIEiJ_G0023964	2	85741843	85754197	ENSMMUG00000019674	14	19293691	19312687	ortholog_one2one	80.0971	78.9474	100	100.00	0.1195	0.7792	1
MGP_CAROLIEiJ_G0022417	18	73538375	73606605	ENSMMUG00000002742	18	35622139	35710261	ortholog_one2one	83.2524	83.2524	100	91.95	0.0824	0.8017	1
MGP_CAROLIEiJ_G0021175	17	19976138	19981344	ENSMMUG00000005679	4	43725347	43725814	ortholog_one2one	80	80	0		0.0985	0.9824	0
MGP_CAROLIEiJ_G0018899	13	106266657	106272897	ENSMMUG00000030102	6	56128443	56137066	ortholog_one2one	79.4195	78.1818	75		0.1006	0.7198	1
MGP_CAROLIEiJ_G0021564	17	33997308	34007398	ENSMMUG00000045668	4	30134137	30138790	ortholog_one2one	40.2878	31.8786	50		0.5164	0.8009	0
MGP_CAROLIEiJ_G0017392	11	111092563	111110773	ENSMMUG00000005744	16	68518701	68531363	ortholog_one2one	87.0057	88.0719	100	100.00	0.0606	0.8355	1
MGP_CAROLIEiJ_G0029673	7	46673127	46695254	ENSMMUG00000010838	19	45449028	45474593	ortholog_one2one	49.3827	50.5166	100	28.40	0.3469	0.7329	0
MGP_CAROLIEiJ_G0022552	19	2202485	2205766	ENSMMUG00000008649	14	8553123	8557545	ortholog_one2one	68.7332	68	100	100.00	0.2078	0.7731	1
MGP_CAROLIEiJ_G0033364	X	109356624	109385289	ENSMMUG00000032401	X	82847973	82854284	ortholog_one2one	39.441	39.5639	75		0.5236	0.8289	0
MGP_CAROLIEiJ_G0022635	19	3946093	3954050	ENSMMUG00000014133	14	10650727	10655726	ortholog_one2one	89.8662	91.4397	100		0.051	0.6455	1
MGP_CAROLIEiJ_G0022401	18	70866069	71181933	ENSMMUG00000003041	18	38809298	39214595	ortholog_one2one	89.859	89.616	100	30.41	0.0523	0.6079	1
MGP_CAROLIEiJ_G0017423	11	111785810	111819260	ENSMMUG00000021636	16	69377247	69421631	ortholog_one2one	96.1039	86.5497	100	60.41	0.0189	0.4539	1
MGP_CAROLIEiJ_G0013947	1	6308439	6404747	ENSMMUG00000014424	8	65337957	65485016	ortholog_one2one	96.6956	97.0109	100	100.00	0.011	0.3541	1
MGP_CAROLIEiJ_G0021077	17	9101907	9124153	ENSMMUG00000008228	4	168791059	168849944	ortholog_one2many	72.2707	72.4289	50		0.1652	1.1639	0
MGP_CAROLIEiJ_G0015705	10	82021166	82069612	ENSMMUG00000047688	8	97053325	97054191	ortholog_one2many	62.3711	75.625	0		0.1493	0.4635	0
MGP_CAROLIEiJ_G0015705	10	82021166	82069612	ENSMMUG00000046478	11	101947997	101998251	ortholog_one2many	89.1753	89.1753	100	24.24	0.0571	0.385	1
MGP_CAROLIEiJ_G0017201	11	97043707	97052363	ENSMMUG00000006086	16	48526564	48535353	ortholog_one2one	92.4338	92.4338	75		0.0391	0.5006	1
MGP_CAROLIEiJ_G0019426	14	56748395	56799478	ENSMMUG00000001040	8	28039814	28089564	ortholog_one2one	77.0936	78.6432	100	96.63	0.13	0.6486	1
MGP_CAROLIEiJ_G0028356	6	43245009	43253280	ENSMMUG00000008596	3	177025231	177035928	ortholog_one2one	53.5849	52.9851	100		0.3797	0.6541	1
MGP_CAROLIEiJ_G0014063	1	32806875	33287377	ENSMMUG00000037520	13	95291075	95295614	ortholog_one2one	10.5691	84.9673	75		0.0959	0.6529	0
MGP_CAROLIEiJ_G0029102	7	593585	597561												
MGP_CAROLIEiJ_G0019084	14	24430317	24448224	ENSMMUG00000022693	2	172911420	172955211	ortholog_one2one	80.3858	75.7576	50		0.1151	0.4231	0
MGP_CAROLIEiJ_G0016367	11	50009149	50024026	ENSMMUG00000022869	6	149310196	149365708	ortholog_one2one	65.8031	66.8421	100	78.13	0.2215	0.7686	1
MGP_CAROLIEiJ_G0016086	11	5144855	5378242	ENSMMUG00000019393	3	61343371	61626489	ortholog_one2one	83.8777	77.1739	50	37.21	0.0905	0.7474	0
MGP_CAROLIEiJ_G0015807	10	105796111	105798798												
MGP_CAROLIEiJ_G0017135	11	95578944	95579649												
MGP_CAROLIEiJ_G0032225	9	50919952	50948008	ENSMMUG00000002553	7	27583600	27617575	ortholog_one2one	78.7276	78.7276	75	65.69	0.1215	0.6617	1
MGP_CAROLIEiJ_G0024192	2	114273378	114297348	ENSMMUG00000001682	7	20097195	20122894	ortholog_one2one	93.2673	93.2673	75	99.01	0.035	0.3928	1
MGP_CAROLIEiJ_G0027861	5	129808638	129813158	ENSMMUG00000007839	3	126651511	126667062	ortholog_one2one	95.3947	95.3947	100		0.023	0.6746	1
MGP_CAROLIEiJ_G0029120	7	1316064	1344016	ENSMMUG00000020520	19	50443191	50463521	ortholog_one2one	86.1305	83.882	100	100.00	0.0766	0.762	1
MGP_CAROLIEiJ_G0020464	16	9610513	9643328	ENSMMUG00000015665	20	14036457	14065369	ortholog_one2one	87.132	87.2271	100	50.07	0.0686	0.9375	1
MGP_CAROLIEiJ_G0021476	17	31571780	31574001	ENSMMUG00000000741	4	32856859	32858658	ortholog_one2one	89.6725	89.899	100	100.00	0.0561	0.546	1
MGP_CAROLIEiJ_G0015160	10	16990778	17121377	ENSMMUG00000009368	4	131830079	132054883	ortholog_one2one	79.4651	69.218	100	82.39	0.1188	0.6421	1
MGP_CAROLIEiJ_G0027022	5	19623256	19641595												
MGP_CAROLIEiJ_G0020764	16	41026334	41079379												
MGP_CAROLIEiJ_G0023088	19	52789239	52860552	ENSMMUG00000001208	9	109494748	109571154	ortholog_one2one	86.8634	86.7129	100	69.79	0.0696	0.5926	1
MGP_CAROLIEiJ_G0023719	2	78810767	78863078	ENSMMUG00000012366	14	15814011	15873521	ortholog_one2many	96.4641	90.186	50	100.00	0.0217	0.4141	1
MGP_CAROLIEiJ_G0022141	18	34201108	34436130												
MGP_CAROLIEiJ_G0017304	11	101845265	101865304	ENSMMUG00000013412	16	57046367	57053927	ortholog_one2one	88	71.4286	100	100.00	0.0676	0.7722	1
MGP_CAROLIEiJ_G0021987	18	6134467	6308059	ENSMMUG00000004663	18	9192941	9233250	ortholog_one2one	89.3531	90.327	75	63.86	0.0523	0.5152	1
MGP_CAROLIEiJ_G0024420	2	141510567	141513912	ENSMMUG00000040355	10	56787052	56795814	ortholog_one2many	35.8108	36.3014	25		0.5708	0.9448	0
MGP_CAROLIEiJ_G0025421	3	94265644	94290115	ENSMMUG00000008513	1	119108984	119140284	ortholog_one2one	90.552	90.456	100	76.01	0.0482	0.5726	1
MGP_CAROLIEiJ_G0014545	1	119975315	120019352	ENSMMUG00000012250	12	21284144	21339991	ortholog_one2one	79.3371	79.4606	100		0.1242	0.7509	1
MGP_CAROLIEiJ_G0029653	7	45869659	45871713	ENSMMUG00000006371	19	46187527	46192074	ortholog_one2many	58.7755	55.814	50		0.2825	1.0894	0
MGP_CAROLIEiJ_G0029579	7	34290152	34292776	ENSMMUG00000006124	19	29258114	29259203	ortholog_one2one	76.0446	83.7423	100	100.00	0.072	0.7948	1
MGP_CAROLIEiJ_G0018699	13	67884131	67893445	ENSMMUG00000004220	6	1692363	1697807	ortholog_one2one	81.3592	78.7594	100		0.0955	1.1573	1
MGP_CAROLIEiJ_G0032078	9	37740044	37743783												
MGP_CAROLIEiJ_G0030335	7	114642507	114691887	ENSMMUG00000020955	14	54070298	54330251	ortholog_one2one	49.881	60.9012	100	63.58	0.2525	0.5894	0
MGP_CAROLIEiJ_G0015123	10	9458833	9473147	ENSMMUG00000005348	4	123243972	123267947	ortholog_one2one	86.383	85.4737	100	100.00	0.0915	0.6666	1
