Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
ENSMUSG00000073486	1	179803376	179804676												
ENSMUSG00000094856	3	137671524	137672540												
ENSMUSG00000095353	Y	44980580	44981263	ENSG00000147059	X	57134530	57137625	ortholog_many2many	56.3877	49.6124	0		0.3128	1.1414	0
ENSMUSG00000095353	Y	44980580	44981263	ENSG00000186787	X	57118551	57121546	ortholog_many2many	56.8282	50	0		0.3092	1.1679	0
ENSMUSG00000061619	4	52496939	52497244	ENSG00000160131	X	151396515	151409364	ortholog_one2one	93.0693	93.0693	0	0.00	0.0371	0.6881	0
ENSMUSG00000091561	18	31819862	31820413	ENSG00000134184	1	109687814	109709039	ortholog_one2many	74.1176	28.8991	0		0.156	0.9566	0
ENSMUSG00000024442	18	38250249	38262629	ENSG00000081791	5	141923808	141942047	ortholog_one2one	73.9216	73.2039	100	100.00	0.1544	0.5499	1
ENSMUSG00000073574	18	41986201	41999049	ENSG00000204928	5	145858521	145937126	ortholog_one2one	78.7402	80.6452	100	100.00	0.1074	0.6871	1
ENSMUSG00000094939	Y	25308278	25309360												
ENSMUSG00000039901	19	45818144	45998488	ENSG00000120029	10	101845599	102056193	ortholog_one2one	98.5486	98.5486	100	98.55	0.007	0.3734	1
ENSMUSG00000053624	18	52693679	52695668												
ENSMUSG00000024827	19	30098449	30175418	ENSG00000178445	9	6532464	6645783	ortholog_one2one	91.9024	92.3529	50	100.00	0.0392	0.5614	1
ENSMUSG00000047787	19	7092014	7105729	ENSG00000126500	11	64103188	64119173	ortholog_one2one	96.1424	96.1424	75	100.00	0.0165	0.957	1
ENSMUSG00000024806	19	29697921	29708448	ENSG00000120215	9	5890802	5910606	ortholog_one2one	70.7965	67.7966	75	100.00	0.2355	0.433	1
ENSMUSG00000024538	18	53406341	53418007	ENSG00000168938	5	123023250	123036741	ortholog_one2one	90.0943	90.0943	100	100.00	0.0504	0.5644	1
ENSMUSG00000094962	3	55461985	55472210												
ENSMUSG00000071658	19	8836929	8839246	ENSG00000162188	11	62707658	62709201	ortholog_one2one	100	100	75	100.00	0	0	1
ENSMUSG00000038071	18	44270127	44277700												
ENSMUSG00000078117	9	8971791	8975773												
ENSMUSG00000024726	19	18670780	18704788	ENSG00000156017	9	74981020	75028423	ortholog_one2one	91.75	89.731	100	100.00	0.0429	0.3376	1
ENSMUSG00000071280	10	59616063	59616398												
ENSMUSG00000063011	17	25748614	25754327	ENSG00000102854	16	760762	768865	ortholog_one2one	55.2	54.7619	100	100.00	0.3268	1.119	1
ENSMUSG00000025738	17	25809085	25821244	ENSG00000127585	16	692498	705829	ortholog_one2one	96.4509	96.4509	100	100.00	0.016	0.8674	1
ENSMUSG00000046008	19	58670365	58681786	ENSG00000175535	10	116545931	116567855	ortholog_one2one	78.4946	78.4946	100	100.00	0.1375	0.6603	1
ENSMUSG00000074029	9	119159161	119161669												
ENSMUSG00000036880	18	74779197	74806207	ENSG00000167315	18	49782167	49813960	ortholog_one2one	87.6574	87.6574	100	99.79	0.0699	0.637	1
ENSMUSG00000012443	19	37376403	37421859	ENSG00000138160	10	92593286	92655395	ortholog_one2one	79.6578	79.3561	100	100.00	0.1167	0.5562	1
ENSMUSG00000096730	JH584292.1	3536	11935												
ENSMUSG00000024193	17	26933127	26937890	ENSG00000112511	6	33410399	33416453	ortholog_one2one	93.381	92.0635	75	100.00	0.0341	0.339	1
ENSMUSG00000025091	19	58759723	58777533	ENSG00000266200	10	116620953	116645143	ortholog_one2one	73.444	75.4797	100	100.00	0.1504	0.6306	1
ENSMUSG00000060224	19	42725858	42752775	ENSG00000119943	10	98383565	98415184	ortholog_one2one	84.5095	84.5095	100	100.00	0.0883	0.5435	1
ENSMUSG00000024598	18	58008623	58209926	ENSG00000138829	5	128257909	128659185	ortholog_one2one	96.4912	96.3255	100	100.00	0.0174	0.6961	1
ENSMUSG00000096728	GL456354.1	158543	161339												
ENSMUSG00000096885	Y	40775223	40775765												
ENSMUSG00000095672	GL456211.1	160465	162404												
ENSMUSG00000095552	JH584293.1	140956	142665	ENSG00000205108	9	34723055	34729467	ortholog_one2many	45.8699	19.5506	25		0.458	0.6854	0
ENSMUSG00000024866	19	3986661	3990007	ENSG00000132744	11	67642555	67650659	ortholog_one2one	68.8679	68.652	100	100.00	0.1871	0.8213	1
ENSMUSG00000033022	18	46713205	46728342	ENSG00000129596	5	115804733	115816954	ortholog_one2one	92	92	100	100.00	0.043	0.5278	1
ENSMUSG00000063611	2	28506095	28506475												
ENSMUSG00000035283	19	56722372	56724862	ENSG00000043591	10	114044056	114046908	ortholog_one2one	92.2747	90.1468	100	100.00	0.0297	1.1923	1
ENSMUSG00000074232	9	66797039	66799074												
ENSMUSG00000025094	19	59260878	59296012	ENSG00000165646	10	117241073	117279430	ortholog_one2one	91.6828	92.2179	100	100.00	0.0395	0.4491	1
ENSMUSG00000090353	2	126215100	126216212												
ENSMUSG00000072968	17	9422060	9422458												
ENSMUSG00000054178	19	23723279	23725034												
ENSMUSG00000024556	18	73770040	73815392	ENSG00000082212	18	50878734	50954257	ortholog_one2one	88.2852	89.0411	100	100.00	0.0607	0.6089	1
ENSMUSG00000095585	JH584293.1	41602	43114	ENSG00000172724	9	34689567	34691277	ortholog_one2many	66.3462	70.4082	50	69.14	0.2166	0.3234	0
ENSMUSG00000053861	18	74065102	74065584												
ENSMUSG00000078380	7	34251038	34251493												
ENSMUSG00000061808	18	20665250	20674324	ENSG00000118271	18	31557010	31599021	ortholog_one2one	81.6327	81.6327	75	100.00	0.1197	0.5685	1
ENSMUSG00000024952	19	6829085	6840601	ENSG00000162302	11	64359148	64372215	ortholog_one2one	95.8603	95.9845	100	100.00	0.0185	0.979	1
ENSMUSG00000095523	JH584299.1	837364	840451												
ENSMUSG00000067608	19	9283238	9284494	ENSG00000132646	20	5114953	5126626	ortholog_one2many	96.1686	96.1686	0	0.00	0.0186	0.5164	0
ENSMUSG00000073995	4	11979560	11981265												
ENSMUSG00000032889	11	28339104	28339867	ENSG00000182224	17	7857746	7862282	ortholog_one2many	83.3333	83.3333	0	0.00	0.0941	0.6914	0
ENSMUSG00000083929	4	42240639	42242685												
ENSMUSG00000071506	6	42261970	42264555	ENSG00000178826	7	143279957	143288048	ortholog_one2one	57.0093	56.4815	100	100.00	0.3178	0.4431	1
ENSMUSG00000041429	17	24632682	24638838	ENSG00000065057	16	2039815	2047866	ortholog_one2one	80.6667	77.5641	100	100.00	0.1123	0.8841	1
ENSMUSG00000067292	6	149130170	149130710												
ENSMUSG00000094203	X	126017557	126018055												
ENSMUSG00000033826	17	30624354	30875264	ENSG00000124721	6	38715341	39030529	ortholog_one2one	91.4606	91.9269	75	100.00	0.0437	0.918	1
ENSMUSG00000024241	17	80393752	80480453	ENSG00000115904	2	38981396	39124345	ortholog_one2one	97.8014	96.7742	100	100.00	0.0098	0.4176	1
ENSMUSG00000078953	8	104321567	104321787												
ENSMUSG00000024317	18	21001341	21028223	ENSG00000134758	18	32091855	32131561	ortholog_one2one	93.8775	93.8775	75	100.00	0.0294	0.2245	1
ENSMUSG00000094915	GL456212.1	31967	34932	ENSG00000067066	2	230415942	230544090	ortholog_one2many	52.459	7.23164	0		0.403	0.6612	0
ENSMUSG00000024963	19	6987911	6992503	ENSG00000110011	11	64230278	64234286	ortholog_one2one	63.5246	62.249	100	100.00	0.2536	0.7728	1
ENSMUSG00000073640	18	6332590	6333064	ENSG00000131469	17	42998273	43002959	ortholog_one2many	100	100	0		0	0	0
ENSMUSG00000038299	18	32837225	32866420	ENSG00000134987	5	111091716	111130502	ortholog_one2one	88.6541	83.8065	75	100.00	0.0604	0.4793	1
ENSMUSG00000092166	5	95106938	95111158												
ENSMUSG00000094911	Y	24795161	24796243												
ENSMUSG00000094350	JH584294.1	137009	137560												
ENSMUSG00000074215	8	84063561	84065137												
ENSMUSG00000034820	19	10525244	10547735	ENSG00000149532	11	61402641	61430031	ortholog_one2one	98.7261	90.4669	100	100.00	0.0062	0.2429	1
ENSMUSG00000094121	GL456350.1	394	1059	ENSG00000137077	9	34709005	34710124	ortholog_one2many	71.4286	70.8955	50	0.00	0.1742	0.5044	0
ENSMUSG00000093828	JH584294.1	2012	3786	ENSG00000213927	9	34661880	34664048	ortholog_one2many	46.5116	53.5714	25	0.00	0.3848	0.7272	0
ENSMUSG00000097025	2	70661248	70662108												
ENSMUSG00000095332	2	91945703	91947655												
ENSMUSG00000069518	10	116956824	116972609												
ENSMUSG00000066938	17	80373218	80373541												
ENSMUSG00000035804	19	52264323	52265456	ENSG00000254647	11	2159779	2161341	ortholog_one2many	79.6296	78.1818	0	0.00	0.1163	0.9531	0
ENSMUSG00000024386	18	32123129	32139570												
ENSMUSG00000040385	19	4192158	4195419	ENSG00000172531	11	67398183	67421183	ortholog_one2one	99.697	96.4809	100	80.11	0.0013	0.6645	1
ENSMUSG00000060450	18	38296635	38317847	ENSG00000013561	5	141958328	141990291	ortholog_one2one	88.4536	90.5063	100	100.00	0.0449	0.4617	1
ENSMUSG00000095092	GL456210.1	108390	110303												
ENSMUSG00000094337	GL456354.1	82993	86051												
ENSMUSG00000073572	18	44201264	44206018												
ENSMUSG00000094695	4	42294267	42294855	ENSG00000187186	9	34664163	34666112	ortholog_one2many	86.2069	86.2069	0	0.00	0.0644	0.3513	0
ENSMUSG00000054008	18	60685978	60713389	ENSG00000070614	5	150485818	150558211	ortholog_one2one	97.7324	97.7324	100	100.00	0.0099	0.5758	1
ENSMUSG00000074913	19	26885925	26888639												
ENSMUSG00000059040	18	48045335	48048378	ENSG00000074800	1	8861000	8879250	ortholog_one2many	94.7005	94.7005	0	25.53	0.0259	0.6361	0
ENSMUSG00000024301	17	26917091	26932579	ENSG00000237649	6	33391536	33409924	ortholog_one2many	77.6786	77.5631	50	97.11	0.135	0.6033	1
ENSMUSG00000039183	17	24882611	24886350	ENSG00000095906	16	1782901	1789191	ortholog_one2one	81.4545	82.6568	100	87.29	0.1021	1.3033	1
ENSMUSG00000035342	19	45015176	45027104	ENSG00000107816	10	100996618	101007836	ortholog_one2one	91.9523	92.2272	100	100.00	0.0376	0.5627	1
ENSMUSG00000001700	18	56432132	56503792	ENSG00000155324	5	126360132	126496494	ortholog_one2one	82.8704	80.0895	100	94.20	0.1029	0.5019	1
ENSMUSG00000096873	JH584293.1	60162	60827	ENSG00000137077	9	34709005	34710124	ortholog_one2many	71.4286	70.8955	50	99.95	0.1742	0.5044	1
ENSMUSG00000025035	19	46531109	46573085	ENSG00000138175	10	102673731	102714407	ortholog_one2one	98.3516	98.3516	100	100.00	0.0076	0.5201	1
ENSMUSG00000045629	18	61953075	62015715	ENSG00000169247	5	148923639	149063163	ortholog_one2one	81.6137	81.677	100	98.67	0.1058	0.5535	1
ENSMUSG00000071645	19	8953850	8966207	ENSG00000255508	11	62559603	62591531	ortholog_one2many	49.1369	81.3333	75	100.00	0.1216	0.5051	0
ENSMUSG00000071645	19	8953850	8966207	ENSG00000149016	11	62575045	62592177	ortholog_one2many	78.5961	74.8904	100	79.01	0.1344	0.4486	1
ENSMUSG00000055271	12	103406822	103407820												
ENSMUSG00000071860	18	40256962	40257684												
ENSMUSG00000024251	17	84190056	84466196	ENSG00000115970	2	43230836	43596046	ortholog_one2one	78.8958	78.2898	100	100.00	0.1263	0.5135	1
ENSMUSG00000024546	18	68944633	68950141												
ENSMUSG00000051255	19	23675844	23676712	ENSG00000205323	12	55752463	55817756	ortholog_one2many	95.2381	95.2381	0	0.00	0.0197	0.511	0
ENSMUSG00000097854	10	79910856	79911140												
ENSMUSG00000024411	18	15389394	15403684	ENSG00000171885	18	26852038	26865818	ortholog_one2one	93.1889	93.1889	100	100.00	0.0367	0.4737	1
ENSMUSG00000094147	X	125435542	125436039												
ENSMUSG00000091449	18	20682592	20682963	ENSG00000136942	9	124857880	124861981	ortholog_one2many	95.935	95.935	0		0.0175	0.9336	0
ENSMUSG00000078091	2	104065826	104067486												
ENSMUSG00000024713	19	17432832	17837632	ENSG00000099139	9	75890644	76362339	ortholog_one2one	80.0213	80.7527	100	99.73	0.1078	0.6774	1
ENSMUSG00000024290	18	10064401	10181792	ENSG00000067900	18	20946906	21111851	ortholog_one2one	96.6027	96.6027	50	100.00	0.015	0.4076	1
ENSMUSG00000095879	Y	18061270	18061812												
ENSMUSG00000024135	17	85984665	86145175	ENSG00000068784	2	45388680	45612165	ortholog_one2one	82.0591	80.9045	100	100.00	0.1106	0.5831	1
ENSMUSG00000039529	18	64528979	64661000	ENSG00000081923	18	57646426	57803315	ortholog_one2one	94.4045	94.4045	100	100.00	0.0282	0.649	1
ENSMUSG00000073291	X	7907693	7907835												
ENSMUSG00000056671	18	41875696	41951194	ENSG00000186314	5	145471799	145835369	ortholog_one2one	88.7006	83.0688	100	100.00	0.0565	0.3889	1
ENSMUSG00000042660	18	36760239	36763708	ENSG00000120314	5	140664676	140674124	ortholog_one2one	85.0515	86.1619	100	100.00	0.0817	0.9007	1
ENSMUSG00000071858	18	43777196	43792878	ENSG00000178776	5	147880726	147906538	ortholog_one2one	64.5161	68.9655	100	100.00	0.1875	0.5185	1
ENSMUSG00000024512	18	70240429	70244584												
ENSMUSG00000094874	GL456221.1	30394	32306												
ENSMUSG00000024544	18	67933257	68255549	ENSG00000168675	18	13217498	13652755	ortholog_one2one	90.1961	90.1961	100	100.00	0.0481	0.5192	1
ENSMUSG00000096240	2	67413725	67433086												
ENSMUSG00000050623	19	6922426	6925380	ENSG00000219435	11	64300391	64304770	ortholog_one2one	47.9381	46.5	100	100.00	0.4492	1.2435	0
ENSMUSG00000095763	JH584299.1	806210	809281												
ENSMUSG00000024873	19	5092871	5098418	ENSG00000174871	11	66278190	66285301	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000033966	17	80523550	80563834	ENSG00000205111	2	39175646	39229588	ortholog_one2one	83.0409	90.1587	100	100.00	0.0513	0.9154	1
ENSMUSG00000002625	17	32321425	32350581	ENSG00000011243	19	15380048	15419141	ortholog_one2one	92.5117	91.7957	100	100.00	0.0372	0.4929	1
ENSMUSG00000070720	4	131921771	131923140	ENSG00000253304	1	29119428	29123935	ortholog_one2one	91.1972	84.3648	100	100.00	0.0478	0.9688	1
ENSMUSG00000024258	18	31789159	31796642	ENSG00000144231	2	127843551	127858157	ortholog_one2one	100	100	75	100.00	0	0	1
ENSMUSG00000050138	17	87745837	87797994	ENSG00000184261	2	47516581	47570939	ortholog_one2one	99.0698	99.0698	100	100.00	0.0035	0.4815	1
ENSMUSG00000047658	19	5298331	5308738	ENSG00000175229	11	66041952	66049180	ortholog_one2one	94.6636	94.6636	100	100.00	0.0276	1.024	1
ENSMUSG00000040560	18	63708695	63989760	ENSG00000091157	18	56651343	57036606	ortholog_one2one	95.0302	94.9664	75	99.83	0.0256	0.5705	1
ENSMUSG00000024781	19	34492318	34527474	ENSG00000107798	10	89213569	89414557	ortholog_one2one	74.3073	73.9348	100	98.35	0.1527	0.6334	1
ENSMUSG00000026614	1	185454848	185468762	ENSG00000196660	1	219685427	219958647	ortholog_one2one	80	77.5258	100	100.00	0.1095	0.6091	1
ENSMUSG00000073610	18	33464163	33472448												
ENSMUSG00000047810	19	6844623	6858211	ENSG00000168071	11	64340223	64357534	ortholog_one2one	77.6502	77.9133	100	100.00	0.1362	0.8614	1
ENSMUSG00000045664	19	5917556	5924816	ENSG00000149798	11	65314818	65322429	ortholog_one2one	86.9159	88.5714	100	100.00	0.0594	0.6307	1
ENSMUSG00000046668	18	35829818	35861687	ENSG00000171604	5	139647299	139683882	ortholog_one2one	95.2681	93.7888	100	100.00	0.019	0.3429	1
ENSMUSG00000095547	9	3017408	3021593												
ENSMUSG00000055660	17	94727080	94749892	ENSG00000101574	18	2537525	2571509	ortholog_one2one	75.3716	75.2119	25	70.71	0.152	0.5345	0
ENSMUSG00000001910	8	84670483	84687862	ENSG00000160877	19	13118103	13141141	ortholog_one2one	89.1051	86.907	100	99.98	0.0515	1.1917	1
ENSMUSG00000024960	19	6953714	6969759	ENSG00000149782	11	64251523	64269150	ortholog_one2one	92.1394	92.1394	100	100.00	0.0378	0.869	1
ENSMUSG00000071528	19	47083471	47090625	ENSG00000173915	10	103389041	103396492	ortholog_one2one	89.6552	89.6552	100	100.00	0.0481	0.3267	1
ENSMUSG00000032735	18	61799395	61911852	ENSG00000173210	5	149141483	149260542	ortholog_one2one	98.0938	97.9502	100	100.00	0.0091	0.432	1
ENSMUSG00000049090	18	84088158	84097514	ENSG00000180011	18	75195108	75209348	ortholog_one2one	88.0637	88.0637	100	100.00	0.0643	0.6141	1
ENSMUSG00000054450	11	53480166	53481097												
ENSMUSG00000056257	13	30974204	30975976												
ENSMUSG00000116158	1	133321875	133329901	ENSG00000170498	1	204190341	204196486	ortholog_one2many	54.7619	50	100	89.50	0.2935	0.5851	1
ENSMUSG00000091863	X	152563334	152563969	ENSG00000234469	X	9967358	9968352	ortholog_one2many	40.2844	39.7196	0	100.00	0.5406	0.9096	0
ENSMUSG00000025017	19	41274218	41385070	ENSG00000155629	10	96593312	96720514	ortholog_one2one	84.0937	84.7205	100	98.49	0.0844	0.688	1
ENSMUSG00000056612	19	6975048	6977324	ENSG00000173457	11	64244480	64246941	ortholog_one2many	95.9184	95.9184	100	100.00	0.0179	0.9182	1
ENSMUSG00000053375	17	86944109	86947887	ENSG00000250565	2	46490750	46542557	ortholog_one2one	78.7611	78.7611	100	100.00	0.122	0.8535	1
ENSMUSG00000033016	18	80606205	80713071	ENSG00000131196	18	79395856	79529325	ortholog_one2one	83.7061	83.351	100	100.00	0.0863	0.9951	1
ENSMUSG00000024420	18	13687013	13972733	ENSG00000198795	18	25061926	25352190	ortholog_one2one	97.4828	97.4828	100	100.00	0.0118	0.7561	1
ENSMUSG00000024666	19	10570478	10577362	ENSG00000149483	11	61362001	61369509	ortholog_one2one	91.9753	91.9753	100	100.00	0.038	0.462	1
ENSMUSG00000053617	19	47260174	47464411	ENSG00000107957	10	103594027	103855543	ortholog_one2one	89.0569	90.5882	100	100.00	0.044	0.713	1
ENSMUSG00000047656	19	6996131	6999044	ENSG00000149743	11	64223799	64226254	ortholog_one2one	83.1325	81.1765	100	100.00	0.105	0.4337	1
ENSMUSG00000024493	18	42202350	42262122	ENSG00000133706	5	146113038	146182660	ortholog_one2one	89.983	90.1361	100	100.00	0.0525	0.6266	1
ENSMUSG00000045394	17	87635979	87651106	ENSG00000119888	2	47345158	47387601	ortholog_one2one	81.2698	81.5287	100	100.00	0.1198	0.8677	1
ENSMUSG00000074922	19	24476502	24477356	ENSG00000187866	9	68780034	68784608	ortholog_one2one	97.8873	84.4985	75	100.00	0.011	0.3389	1
ENSMUSG00000044857	17	27189601	27204438	ENSG00000161904	6	33771202	33789136	ortholog_one2one	83.366	84.6918	100	100.00	0.0748	1.0908	1
ENSMUSG00000054200	19	38097079	38114263	ENSG00000186188	10	93566665	93604480	ortholog_one2one	86.4266	82.7586	100	97.92	0.0724	0.7659	1
ENSMUSG00000041840	18	77757567	77767780	ENSG00000152240	18	46104332	46128333	ortholog_one2one	84.1727	84.1727	100	97.48	0.0914	0.5303	1
ENSMUSG00000024987	19	37697808	37701528	ENSG00000095596	10	93073475	93077890	ortholog_one2one	93.9638	93.9638	100	100.00	0.0306	0.4422	1
ENSMUSG00000034484	18	53176365	53220860	ENSG00000205302	5	122774996	122830108	ortholog_one2one	98.0732	98.0732	100	100.00	0.0098	0.3472	1
ENSMUSG00000094958	4	108719649	108781904												
ENSMUSG00000095041	JH584304.1	52190	59690	ENSG00000241878	22	31618491	31662432	ortholog_one2one	72.6027	28.2667	0		0.1444	1.0251	0
ENSMUSG00000040414	19	43663822	43674881	ENSG00000155287	10	99610522	99620609	ortholog_one2one	97.5275	97.5275	75	100.00	0.0115	0.3272	1
ENSMUSG00000029490	5	108441054	108448891	ENSG00000169026	4	681829	689441	ortholog_one2one	69.186	63.75	100	94.70	0.1967	0.8974	1
ENSMUSG00000024552	18	78146940	78209094	ENSG00000132874	18	45212995	45683686	ortholog_one2one	84.4086	85.3261	75	100.00	0.0735	0.6406	1
ENSMUSG00000024926	19	5603017	5610094	ENSG00000172977	11	65711996	65719604	ortholog_one2one	99.8051	93.7729	100	100.00	0.0009	0.468	1
ENSMUSG00000024975	19	53892231	53929861	ENSG00000150593	10	110871795	110900006	ortholog_one2one	96.5885	96.5885	100	100.00	0.0146	0.5452	1
ENSMUSG00000053799	19	37550418	37683245	ENSG00000138190	10	92834713	93059493	ortholog_one2one	93.2836	93.2836	100	97.54	0.0354	0.4502	1
ENSMUSG00000023350	17	33064143	33068058												
ENSMUSG00000037071	19	44394451	44407709												
ENSMUSG00000090441	3	97673031	97674694												
ENSMUSG00000071652	19	8892987	8897890	ENSG00000185085	11	62646848	62653302	ortholog_one2one	95.3831	95.2895	75	100.00	0.0257	0.3893	1
ENSMUSG00000096949	5	111733924	111734574												
ENSMUSG00000046805	19	12460779	12465284	ENSG00000197629	11	59208510	59212951	ortholog_one2many	75.1389	75.5587	100	100.00	0.1488	0.6442	1
ENSMUSG00000095247	JH584293.1	16864	21820	ENSG00000213927	9	34661880	34664048	ortholog_one2many	44.4444	53.5714	50	0.00	0.3913	0.7306	0
ENSMUSG00000095199	2	176521056	176532479												
ENSMUSG00000042179	19	58728887	58744169	ENSG00000187021	10	116590385	116609175	ortholog_one2one	82.6638	83.7259	100	100.00	0.0945	0.5982	1
ENSMUSG00000056829	19	16872316	16873830	ENSG00000204612	9	77019655	77020953	ortholog_one2one	90.4206	89.5833	100	100.00	0.0507	0.8919	1
ENSMUSG00000078655	3	94643112	94643600												
ENSMUSG00000094799	GL456210.1	147792	149707												
ENSMUSG00000067122	13	111592785	111592856												
ENSMUSG00000063904	19	4907229	4928287	ENSG00000254986	11	66480013	66509657	ortholog_one2one	92.8184	92.9444	100	100.00	0.0365	0.6169	1
ENSMUSG00000025026	19	53140445	53247399	ENSG00000148700	10	109996368	110135565	ortholog_one2one	92.2096	92.2096	100	100.00	0.0393	0.5694	1
