Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0031163	9	48917951	48965681	ENSGGOG00000011570	12	29556524	29574978	ortholog_one2many	34.2105	76.0234	50	97.95	0.1026	0.6051	0
MGP_PahariEiJ_G0031163	9	48917951	48965681	ENSGGOG00000037931	12	29575040	29602469	ortholog_one2many	13.4211	80.9524	75		0.0759	0.8805	0
MGP_PahariEiJ_G0030705	9	9703857	9742404	ENSGGOG00000005456	6	109195321	109229550	ortholog_one2one	90.7879	90.4589	100	44.90	0.0417	1.1558	1
MGP_PahariEiJ_G0022746	2	149897862	149902937	ENSGGOG00000024780	12	12572348	12577900	ortholog_one2one	72.5888	69.7561	100	27.72	0.1751	0.83	1
MGP_PahariEiJ_G0018906	15	32553485	32558666												
MGP_PahariEiJ_G0017442	14	19370857	19371863												
MGP_PahariEiJ_G0022748	2	149984199	149996788	ENSGGOG00000005882	12	12647200	12663912	ortholog_one2one	95.3846	95.3846	100		0.0266	0.6318	1
MGP_PahariEiJ_G0031118	9	48085612	48086655												
MGP_PahariEiJ_G0017304	14	3968	7293												
MGP_PahariEiJ_G0028584	6	58160512	58194534	ENSGGOG00000015399	1	54484806	54522642	ortholog_one2one	87.541	87.2549	100	63.54	0.0709	0.7275	1
MGP_PahariEiJ_G0025639	3	104898224	104950351	ENSGGOG00000006244	15	21969740	21991637	ortholog_one2many	32.3398	49.4305	75		0.0121	0.6147	0
MGP_PahariEiJ_G0020625	18	11270425	11294562	ENSGGOG00000012121	6	47623306	47651315	ortholog_one2one	95.3416	95.0464	100	100.00	0.0257	0.4987	1
MGP_PahariEiJ_G0015540	10	101478922	101526556	ENSGGOG00000010636	3	50731222	50795607	ortholog_one2one	96.5358	94.7846	100	100.00	0.0153	0.3975	1
MGP_PahariEiJ_G0029316	7	1796509	1807652	ENSGGOG00000016917	2A	80366470	80375233	ortholog_one2one	81.3139	80.8418	100	81.58	0.1061	0.5709	1
MGP_PahariEiJ_G0022194	2	79354225	79416946	ENSGGOG00000007582	4	101068802	101128634	ortholog_one2one	66.8043	65.8795	100	77.41	0.2251	0.7933	1
MGP_PahariEiJ_G0018455	14	73809481	73927573	ENSGGOG00000011453	5	18977291	19093314	ortholog_one2one	90.2482	90.3283	100	72.06	0.0517	0.4938	1
MGP_PahariEiJ_G0024641	3	937990	946220												
MGP_PahariEiJ_G0023477	21	18753708	18763253	ENSGGOG00000043134	16	3007165	3024651	ortholog_one2one	68.6131	67.1429	50	59.56	0.1543	0.7531	0
MGP_PahariEiJ_G0013578	1	88292124	88370836	ENSGGOG00000004215	16	19767425	19831153	ortholog_one2one	71.1917	72.0126	50	42.58	0.1481	0.6084	0
MGP_PahariEiJ_G0025743	3	113512662	113519588	ENSGGOG00000007734	20	2668677	2675204	ortholog_one2one	86.4266	85.2459	100	100.00	0.0766	0.6349	1
MGP_PahariEiJ_G0026255	3	163662215	163665769	ENSGGOG00000004804	20	62689215	62690558	ortholog_one2one	49.8141	50.9506	100	100.00	0.288	0.7668	0
MGP_PahariEiJ_G0025675	3	108908268	109003880	ENSGGOG00000010408	15	27053119	27193394	ortholog_one2one	80.8307	80.3175	100	100.00	0.1172	0.4106	1
MGP_PahariEiJ_G0013145	1	53099967	53133620	ENSGGOG00000000283	15	61721379	61745329	ortholog_one2one	58.0402	62.4324	100		0.2521	0.6944	1
MGP_PahariEiJ_G0015998	11	49358206	49362220	ENSGGOG00000004881	17	51907449	51947116	ortholog_one2many	71.8487	79.5349	100		0.1214	0.5323	1
MGP_PahariEiJ_G0031070	9	46442815	46459040												
MGP_PahariEiJ_G0029716	7	80242193	80261210	ENSGGOG00000022893	14	58499057	58507789	ortholog_one2one	64.7555	64.8649	100		0.2097	0.5216	1
MGP_PahariEiJ_G0027495	5	52850309	52855204	ENSGGOG00000006883	2B	111473075	111479226	ortholog_one2one	97.7064	98.1567	100	100.00	0.011	0.4994	1
MGP_PahariEiJ_G0026633	4	79605684	79617687	ENSGGOG00000009438	1	134338314	134346388	ortholog_one2one	96.7807	94.8718	100	100.00	0.0136	0.3142	1
MGP_PahariEiJ_G0022938	20	9674576	9675511												
MGP_PahariEiJ_G0020671	18	14236576	14243858	ENSGGOG00000037384	6	43822360	43830260	ortholog_one2one	85.4626	76.6798	100	78.95	0.0952	0.8327	1
MGP_PahariEiJ_G0014846	10	31974365	31991674	ENSGGOG00000015125	11	125005839	125022003	ortholog_one2one	84.3193	85.7246	100		0.0775	0.5075	1
MGP_PahariEiJ_G0023963	22	27985314	28007231	ENSGGOG00000004878	8	52468035	52479980	ortholog_one2one	73.3813	83.6066	50	44.31	0.1158	0.7104	0
MGP_PahariEiJ_G0022173	2	75320872	75342793	ENSGGOG00000003965	7	33092946	33115335	ortholog_one2one	98.5554	98.5554	100		0.0068	0.3988	1
MGP_PahariEiJ_G0017887	14	43581327	43691153												
MGP_PahariEiJ_G0020609	18	8734880	8739821	ENSGGOG00000000631	6	50629492	50630226	ortholog_one2one	50.8475	36.8852	100		0.3929	1.2024	0
MGP_PahariEiJ_G0025492	3	94474329	94760785	ENSGGOG00000011156	11	26267332	26581186	ortholog_one2one	84.6075	92.8412	50	34.04	0.0363	0.4792	0
MGP_PahariEiJ_G0024924	3	22064048	22069859	ENSGGOG00000027537	1	39072280	39077981	ortholog_one2many	82.9008	88.5807	0		0.0567	0.3404	0
MGP_PahariEiJ_G0024924	3	22064048	22069859	ENSGGOG00000026879	9	108648475	108653769	ortholog_one2many	98.4733	98.6239	75	0.43	0.007	0.3528	1
MGP_PahariEiJ_G0014750	10	17184480	17186444	ENSGGOG00000009541	19	11005967	11009855	ortholog_one2one	71.2121	71.2121	100		0.1903	0.9335	1
MGP_PahariEiJ_G0030539	8	66558883	66583736	ENSGGOG00000027345	13	26824740	26863119	ortholog_one2one	89.1738	91.7889	50	96.46	0.0377	0.4367	1
MGP_PahariEiJ_G0016613	12	79866601	79867246												
MGP_PahariEiJ_G0021034	19	3390970	3391922												
MGP_PahariEiJ_G0022931	20	9518002	9538723	ENSGGOG00000013442	19	12470450	12493532	ortholog_one2one	36.1204	99.6923	100	100.00	0.0013	0.5275	0
MGP_PahariEiJ_G0024743	3	12746354	12752795	ENSGGOG00000023762	9	120286116	120293589	ortholog_one2one	76.078	84.2045	100		0.0858	1.3713	1
MGP_PahariEiJ_G0017654	14	35100215	35123007												
MGP_PahariEiJ_G0030783	9	26842039	26861164	ENSGGOG00000036271	10	39423709	39446965	ortholog_one2many	95	95	75	70.54	0.0221	0.3387	1
MGP_PahariEiJ_G0030783	9	26842039	26861164	ENSGGOG00000041553	15	20783062	20783425	ortholog_one2many	70	78.5047	0		0.1309	0.667	0
MGP_PahariEiJ_G0018381	14	69866001	69869719	ENSGGOG00000005843	5	39119395	39124613	ortholog_one2one	8.72766	22.7397	100		0.1423	0.6085	0
MGP_PahariEiJ_G0018588	14	84006288	84029849	ENSGGOG00000014390	5	6239631	6280795	ortholog_one2one	92.6503	92.6503	100	81.79	0.038	0.521	1
MGP_PahariEiJ_G0026446	4	50202850	50219389	ENSGGOG00000003605	3	151596984	151605885	ortholog_one2one	78.2178	78.2178	50	100.00	0.1329	0.4167	1
MGP_PahariEiJ_G0024190	23	4818621	4826110												
MGP_PahariEiJ_G0022871	20	7771242	7779706	ENSGGOG00000023085	4	152703340	152712300	ortholog_one2one	78.5016	78.5016	100	99.58	0.1253	0.7095	1
MGP_PahariEiJ_G0031040	9	45766646	45786223	ENSGGOG00000002866	19	3567971	3631812	ortholog_one2one	55.2956	47.8168	100	81.14	0.292	1.4314	0
MGP_PahariEiJ_G0025064	3	54456451	54457813	ENSGGOG00000009295	5	33857604	33868955	ortholog_one2many	24.3363	21.5686	0		0.5136	1.3647	0
MGP_PahariEiJ_G0029961	8	621699	651719	ENSGGOG00000015448	3	59724571	59757507	ortholog_one2one	69.9552	69.6429	100	100.00	0.1898	0.6855	1
MGP_PahariEiJ_G0018723	15	5565100	5703359	ENSGGOG00000004406	10	85140887	85377480	ortholog_one2one	98.2405	98.2405	25	28.80	0.0095	0.3783	0
MGP_PahariEiJ_G0013965	1	114855021	114967566	ENSGGOG00000006609	11	67825297	67904132	ortholog_one2one	95.9908	95.3356	100	91.42	0.0203	0.4	1
MGP_PahariEiJ_G0025529	3	95839770	95851253	ENSGGOG00000007660	15	12228959	12252916	ortholog_one2one	64.7059	62.5862	75		0.2456	0.4026	1
MGP_PahariEiJ_G0017311	14	1131286	1144463	ENSGGOG00000040306	16	5458	10525	ortholog_one2many	25.9023	40.5316	25		0.4767	0.96	0
MGP_PahariEiJ_G0017311	14	1131286	1144463	ENSGGOG00000007446	X	156322932	156331583	ortholog_one2many	30.7856	43.5435	0		0.404	0.9823	0
MGP_PahariEiJ_G0017311	14	1131286	1144463	ENSGGOG00000038936	16	85838	94162	ortholog_one2many	25.4777	38.5852	25		0.5303	1.0268	0
MGP_PahariEiJ_G0017757	14	38079085	38093155	ENSGGOG00000009757	17	7001866	7016451	ortholog_one2one	84.3137	84.3137	75	36.78	0.0878	0.5336	1
MGP_PahariEiJ_G0014226	1	123749820	123764528	ENSGGOG00000008170	11	58970563	58987083	ortholog_one2one	81.7746	81.7746	100	71.86	0.1139	0.482	1
MGP_PahariEiJ_G0032100	X	142331156	142432480	ENSGGOG00000002791	X	15212417	15322839	ortholog_one2one	96.2069	96.2069	100	37.94	0.0195	0.4722	1
MGP_PahariEiJ_G0025024	3	44993533	44994487												
MGP_PahariEiJ_G0015847	11	23462222	23498073	ENSGGOG00000022366	5	63171371	63197668	ortholog_one2one	89.8396	89.8396	50	76.20	0.0488	0.4206	1
MGP_PahariEiJ_G0022353	2	104742748	104769192	ENSGGOG00000005037	3	130923903	130962389	ortholog_one2one	65.6637	62.0401	50	100.00	0.2486	1.1145	1
MGP_PahariEiJ_G0023121	20	30011519	30078119	ENSGGOG00000006029	16	59772848	59870907	ortholog_one2one	80.4274	81.0658	100	40.81	0.1144	0.8467	1
MGP_PahariEiJ_G0027451	5	44069037	44071605												
MGP_PahariEiJ_G0021613	19	85170229	85172686	ENSGGOG00000026716	19	18453073	18456751	ortholog_one2one	68.6391	57.7114	75		0.1763	0.7905	1
MGP_PahariEiJ_G0021114	19	13847886	14333815	ENSGGOG00000039581	19	40975494	40985199	ortholog_many2many	23.0932	37.2014	25		0.4762	0.8428	0
MGP_PahariEiJ_G0021114	19	13847886	14333815	ENSGGOG00000001981	19	41022896	41030840	ortholog_many2many	13.1356	24.4094	50		0.5544	0.7623	0
MGP_PahariEiJ_G0020529	18	3777700	3796130	ENSGGOG00000000729	6	31362531	31377250	ortholog_one2one	55.5622	44.471	100		0.3421	0.5764	0
MGP_PahariEiJ_G0017546	14	26864613	26879397												
MGP_PahariEiJ_G0017598	14	28975504	28996343	ENSGGOG00000000670	5	57541830	57573060	ortholog_one2one	96.2536	96.2536	75	96.67	0.0173	0.6108	1
MGP_PahariEiJ_G0027255	5	11959228	11961439	ENSGGOG00000013935	5	1249124	1255479	ortholog_one2many	64.4444	52.9197	0		0.2409	0.749	0
MGP_PahariEiJ_G0019965	17	42027221	42062487	ENSGGOG00000011478	22	19228117	19239088	ortholog_one2one	84.4156	84.4156	50		0.0792	1.0205	0
MGP_PahariEiJ_G0022107	2	67536202	67542545	ENSGGOG00000016497	7	150399961	150404706	ortholog_one2one	52.0492	54.0426	100		0.3898	0.7979	1
MGP_PahariEiJ_G0016191	12	11461631	11475732	ENSGGOG00000006080	8	67877742	67895370	ortholog_one2one	93.3875	93.4959	75		0.0405	0.5491	1
MGP_PahariEiJ_G0018087	14	56972048	56973738												
MGP_PahariEiJ_G0015486	10	99545652	99553033	ENSGGOG00000038775	3	53072613	53077973	ortholog_one2one	81.6667	98.2808	75	92.03	0.0071	0.5743	1
MGP_PahariEiJ_G0028946	6	85185996	85188185	ENSGGOG00000006573	1	26270355	26271357	ortholog_one2one	88.806	88.806	75	100.00	0.0516	0.6344	1
MGP_PahariEiJ_G0017115	13	75332163	75375721	ENSGGOG00000024502	12	89014596	89018999	ortholog_one2many	46.1025	49.4033	0		0.3424	0.6615	0
MGP_PahariEiJ_G0017115	13	75332163	75375721	ENSGGOG00000009794	4	61080103	61153295	ortholog_one2many	53.6748	51.1135	50	55.14	0.3364	0.7004	0
MGP_PahariEiJ_G0019727	17	816886	820863	ENSGGOG00000011250	8	98064478	98065760	ortholog_one2one	70.7921	69.5864	100	95.88	0.1669	0.6718	1
MGP_PahariEiJ_G0015905	11	30433677	30507401	ENSGGOG00000010683	17	24366401	24466852	ortholog_one2one	75.4258	72.4299	100	88.09	0.1526	0.4894	1
MGP_PahariEiJ_G0025341	3	74317832	74318803												
MGP_PahariEiJ_G0030604	8	99423174	99431060	ENSGGOG00000009585	13	70407403	70410279	ortholog_one2one	96.2382	96.1378	100	100.00	0.0193	0.4704	1
MGP_PahariEiJ_G0022462	2	128262396	128278781	ENSGGOG00000011995	3	8994837	9013929	ortholog_one2one	91.7313	91.2596	100	100.00	0.0382	1.4354	1
MGP_PahariEiJ_G0023274	20	46286288	46289202	ENSGGOG00000025427	16	80853556	80855775	ortholog_one2many	82.9384	99.4318	100	95.74	0.0024	1.327	1
MGP_PahariEiJ_G0031019	9	45368764	45379909												
MGP_PahariEiJ_G0013977	1	115390368	115397351												
MGP_PahariEiJ_G0019739	17	2311205	2318457	ENSGGOG00000006716	8	99770665	99778374	ortholog_one2one	90.2174	59.0047	100	100.00	0.0703	0.5696	1
MGP_PahariEiJ_G0025846	3	129820412	129851211	ENSGGOG00000016075	20	21984447	21997275	ortholog_one2one	88.8889	87.5274	100	100.00	0.0611	0.7895	1
MGP_PahariEiJ_G0017569	14	27556663	27586904	ENSGGOG00000004835	1	227487076	227513882	ortholog_one2one	78.0347	13.1323	50		0.131	3.0886	0
MGP_PahariEiJ_G0019241	16	9013724	9032158	ENSGGOG00000000473	10	5684205	5711583	ortholog_one2one	98.5611	98.5611	100		0.0063	0.9267	1
MGP_PahariEiJ_G0020266	17	63858572	63881454	ENSGGOG00000001573	12	36527471	36548739	ortholog_one2one	94.0435	92.0404	100	39.54	0.0278	0.3359	1
MGP_PahariEiJ_G0022125	2	69268151	69271967	ENSGGOG00000011997	7	25231703	25235247	ortholog_one2one	59.7884	57.6531	100	100.00	0.274	0.5377	1
MGP_PahariEiJ_G0015896	11	29435242	29442485	ENSGGOG00000000166	17	23123451	23131340	ortholog_one2one	79.4118	100	100		0	0	1
MGP_PahariEiJ_G0022541	2	134008662	134026726	ENSGGOG00000023307	10	82713421	82740854	ortholog_one2one	78.6925	71.2719	25	15.63	0.1366	0.608	0
MGP_PahariEiJ_G0019275	16	17100337	17150471	ENSGGOG00000002149	1	216135301	216226937	ortholog_one2one	76.4423	73.9535	100	67.56	0.1418	0.5915	1
MGP_PahariEiJ_G0030618	8	107303311	107455252	ENSGGOG00000008349	13	80141642	80263610	ortholog_one2one	97.0509	96.2766	100	7.96	0.0149	0.2499	1
MGP_PahariEiJ_G0018044	14	54138869	54153000	ENSGGOG00000011189	5	23378496	23391581	ortholog_one2one	84.3038	76.5517	50		0.0887	0.3443	0
MGP_PahariEiJ_G0022641	2	140480549	140499429	ENSGGOG00000011884	12	6381584	6399405	ortholog_one2one	75.7842	76.4557	100	66.93	0.1328	0.6017	1
MGP_PahariEiJ_G0015635	10	107397339	107470666	ENSGGOG00000015782	3	33545805	33649628	ortholog_one2one	75.2705	69.4722	100	52.33	0.164	0.6397	1
MGP_PahariEiJ_G0028670	6	67821909	67836848	ENSGGOG00000022145	9	36854625	36855781	ortholog_one2one	77.8895	82.4468	0		0.0918	0.5782	0
MGP_PahariEiJ_G0014949	10	36081361	36113364	ENSGGOG00000009350	11	122935460	122969623	ortholog_one2one	72.4936	71.7557	100	78.78	0.1671	0.6386	1
MGP_PahariEiJ_G0025353	3	74645120	74646076												
MGP_PahariEiJ_G0016203	12	12641242	12642097	ENSGGOG00000016468	22	5593027	5593750	ortholog_one2many	74.8148	70.1389	100		0.1521	0.4785	1
MGP_PahariEiJ_G0025143	3	62729450	63003250	ENSGGOG00000007919	2B	71093657	71367263	ortholog_one2one	91.9609	72.2532	100	100.00	0.0458	0.5483	1
MGP_PahariEiJ_G0031380	9	87100293	87141487	ENSGGOG00000014975	12	101859362	101909783	ortholog_one2one	88.6598	88.6598	100	27.70	0.0626	0.3171	1
MGP_PahariEiJ_G0022344	2	104121470	104129017												
MGP_PahariEiJ_G0015435	10	92972516	93012843	ENSGGOG00000011524	3	140095648	140146291	ortholog_one2one	75.6757	76.6623	100	10.92	0.1334	0.5813	1
MGP_PahariEiJ_G0032080	X	138984912	139209613	ENSGGOG00000010796	X	18387872	18534876	ortholog_one2one	90.625	84.5481	100	61.99	0.0553	0.6019	1
MGP_PahariEiJ_G0029452	7	32392277	32394437												
MGP_PahariEiJ_G0031476	X	3206308	3296616	ENSGGOG00000002396	X	38467264	38562271	ortholog_one2one	84.595	84.7074	50	82.77	0.0824	0.4451	1
MGP_PahariEiJ_G0016304	12	17394553	17434531	ENSGGOG00000015642	3	188726423	188772884	ortholog_one2one	87.7551	87.6061	100	34.96	0.0643	0.3591	1
MGP_PahariEiJ_G0013867	1	110280138	110288849	ENSGGOG00000040587	CABD030166004.1	1936	5728	ortholog_one2one	57.5388	56.9079	0		0.2204	2.9364	0
MGP_PahariEiJ_G0013157	1	54146949	54270342	ENSGGOG00000008894	15	63006978	63051255	ortholog_one2many	36.3798	82.495	50		0.1042	0.4962	0
MGP_PahariEiJ_G0013157	1	54146949	54270342	ENSGGOG00000005017	15	60991408	61118799	ortholog_one2many	81.8101	87.726	75	43.51	0.0707	0.5129	1
MGP_PahariEiJ_G0025280	3	72678093	72679019												
MGP_PahariEiJ_G0024883	3	19525826	19530787	ENSGGOG00000012550	9	115009399	115016912	ortholog_one2one	88.6926	90.6137	50		0.0417	0.7545	0
MGP_PahariEiJ_G0014302	1	130896290	131075982	ENSGGOG00000011970	9	56294001	56504487	ortholog_one2one	95.5319	93.1535	100	100.00	0.0288	0.3619	1
MGP_PahariEiJ_G0019180	15	77464023	77486748	ENSGGOG00000016066	18	72296271	72317864	ortholog_one2one	82.197	51.79	100	83.94	0.0994	1.0865	1
MGP_PahariEiJ_G0015683	10	113184309	113356642	ENSGGOG00000002599	3	40684504	41032905	ortholog_one2one	72.8754	78.8413	100	31.44	0.1176	0.7818	1
MGP_PahariEiJ_G0018863	15	31822871	31834664	ENSGGOG00000015880	5	124087154	124093477	ortholog_one2one	92.4731	87.2211	100	100.00	0.0382	0.4625	1
MGP_PahariEiJ_G0031943	X	114032830	114064031	ENSGGOG00000025784	X	101825015	101860236	ortholog_one2one	58.1144	58.9342	50	67.88	0.2704	0.5326	0
MGP_PahariEiJ_G0025883	3	134057483	134083616	ENSGGOG00000022970	20	1085243	1141462	ortholog_one2one	73.0627	59.1045	100	77.08	0.193	0.3324	1
MGP_PahariEiJ_G0021117	19	13948248	13952952	ENSGGOG00000039581	19	40975494	40985199	ortholog_many2many	11.8881	5.80205	25		0.6005	0.5494	0
MGP_PahariEiJ_G0021117	19	13948248	13952952	ENSGGOG00000001981	19	41022896	41030840	ortholog_many2many	11.1888	6.29921	25		0.5813	0.4859	0
MGP_PahariEiJ_G0029903	7	106017337	106019574	ENSGGOG00000038139	14	87970553	87972441	ortholog_one2one	73.0964	72.7273	100		0.1536	0.5813	1
MGP_PahariEiJ_G0016793	13	17988835	18077329	ENSGGOG00000006304	7	51126241	51231202	ortholog_one2one	88.125	86.5031	100	4.55	0.0679	0.7425	1
MGP_PahariEiJ_G0026455	4	51488738	51513513	ENSGGOG00000017013	3	152899255	152945131	ortholog_one2one	61.7706	46.5857	100	52.04	0.2507	0.7751	0
MGP_PahariEiJ_G0020184	17	55338112	55519531	ENSGGOG00000013974	12	47537123	47804533	ortholog_one2one	96.3605	98.5816	100	34.72	0.0066	0.5815	1
MGP_PahariEiJ_G0012689	1	1690307	1696510	ENSGGOG00000004829	19	38549281	38557073	ortholog_one2one	80	79.1519	100	68.60	0.1151	0.7439	1
MGP_PahariEiJ_G0028059	5	139697881	139757274	ENSGGOG00000038402	1	144806279	144890851	ortholog_one2one	97.7011	97.7011	100	49.70	0.0084	0.5791	1
MGP_PahariEiJ_G0013624	1	91641398	91667384	ENSGGOG00000007365	16	23762395	23797214	ortholog_one2one	71.7017	87.6168	100	49.45	0.0681	0.5967	1
MGP_PahariEiJ_G0018136	14	62840923	62915434	ENSGGOG00000009295	5	33857604	33868955	ortholog_one2many	60.9626	89.4118	100	97.78	0.0676	0.5316	1
MGP_PahariEiJ_G0016386	12	27954836	28051633	ENSGGOG00000012799	3	201073551	201169716	ortholog_one2one	77.5126	85.9332	75	97.49	0.0748	0.4327	1
MGP_PahariEiJ_G0028114	5	144205193	144220652	ENSGGOG00000026166	1	139763523	139779246	ortholog_one2one	46.1078	45.9701	100		0.3991	0.8055	0
MGP_PahariEiJ_G0015982	11	44997991	45009110	ENSGGOG00000001290	17	42906242	42918174	ortholog_one2one	81.4815	81.9149	100	74.85	0.105	0.4954	1
MGP_PahariEiJ_G0022940	20	9723834	9732238	ENSGGOG00000011804	16	37125867	37135121	ortholog_one2one	80.7018	73.0159	75	18.02	0.1101	0.5395	1
MGP_PahariEiJ_G0017391	14	17124687	17139669	ENSGGOG00000022070	5	165222274	165233636	ortholog_one2one	89.2157	89.0411	100		0.0558	0.9899	1
MGP_PahariEiJ_G0028172	5	146939421	146947399												
MGP_PahariEiJ_G0016947	13	30157988	30158365	ENSGGOG00000036653	4	6832345	6832704	ortholog_many2many	39.2	41.1765	50		0.4837	133.77431	0
MGP_PahariEiJ_G0016947	13	30157988	30158365	ENSGGOG00000038267	4	6867872	6868255	ortholog_many2many	77.6	76.378	50		0.1296	2.6225	0
MGP_PahariEiJ_G0016947	13	30157988	30158365	ENSGGOG00000040669	4	6798756	6799260	ortholog_many2many	68	70.2479	75		0.1954	134.95599	1
MGP_PahariEiJ_G0014090	1	117523003	117530480	ENSGGOG00000010421	11	64215936	64229273	ortholog_one2one	86.7314	78.3626	100	100.00	0.0693	0.7544	1
MGP_PahariEiJ_G0031845	X	89268986	89277955	ENSGGOG00000005465	X	73112026	73119350	ortholog_one2one	82.3322	82.0423	75		0.0949	0.591	1
MGP_PahariEiJ_G0030433	8	55107121	55116238												
MGP_PahariEiJ_G0013404	1	74815641	74824718	ENSGGOG00000014804	11	5378224	5400632	ortholog_one2many	48.5944	49.0872	100		0.4081	0.8015	0
MGP_PahariEiJ_G0031831	X	87797757	87800436	ENSGGOG00000039791	X	71548974	71552504	ortholog_many2many	27.533	25.5624	75	18.04	0.682	1.0065	0
MGP_PahariEiJ_G0031831	X	87797757	87800436	ENSGGOG00000026973	X	71456325	71460152	ortholog_many2many	31.9383	27.8311	25		0.6379	0.9347	0
MGP_PahariEiJ_G0031831	X	87797757	87800436	ENSGGOG00000039521	X	71451888	71455384	ortholog_many2many	28.6344	25.641	75		0.6935	0.9126	0
MGP_PahariEiJ_G0018323	14	68533078	68540980	ENSGGOG00000010841	5	40843826	40852931	ortholog_one2one	82.2733	81.8304	100	100.00	0.0938	0.6921	1
MGP_PahariEiJ_G0015451	10	96057727	96131969	ENSGGOG00000007737	3	136219933	136317751	ortholog_one2one	90.9091	89.8503	100	94.19	0.0422	0.4651	1
MGP_PahariEiJ_G0015210	10	59299693	59622005	ENSGGOG00000000293	15	44379275	44613667	ortholog_one2one	93.3394	89.7368	75	81.47	0.0327	0.4648	1
MGP_PahariEiJ_G0027507	5	53165200	53172537	ENSGGOG00000001901	2B	111875707	111890215	ortholog_one2one	83.5526	83.0065	100	45.25	0.098	0.4237	1
MGP_PahariEiJ_G0031338	9	79694277	79846469	ENSGGOG00000025856	12	93351227	93516569	ortholog_one2one	91.4573	91.4573	100	82.00	0.0433	0.6976	1
MGP_PahariEiJ_G0029886	7	105322741	105409755	ENSGGOG00000004285	14	86970113	87056260	ortholog_one2one	89.317	90.479	100	48.90	0.0514	0.7732	1
MGP_PahariEiJ_G0027463	5	45410521	45604718	ENSGGOG00000010917	2B	102771826	102988929	ortholog_one2one	93.656	95.8167	50	98.74	0.0211	0.4869	1
MGP_PahariEiJ_G0026355	4	25839007	25867544	ENSGGOG00000026891	3	173166871	173205111	ortholog_one2one	88.3309	87.4269	100	69.39	0.0629	0.6441	1
MGP_PahariEiJ_G0015503	10	100331923	100387872	ENSGGOG00000001039	3	52424580	52525331	ortholog_one2one	93.779	95.6786	100	71.84	0.0282	0.4034	1
MGP_PahariEiJ_G0014350	1	140928001	140947254												
MGP_PahariEiJ_G0025146	3	63427271	63820620	ENSGGOG00000008716	2B	72062979	72387100	ortholog_one2one	89.2116	91.2951	100	75.64	0.0406	0.4406	1
MGP_PahariEiJ_G0028707	6	69592554	69607679	ENSGGOG00000010413	1	43841891	43856212	ortholog_one2one	78.673	77.0898	100	66.30	0.1332	0.3892	1
MGP_PahariEiJ_G0014672	10	10752384	10759986	ENSGGOG00000028407	11	93206448	93216889	ortholog_one2one	54.8387	55.036	75		0.2698	0.9206	1
MGP_PahariEiJ_G0030041	8	17422226	17436047	ENSGGOG00000041655	16	66853108	66866208	ortholog_many2many	29.6089	13.0864	25		0.7447	1.8161	0
MGP_PahariEiJ_G0030041	8	17422226	17436047	ENSGGOG00000037586	16	66798294	66816237	ortholog_many2many	29.0503	13	25		0.7806	1.4773	0
MGP_PahariEiJ_G0016942	13	29888574	29892187	ENSGGOG00000016381	4	7202750	7204628	ortholog_one2one	56.2607	58.8869	100		0.3031	1.7033	1
MGP_PahariEiJ_G0030091	8	22629327	22665955	ENSGGOG00000025671	3	15479985	15524069	ortholog_one2one	90.4059	95.2073	50	73.46	0.024	0.4654	0
MGP_PahariEiJ_G0025175	3	69995954	70005058	ENSGGOG00000027027	11	56832116	56841296	ortholog_one2one	94.6721	88.5057	75	100.00	0.0269	0.5205	1
