Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
ENSRNOG00000000963	12	32808022	33016885	ENSPTRG00000005627	12	131850824	132305145	ortholog_one2one	77.7985	75.2708	100	78.96	0.1183	1.1444	1
ENSRNOG00000042229	4	78371121	78375223												
ENSRNOG00000009431	15	85930044	86105273	ENSPTRG00000005932	13	60626866	60824336	ortholog_one2one	89.3048	90.0616	75	100.00	0.0534	0.5931	1
ENSRNOG00000057118	8	43566788	43567726	ENSPTRG00000044709	11	124736587	124739162	ortholog_many2many	65.7051	66.7752	25		0.1941	1.1013	0
ENSRNOG00000057118	8	43566788	43567726	ENSPTRG00000047513	11	124726417	124727525	ortholog_many2many	64.1026	68.0272	25		0.21	1.0843	0
ENSRNOG00000014743	10	14216155	14230515	ENSPTRG00000007611	16	1998921	2026321	ortholog_one2one	81.2298	80.1917	100	0.00	0.099	1.124	1
ENSRNOG00000010821	7	120282822	120295618	ENSPTRG00000014350	22	24377987	24390192	ortholog_one2one	83.2258	86.2876	100	100.00	0.0276	0.6758	1
ENSRNOG00000015304	1	78417719	78420427	ENSPTRG00000011200	19	49174216	49177028	ortholog_one2many	94.6809	94.6809	100	100.00	0.0326	0.8431	1
ENSRNOG00000015304	1	78417719	78420427	ENSPTRG00000052160	17	21589678	21594642	ortholog_one2many	69.6809	77.5148	0		0.1323	1.3839	0
ENSRNOG00000015359	3	154996750	155041816	ENSPTRG00000013490	20	40144326	40193046	ortholog_one2one	67.7083	73.1511	100	100.00	0.1705	0.5932	1
ENSRNOG00000013906	3	119994537	120003090	ENSPTRG00000039531	2A	95113548	95127040	ortholog_one2one	83.6454	84.2767	75	0.00	0.0947	0.6067	1
ENSRNOG00000054681	17	89772928	89780691												
ENSRNOG00000022669	1	82964683	82987253	ENSPTRG00000052597	AACZ04009772.1	454	1470	ortholog_one2many	7.94621	45.1389	0		0.4664	72.6878	0
ENSRNOG00000010492	10	84890932	84920886	ENSPTRG00000009342	17	9914099	9946971	ortholog_one2one	93.9542	93.801	100	100.00	0.0312	0.4292	1
ENSRNOG00000048917	4	82173293	82263302	ENSPTRG00000039535	7	26320261	26322626	ortholog_many2many	96.5665	96.5665	50	26.23	0.0142	0.3254	0
ENSRNOG00000048917	4	82173293	82263302	ENSPTRG00000049275	KV420913.1	213796	216161	ortholog_many2many	96.9957	96.9957	50	8.97	0.0124	0.3271	0
ENSRNOG00000008518	4	169020683	169036950	ENSPTRG00000004715	12	13664117	13682967	ortholog_one2one	64.1361	72.2714	50	100.00	0.1627	0.5343	1
ENSRNOG00000001964	11	53514595	53575175	ENSPTRG00000015188	3	111054214	111101245	ortholog_one2many	64.9025	72.1362	75	59.57	0.2023	0.6988	1
ENSRNOG00000015636	3	8599148	8615532	ENSPTRG00000021435	9	106794228	106812215	ortholog_one2one	83.2402	83.3955	100	100.00	0.0938	0.8241	1
ENSRNOG00000021578	10	15243429	15245757	ENSPTRG00000043685	16	707049	712232	ortholog_one2one	86.413	87.0438	25		0.0666	1.3849	0
ENSRNOG00000013241	1	258074860	258139176												
ENSRNOG00000046040	10	44568615	44569535	ENSPTRG00000045879	1	227578237	227579244	ortholog_one2many	76.7974	70.1493	25		0.1517	1.0142	0
ENSRNOG00000019177	18	28781349	28832428	ENSPTRG00000017305	5	139808507	139857139	ortholog_one2one	88.9754	88.9754	100	100.00	0.056	0.5951	1
ENSRNOG00000008394	3	72385666	72389276	ENSPTRG00000003655	11	57150101	57154586	ortholog_one2one	57.2687	58.5586	100	0.00	0.3201	0.6528	1
ENSRNOG00000048210	10	34402482	34403435												
ENSRNOG00000045989	10	15577249	15577977	ENSPTRG00000049822	16	189950	190637	ortholog_many2many	74.6479	74.6479	25	100.00	0.1632	1.9637	1
ENSRNOG00000045989	10	15577249	15577977	ENSPTRG00000043560	16	184423	191815	ortholog_many2many	46.4789	66.6667	25	100.00	0.2541	2.5537	0
ENSRNOG00000045989	10	15577249	15577977	ENSPTRG00000047721	AACZ04023609.1	2708	3560	ortholog_many2many	69.7183	68.2759	0		0.2205	1.9719	0
ENSRNOG00000005730	5	12132657	12199283	ENSPTRG00000050945	7	22857622	22858296	ortholog_one2many	47.619	83.7438	0		0.0789	0.6937	0
ENSRNOG00000005730	5	12132657	12199283	ENSPTRG00000048894	KV420912.1	214985	215659	ortholog_one2many	47.619	83.7438	0		0.0789	0.6937	0
ENSRNOG00000004192	13	89774764	89796113	ENSPTRG00000001566	1	139216250	139244096	ortholog_one2one	76.087	76.2943	100	100.00	0.1473	0.4904	1
ENSRNOG00000006004	5	146882756	146931444	ENSPTRG00000000505	1	32658564	32727788	ortholog_one2one	87.4118	86.4959	100	98.67	0.0594	0.4005	1
ENSRNOG00000027938	17	55670331	55709740	ENSPTRG00000002395	10	31002545	31043565	ortholog_one2one	53.6439	52.7326	75	1.42	0.3346	0.7561	1
ENSRNOG00000012218	16	68814655	68832862												
ENSRNOG00000013103	1	102915191	102931839	ENSPTRG00000003422	11	18243097	18286869	ortholog_one2one	66.8675	71.3826	100	100.00	0.1759	0.7478	1
ENSRNOG00000022619	1	226030938	226033228	ENSPTRG00000042813	X	147775658	147777719	ortholog_one2many	81.8681	88.6905	0		0.0642	0.4715	0
ENSRNOG00000022619	1	226030938	226033228	ENSPTRG00000049304	3	74347862	74348417	ortholog_one2many	85.1648	89.5954	0		0.0492	0.4353	0
ENSRNOG00000022619	1	226030938	226033228	ENSPTRG00000048053	8	82885715	82887649	ortholog_one2many	72.5275	83.0189	0		0.1004	0.4142	0
ENSRNOG00000022619	1	226030938	226033228	ENSPTRG00000030979	2B	71251978	71252621	ortholog_one2many	82.4176	90.9091	0		0.0441	0.4136	0
ENSRNOG00000022619	1	226030938	226033228	ENSPTRG00000045739	KV421415.1	439744	444696	ortholog_one2many	81.8681	87.1345	0		0.0642	0.4715	0
ENSRNOG00000022619	1	226030938	226033228	ENSPTRG00000050024	5	17698208	17698549	ortholog_one2many	54.3956	87.6106	0		0.0536	0.3833	0
ENSRNOG00000022619	1	226030938	226033228	ENSPTRG00000050975	11	61920430	61928331	ortholog_one2many	94.5055	93.9891	50		0.025	0.4193	0
ENSRNOG00000022619	1	226030938	226033228	ENSPTRG00000051347	13	7293418	7293759	ortholog_one2many	55.4945	89.3805	0		0.0452	0.4039	0
ENSRNOG00000021048	1	101783621	101792496												
ENSRNOG00000024330	8	118662335	118665699												
ENSRNOG00000039404	15	29810344	29810811	ENSPTRG00000049078	14	5538905	5539282	ortholog_one2many	67.2566	60.8	0		0.2307	0.5588	0
ENSRNOG00000006033	14	82818663	82824599	ENSPTRG00000015825	4	1374616	1381451	ortholog_one2many	85.4545	85.1964	50	50.00	0.0807	1.5809	0
ENSRNOG00000013110	5	57845819	57860658	ENSPTRG00000020876	9	35086342	35100687	ortholog_one2many	87.7551	87.7551	100	100.00	0.0672	0.2947	1
ENSRNOG00000017963	1	37878516	37886675	ENSPTRG00000003194	11	3304217	3343601	ortholog_many2many	42.4719	29.8578	0		0.4969	1.2073	0
ENSRNOG00000017963	1	37878516	37886675	ENSPTRG00000048975	19	22457262	22510460	ortholog_many2many	52.1348	34.4214	25		0.3913	1.2346	0
ENSRNOG00000011471	15	38341089	38387316	ENSPTRG00000005698	13	6250482	6283828	ortholog_one2one	99.5192	99.5192	50	100.00	0.0022	0.2652	1
ENSRNOG00000014288	9	78900103	78969078	ENSPTRG00000012892	2B	106255217	106330596	ortholog_one2one	92.4505	92.4505	100	100.00	0.0408	0.5153	1
ENSRNOG00000026898	5	147628899	147635789	ENSPTRG00000000485	1	31782840	31805349	ortholog_one2one	85.4772	83.2323	100	37.35	0.0806	0.9115	1
ENSRNOG00000042424	7	3751196	3752134												
ENSRNOG00000000104	17	10676943	10686134	ENSPTRG00000017594	5	176640005	176714567	ortholog_one2one	98.8604	98.8604	100	0.00	0.0051	0.7238	1
ENSRNOG00000006068	7	136182224	136403012	ENSPTRG00000004847	12	45656288	46205732	ortholog_one2one	94.709	69.6498	100	88.58	0.0273	0.6561	1
ENSRNOG00000053812	2	196105569	196113149	ENSPTRG00000001287	1	129340200	129348630	ortholog_one2many	85.2823	82.2957	0	50.00	0.0874	0.5601	0
ENSRNOG00000015416	9	55050203	55057658	ENSPTRG00000012754	2B	82239179	82247934	ortholog_one2one	81.8182	79.4118	100	100.00	0.0936	0.3229	1
ENSRNOG00000015716	1	189166399	189182306	ENSPTRG00000007840	16	19893845	19913861	ortholog_one2one	67.167	67.0412	100	77.98	0.225	0.6375	1
ENSRNOG00000058943	7	13553010	13553963												
ENSRNOG00000032552	7	15069254	15073052	ENSPTRG00000051648	19	12794604	12795629	ortholog_one2many	19.9074	49.0494	25		0.4161	1.8255	0
ENSRNOG00000015235	1	256881771	256914260	ENSPTRG00000002770	10	95065828	95096233	ortholog_one2one	86.9841	86.9841	100	100.00	0.0664	0.4924	1
ENSRNOG00000031769	5	16845631	16847776	ENSPTRG00000020267	8	57223713	57230762	ortholog_one2one	82.3529	63.6364	100	100.00	0.0923	0.2862	1
ENSRNOG00000015502	2	219662064	219693629	ENSPTRG00000000999	1	100597740	100714252	ortholog_one2many	93.8775	64.5161	100	0.00	0.0493	0.4021	1
ENSRNOG00000009773	8	91310630	91338843	ENSPTRG00000043548	6	82782085	82860374	ortholog_one2one	91.0828	93.1596	75	48.30	0.04	0.662	1
ENSRNOG00000017876	2	60419525	60446510	ENSPTRG00000016785	5	79423332	79447867	ortholog_one2one	85.3659	78.9931	100	100.00	0.0752	0.6024	1
ENSRNOG00000004521	6	86785771	86810316	ENSPTRG00000006304	14	29089915	29121294	ortholog_one2one	95.0301	94.3199	100	100.00	0.0223	0.3638	1
ENSRNOG00000014154	2	189857587	189877743	ENSPTRG00000050123	AACZ04025331.1	17754	26670	ortholog_one2one	69.3966	82.5641	50	100.00	0.0467	0.5273	1
ENSRNOG00000045610	7	9341613	9342551												
ENSRNOG00000021913	1	71859390	71909138	ENSPTRG00000011526	19	58149301	58179170	ortholog_one2one	47.3579	47.9314	0	51.98	0.4569	0.8544	0
ENSRNOG00000002657	13	66988937	67206693	ENSPTRG00000001787	1	165503659	165664047	ortholog_one2one	94.4149	94.7931	75	64.49	0.0246	0.5169	1
ENSRNOG00000021085	1	221735517	221749086	ENSPTRG00000003846	11	64797332	64812263	ortholog_one2one	82.7856	78.3704	100	91.71	0.0259	0.3729	1
ENSRNOG00000013889	8	97075160	97083120	ENSPTRG00000007356	15	60402812	60502788	ortholog_one2one	85.9728	75.6972	100	70.69	0.0741	1.0147	1
ENSRNOG00000060995	19	36238230	36239712												
ENSRNOG00000015909	1	168639059	168640000												
ENSRNOG00000026157	X	45519228	45522665	ENSPTRG00000021641	X	7706478	7735183	ortholog_one2one	62.3016	62.0553	25	0.00	0.2674	1.7544	0
ENSRNOG00000013372	2	34946797	34963207	ENSPTRG00000016923	5	49687789	49709669	ortholog_one2one	88.0503	87.5	75	100.00	0.0634	0.3791	1
ENSRNOG00000017113	13	44475970	44515739	ENSPTRG00000024043	2B	24535417	24574721	ortholog_one2one	87.1191	86.1644	100	0.00	0.0723	0.3745	1
ENSRNOG00000024630	1	80852528	80864846	ENSPTRG00000034117	19	46705410	46729806	ortholog_one2one	36.1345	44.7917	100	0.00	0.4799	1.3814	0
ENSRNOG00000046188	1	168724703	168725656												
ENSRNOG00000016638	5	172934990	172979986	ENSPTRG00000048657	1	937736	985434	ortholog_one2one	100	100	100	87.20	0	0	1
ENSRNOG00000011909	8	104414567	104542317	ENSPTRG00000015472	3	144924690	145054040	ortholog_one2one	89.1381	88.9282	75	79.42	0.0571	0.4203	1
ENSRNOG00000010930	4	100181455	100213858	ENSPTRG00000012141	2A	87323327	87360053	ortholog_one2one	97.1631	96.9911	100	68.82	0.0128	0.5266	1
ENSRNOG00000032817	1	67064847	67065797												
ENSRNOG00000009564	4	84478839	84481883	ENSPTRG00000044744	7	28737760	28738149	ortholog_one2one	61.9048	60.4651	100		0.2355	1.363	1
ENSRNOG00000014282	15	33355947	33358138	ENSPTRG00000006162	14	6857885	6861818	ortholog_one2one	93.2384	93.2384	75	100.00	0.031	0.5367	1
ENSRNOG00000047314	10	106817601	106828884	ENSPTRG00000009704	17	77779484	77792765	ortholog_one2one	87.931	73.913	100	83.94	0.0641	1.1835	1
ENSRNOG00000047313	10	36477692	36479056												
ENSRNOG00000011178	16	49437379	49453394	ENSPTRG00000016650	4	189693216	189720862	ortholog_one2one	87.2832	87.0317	100	100.00	0.0649	0.7001	1
ENSRNOG00000020066	18	30496318	30498636	ENSPTRG00000017334	5	141166114	141168501	ortholog_one2many	75.8085	73.7107	50	0.00	0.1409	0.7491	0
ENSRNOG00000005045	6	98417974	98566966	ENSPTRG00000047487	KV420928.1	700131	701003	ortholog_one2many	50.1071	90	0		0.0648	0.3074	0
ENSRNOG00000005045	6	98417974	98566966	ENSPTRG00000049234	7	55744288	55745160	ortholog_one2many	50.3212	90.3846	0		0.0626	0.3097	0
ENSRNOG00000005045	6	98417974	98566966	ENSPTRG00000006426	14	47699996	47872017	ortholog_one2many	86.9379	89.4273	100	9.26	0.0655	0.3231	1
ENSRNOG00000007038	8	7814895	8524643	ENSPTRG00000004201	11	99702472	100558580	ortholog_one2one	81.8016	89.9	75	58.99	0.0528	0.6009	1
ENSRNOG00000012604	8	22966561	22969459	ENSPTRG00000043387	19	11992556	11995511	ortholog_one2one	61.5108	68.4	100	100.00	0.2321	0.7962	1
ENSRNOG00000021119	1	90045509	90057923	ENSPTRG00000010817	19	36342516	36364111	ortholog_one2one	58.6111	61.1594	75	97.95	0.2904	0.7203	1
ENSRNOG00000016687	1	72443758	72461547	ENSPTRG00000023746	19	57902351	57932553	ortholog_one2one	73.8162	67.3872	100	0.00	0.1733	0.617	1
ENSRNOG00000055519	1	87563975	87568989	ENSPTRG00000044888	19	39534109	39581513	ortholog_one2one	80.5139	72.447	0		0.0956	2.0137	0
ENSRNOG00000051929	14	42714315	42717010	ENSPTRG00000016011	4	42226809	42230409	ortholog_one2one	98.0456	95.8599	100	100.00	0.0088	0.4752	1
ENSRNOG00000061218	17	45687105	45688058	ENSPTRG00000017886	6	29284994	29285956	ortholog_one2many	86.1199	85.3125	75	0.00	0.0761	0.5047	1
ENSRNOG00000003866	13	45314933	45318878	ENSPTRG00000012501	2B	25768266	25776092	ortholog_one2one	91.404	75.4137	75	100.00	0.0462	1.0767	1
ENSRNOG00000061526	1	79959591	79979205	ENSPTRG00000011168	19	47913472	47933027	ortholog_one2one	71.8462	65.1325	100	50.00	0.1853	2.176	1
ENSRNOG00000023951	7	63361696	63407241	ENSPTRG00000005177	12	24801372	24852588	ortholog_one2one	89.7098	89.3561	75	100.00	0.0555	0.7348	1
ENSRNOG00000052873	2	238002990	238068694	ENSPTRG00000016343	4	108759073	108839344	ortholog_one2one	79.9347	80.1964	100	95.83	0.124	0.5965	1
ENSRNOG00000043137	6	135856218	135861059												
ENSRNOG00000059245	6	102477036	102512505	ENSPTRG00000006472	14	52206238	53036018	ortholog_one2one	81.4961	48.7059	100	73.51	0.1064	0.4957	0
ENSRNOG00000054972	1	167874539	167875501												
ENSRNOG00000020411	1	200167169	200210377	ENSPTRG00000003001	10	121703115	121752835	ortholog_one2one	87.8879	85.6585	50	99.99	0.0621	0.5579	1
ENSRNOG00000000979	12	36576020	36587839	ENSPTRG00000049117	12	128488946	128546512	ortholog_one2one	78.6561	79.2829	75	99.46	0.1027	1.0952	1
ENSRNOG00000025745	18	24734330	24735349	ENSPTRG00000012433	2B	14196912	14201967	ortholog_one2one	89.9705	83.1063	75	0.00	0.0534	1.5378	1
ENSRNOG00000031208	10	34519790	34537210	ENSPTRG00000017642	5	181402572	181403909	ortholog_one2one	90.604	91.0112	100	100.00	0.0493	0.9691	1
ENSRNOG00000013969	1	16478127	16601769	ENSPTRG00000018632	6	139199899	139409902	ortholog_one2one	79.1786	69.3144	100	100.00	0.1195	0.7028	1
ENSRNOG00000019243	9	82400569	82410904	ENSPTRG00000012947	2B	110155828	110164592	ortholog_one2one	80.1858	79.2049	100	100.00	0.1232	0.3388	1
ENSRNOG00000016177	15	42605473	42638392	ENSPTRG00000020108	8	27087977	27130650	ortholog_one2one	90.7591	89.5765	100	48.69	0.0496	0.6079	1
ENSRNOG00000029558	19	55430810	55434252	ENSPTRG00000031120	16	80193616	80197371	ortholog_one2one	71.7472	69.4245	100	100.00	0.178	0.9057	1
ENSRNOG00000007680	5	39564242	39611053	ENSPTRG00000018433	6	99837178	99891208	ortholog_one2one	85.9155	85.9155	100	100.00	0.0652	0.6689	1
ENSRNOG00000002134	14	5928737	5945321	ENSPTRG00000000940	1	89817142	89839899	ortholog_one2one	68.6726	61.2954	25	0.00	0.2115	0.7217	0
ENSRNOG00000052775	2	53813131	53827175	ENSPTRG00000051599	5	72319938	72337297	ortholog_one2one	78.4861	67.0068	100	100.00	0.14	0.5919	1
ENSRNOG00000011484	5	139932988	139933764												
ENSRNOG00000030145	1	55219773	55221609												
ENSRNOG00000010516	15	3644769	3650819	ENSPTRG00000002646	10	75112087	75118481	ortholog_one2one	71.2963	71.4617	100	55.00	0.1916	0.5422	1
ENSRNOG00000049185	4	102643934	102644708	ENSPTRG00000047568	2A	89811745	89812068	ortholog_many2many	56.0606	69.1589	0		0.1876	0.578	0
ENSRNOG00000049185	4	102643934	102644708	ENSPTRG00000048779	2A	89682339	89682659	ortholog_many2many	52.2727	65.0943	25		0.2226	0.6931	0
ENSRNOG00000047493	4	175969549	176026163	ENSPTRG00000004755	12	69552073	69618659	ortholog_one2many	72.3147	71.3433	0	8.59	0.1782	0.7131	0
ENSRNOG00000017348	2	123847150	123851854	ENSPTRG00000016418	4	125356053	125361310	ortholog_one2one	65.1613	66.0131	100	100.00	0.2423	0.5113	1
ENSRNOG00000004421	7	64326465	64341207	ENSPTRG00000005169	12	25856994	25887030	ortholog_one2one	85.3273	85.3273	25	18.55	0.0782	0.452	0
ENSRNOG00000038758	15	46221592	46223385	ENSPTRG00000031030	8	11374291	11376556	ortholog_one2one	48	46.7532	25	0.00	0.4654	0.7387	0
ENSRNOG00000031485	1	220166127	220188541	ENSPTRG00000050638	11	66565905	66598043	ortholog_one2one	93.6314	91.2814	75	68.83	0.0326	0.6053	1
ENSRNOG00000001090	12	1023531	1195591	ENSPTRG00000005773	13	17848974	18097486	ortholog_one2one	88.3093	88.23	75	100.00	0.0591	0.5955	1
ENSRNOG00000007256	5	28504558	28737719	ENSPTRG00000020411	8	92401399	92570705	ortholog_one2one	96.3068	96.3068	100	67.93	0.0171	0.3785	1
ENSRNOG00000028299	16	52116975	52127591	ENSPTRG00000016668	4	192526869	192548541	ortholog_one2one	56.7442	55.9633	50	100.00	0.3093	0.6725	1
ENSRNOG00000008800	15	27421954	27422940	ENSPTRG00000030810	14	3977400	3978392	ortholog_one2one	83.2317	82.7273	25	100.00	0.1004	0.4788	1
ENSRNOG00000004075	10	55169282	55181416	ENSPTRG00000008747	17	47914827	47933065	ortholog_one2one	85.443	85.443	50	16.79	0.0721	1.2423	0
ENSRNOG00000047712	X	115098675	115175299	ENSPTRG00000023473	X	110972497	111086529	ortholog_one2one	93.6986	81.4286	50	100.00	0.0104	0.6653	1
ENSRNOG00000056772	X	112405647	112473822	ENSPTRG00000022171	X	107757383	108046716	ortholog_one2one	77.2894	74.2522	100	74.32	0.1639	0.4603	1
ENSRNOG00000053060	7	58366192	58423581	ENSPTRG00000005224	12	73765839	73820241	ortholog_one2one	84.1991	78.2303	100	100.00	0.0993	0.5521	1
ENSRNOG00000003931	10	97771264	97863311	ENSPTRG00000009577	17	67682934	67845537	ortholog_one2one	83.6502	83.8095	50	56.72	0.0973	0.658	0
ENSRNOG00000025608	2	181896305	181905300	ENSPTRG00000016537	4	158628338	158637480	ortholog_one2one	77.9221	78.2609	100	0.00	0.1231	0.7329	1
ENSRNOG00000007345	X	116751230	116792864	ENSPTRG00000022197	X	112493641	112553113	ortholog_one2one	79.7649	86.8373	75	100.00	0.0631	0.4294	1
ENSRNOG00000045914	1	22487055	22488131												
ENSRNOG00000054732	KL568002.1	12247	12552												
ENSRNOG00000026564	17	16333415	16380573	ENSPTRG00000021130	9	71794997	71852638	ortholog_one2one	72.8643	71.7822	75	33.83	0.159	0.708	1
ENSRNOG00000015117	2	219598162	219617498	ENSPTRG00000001002	1	100778998	100814737	ortholog_one2one	83.5329	82.3009	100	0.00	0.1086	0.5181	1
ENSRNOG00000007663	5	105209846	105212173	ENSPTRG00000039153	9	19843184	19847195	ortholog_one2many	100	99.1968	75		0	0	1
ENSRNOG00000058151	20	11633805	11634137												
ENSRNOG00000015895	18	15462913	15525579	ENSPTRG00000009950	18	28701698	28769122	ortholog_one2one	87.2063	87.4346	100	100.00	0.0812	0.7394	1
ENSRNOG00000014838	5	59416076	59446647	ENSPTRG00000042354	9	36992426	37019809	ortholog_one2one	84.1176	86.6667	100	87.82	0.1093	0.7151	1
ENSRNOG00000017130	5	153197459	153232687	ENSPTRG00000039847	AACZ04010465.1	5176	8329	ortholog_one2one	21.564	61.9048	0	0.00	0.2877	0.7679	0
ENSRNOG00000037795	5	126812187	126821407	ENSPTRG00000050620	1	53745256	53756836	ortholog_one2one	69.5238	71.2195	100	73.36	0.1811	0.6809	1
ENSRNOG00000018940	1	142950540	142992615	ENSPTRG00000007407	15	65571968	65638008	ortholog_one2one	82.2531	82.2531	75	93.49	0.1014	0.6111	1
ENSRNOG00000052376	9	38297322	38351024	ENSPTRG00000018304	6	57674308	57746946	ortholog_one2one	75.4513	74.9104	75	10.09	0.1902	0.7292	1
ENSRNOG00000003620	13	80837420	80862963	ENSPTRG00000001670	1	149396317	149423923	ortholog_one2one	80.9793	80.8271	100	100.00	0.1059	0.5484	1
ENSRNOG00000053411	KL568017.1	14180	15118												
ENSRNOG00000033584	7	101198295	101214630												
ENSRNOG00000013867	18	32273770	32359824	ENSPTRG00000017361	5	142653331	142681889	ortholog_one2one	95.4839	95.4839	75	57.81	0.0205	0.6053	1
ENSRNOG00000021041	10	90383813	90393317	ENSPTRG00000009274	17	13230907	13241573	ortholog_one2one	94.6472	94.1889	100	0.00	0.0232	0.7405	1
ENSRNOG00000039954	17	4256299	4273170												
ENSRNOG00000015669	10	56489552	56491715	ENSPTRG00000008679	17	7617091	7617789	ortholog_one2one	90.9483	90.9483	100	100.00	0.0539	0.6384	1
ENSRNOG00000011330	19	59197	64303	ENSPTRG00000008209	16	57766655	57775668	ortholog_many2many	65.8537	43.9739	50	60.74	0.2416	0.8847	0
ENSRNOG00000011330	19	59197	64303	ENSPTRG00000051277	16	57751012	57762184	ortholog_many2many	58.2927	40.5773	25		0.2659	0.8208	0
ENSRNOG00000007493	4	5841998	5860527	ENSPTRG00000052444	KV420955.1	805743	817920	ortholog_one2many	75.8993	76.1733	25	93.04	0.147	0.807	1
ENSRNOG00000007493	4	5841998	5860527	ENSPTRG00000024178	7	156766048	156794037	ortholog_one2many	79.1367	78.5714	0	100.00	0.1186	0.7739	1
ENSRNOG00000006998	7	26139664	26144466	ENSPTRG00000044682	3	173633794	173634640	ortholog_one2one	55.3571	61.753	0		0.2768	0.4781	0
ENSRNOG00000017737	3	80844005	80875817	ENSPTRG00000003545	11	46542645	46590428	ortholog_one2one	92.2497	76.7234	100	100.00	0.0492	0.7911	1
ENSRNOG00000010714	16	54153054	54188181	ENSPTRG00000020025	8	17078449	17110021	ortholog_one2one	80.2548	80.7692	100	100.00	0.114	0.6756	1
ENSRNOG00000012965	5	150970909	150987081	ENSPTRG00000000419	1	26998661	27013600	ortholog_one2one	64.9924	66.4075	50	83.82	0.2166	0.8689	1
ENSRNOG00000031440	6	66963510	67085390	ENSPTRG00000006229	14	10139440	10295609	ortholog_one2one	99.7925	94.8718	25	100.00	0.001	0.1356	1
ENSRNOG00000025100	13	48031410	48056394	ENSPTRG00000001910	1	185354239	185381583	ortholog_one2one	83.1241	83.2402	100	0.00	0.0868	0.8644	1
ENSRNOG00000014658	19	20147037	20406003	ENSPTRG00000008099	16	40050672	40382955	ortholog_one2one	98.2005	89.2523	100	86.95	0.0073	1.144	1
ENSRNOG00000001243	12	38303624	38326502	ENSPTRG00000005579	12	125879978	125909469	ortholog_one2one	81.0072	79.6322	50	84.40	0.1031	0.5439	1
