Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0015299	10	40912969	41001650	ENSGGOG00000015437	6	107169425	107304940	ortholog_one2one	77.8598	81.7829	100	49.83	0.0804	0.4388	1
MGP_CAROLIEiJ_G0029554	7	30159212	30174034	ENSGGOG00000000766	19	34754193	34779466	ortholog_one2one	81.7875	74.6154	100		0.0992	0.8164	1
MGP_CAROLIEiJ_G0016619	11	64915420	64921817	ENSGGOG00000036836	CABD030161948.1	5844	7765	ortholog_one2one	51.4563	20.8661	0		0.263	1.0954	0
MGP_CAROLIEiJ_G0026442	4	113674427	113681757	ENSGGOG00000005810	1	39211227	39221845	ortholog_one2many	97.0874	79.3651	75		0.0143	0.1264	1
MGP_CAROLIEiJ_G0026442	4	113674427	113681757	ENSGGOG00000042749	16	63386027	63386330	ortholog_one2many	74.7573	84.6154	0		0.0968	0.1393	0
MGP_CAROLIEiJ_G0015158	10	16399736	16414476	ENSGGOG00000009002	6	138745106	138764507	ortholog_one2one	62.5344	58.8083	100	83.51	0.2105	0.6148	1
MGP_CAROLIEiJ_G0021074	17	9061083	9081860	ENSGGOG00000040061	6	170146557	170147995	ortholog_one2many	21.2987	57.7465	25		0.2378	0.7024	0
MGP_CAROLIEiJ_G0019967	15	71630085	71640170												
MGP_CAROLIEiJ_G0023839	2	81979480	81980413												
MGP_CAROLIEiJ_G0015469	10	70515063	70561932	ENSGGOG00000015716	21	37421594	37472421	ortholog_one2one	78.8569	78.7374	100	74.31	0.1269	0.6357	1
MGP_CAROLIEiJ_G0019792	15	48913938	48922008	ENSGGOG00000002777	8	120645512	120655134	ortholog_one2one	80.226	79.5518	100	99.19	0.1046	0.6642	1
MGP_CAROLIEiJ_G0015966	10	121355595	121356628												
MGP_CAROLIEiJ_G0014116	1	40812856	40839097												
MGP_CAROLIEiJ_G0024326	2	124022444	124036455	ENSGGOG00000010178	20	3712522	3725212	ortholog_one2one	55.0725	7.90021	100	2.67	0.353	1.4532	0
MGP_CAROLIEiJ_G0020185	15	85529382	85670621	ENSGGOG00000003336	12	46030729	46196463	ortholog_one2one	85.9517	85.9517	100	72.21	0.079	0.6602	1
MGP_CAROLIEiJ_G0029402	7	26437511	26447297	ENSGGOG00000001190	19	40288939	40303206	ortholog_one2one	96.8421	97.8723	100	66.46	0.0077	0.773	1
MGP_CAROLIEiJ_G0018465	13	37956571	38412019	ENSGGOG00000003820	6	13095841	13693876	ortholog_one2one	86.1325	96.3793	100	63.14	0.0166	0.5025	1
MGP_CAROLIEiJ_G0031004	8	35199502	35291522	ENSGGOG00000023789	8	17030824	17119584	ortholog_one2one	85.7778	88.352	75	99.95	0.0545	0.4706	1
MGP_CAROLIEiJ_G0023673	2	69516325	69553117	ENSGGOG00000037089	2B	68582992	68587052	ortholog_one2one	96.7667	96.9907	0		0.0138	0.3962	0
MGP_CAROLIEiJ_G0024399	2	139073750	139074789												
MGP_CAROLIEiJ_G0014518	1	112036176	112087723												
MGP_CAROLIEiJ_G0026130	4	79307247	79407366	ENSGGOG00000024981	9	30632386	30740557	ortholog_one2one	65.9664	65.8281	100	87.97	0.2419	0.543	1
MGP_CAROLIEiJ_G0015449	10	69806877	69814644												
MGP_CAROLIEiJ_G0024550	2	148037058	148090637												
MGP_CAROLIEiJ_G0021669	17	43139344	43142173	ENSGGOG00000015193	6	44113548	44117697	ortholog_one2one	75.3488	79.4118	100		0.1304	0.5588	1
MGP_CAROLIEiJ_G0014237	1	64844377	65015076	ENSGGOG00000011952	2B	108056336	108263559	ortholog_one2one	89.6728	87.6686	100	100.00	0.0572	0.5022	1
MGP_CAROLIEiJ_G0019134	14	29322211	29333813	ENSGGOG00000012510	10	98457648	98469133	ortholog_one2one	56.4103	54.321	100		0.3433	0.4762	1
MGP_CAROLIEiJ_G0027101	5	26872655	26894693	ENSGGOG00000009435	2A	78949704	78978553	ortholog_one2one	95.092	94.8012	100	100.00	0.0219	0.6696	1
MGP_CAROLIEiJ_G0026236	4	98733102	98737275	ENSGGOG00000005426	1	55368802	55370229	ortholog_one2one	75.9296	81.6842	100		0.1039	0.6228	1
MGP_CAROLIEiJ_G0020629	16	23663218	23684707	ENSGGOG00000015572	3	193728262	193749615	ortholog_one2one	62.2378	61.3793	100	100.00	0.2599	0.5119	1
MGP_CAROLIEiJ_G0023266	2	21186641	21214135	ENSGGOG00000001780	9	120600350	120627630	ortholog_one2one	84.0459	99.0172	75	73.45	0.0042	0.6692	1
MGP_CAROLIEiJ_G0022173	18	34706119	34710785												
MGP_CAROLIEiJ_G0023722	2	78879850	78881417												
MGP_CAROLIEiJ_G0024718	2	160146113	160167589	ENSGGOG00000008993	20	49832817	49865428	ortholog_one2many	90.3846	74.6032	75	100.00	0.0572	0.485	1
MGP_CAROLIEiJ_G0033011	X	31457942	31464749												
MGP_CAROLIEiJ_G0016455	11	55241769	55266047	ENSGGOG00000025607	5	60676319	60705144	ortholog_one2one	59.447	52.0161	100	75.47	0.3446	0.9109	1
MGP_CAROLIEiJ_G0030821	8	8178899	8298793	ENSGGOG00000007561	13	94164709	94357982	ortholog_one2one	38.1844	33.0012	100	19.88			0
MGP_CAROLIEiJ_G0021272	17	21960223	21970058	ENSGGOG00000003962	16	392925	400100	ortholog_one2one	73.2467	74.2105	100	95.53	0.1488	0.9846	1
MGP_CAROLIEiJ_G0027487	5	98054042	98075853	ENSGGOG00000010782	1	90434455	90457069	ortholog_one2many	63.9655	58.6098	50		0.2584	0.69	0
MGP_CAROLIEiJ_G0014392	1	80649947	80707874												
MGP_CAROLIEiJ_G0015548	10	73867727	73869600	ENSGGOG00000000779	19	634426	638515	ortholog_one2one	65.283	70.3252	100		0.1947	2.4895	1
MGP_CAROLIEiJ_G0027302	5	67120640	67124839	ENSGGOG00000012197	4	75939962	75944474	ortholog_one2one	93.9271	93.5484	100	100.00	0.0271	0.9197	1
MGP_CAROLIEiJ_G0027082	5	25648724	25675151	ENSGGOG00000004745	2A	80054201	80079123	ortholog_one2many	72.4891	18.2217	100	14.21	0.2134	0.3249	0
MGP_CAROLIEiJ_G0017782	12	54646771	54666256	ENSGGOG00000010786	14	5822190	5857183	ortholog_one2one	90.9734	92.6126	75	100.00	0.0365	0.3004	1
MGP_CAROLIEiJ_G0027808	5	126960716	127000564	ENSGGOG00000040630	7	73715920	73756163	ortholog_one2one	80.4274	75.3425	50		0.1049	1.2443	0
MGP_CAROLIEiJ_G0029855	7	71432584	71444858	ENSGGOG00000008862	15	76935241	76945388	ortholog_one2one	73.7349	86.6856	50	60.58	0.0697	0.7149	0
MGP_CAROLIEiJ_G0018646	13	60225206	60230425	ENSGGOG00000024533	9	74868652	74875602	ortholog_one2many	22.6601	21.8839	0		0.7146	0.9252	0
MGP_CAROLIEiJ_G0018646	13	60225206	60230425	ENSGGOG00000022476	9	64046509	64052466	ortholog_one2many	31.5271	30.2172	50		0.6037	0.8352	0
MGP_CAROLIEiJ_G0018646	13	60225206	60230425	ENSGGOG00000000164	9	3753346	3759569	ortholog_one2many	37.2414	27.7737	0		0.5667	0.8494	0
MGP_CAROLIEiJ_G0026558	4	121713953	121716224												
MGP_CAROLIEiJ_G0024255	2	120166430	120185433	ENSGGOG00000012290	2A	1209660	1224301	ortholog_one2one	66.8966	67.5174	100	84.49	0.2159	0.7059	1
MGP_CAROLIEiJ_G0017349	11	105350812	105372490	ENSGGOG00000027382	5	14841709	14876497	ortholog_one2many	62.4382	86.1364	75		0.0866	0.7628	1
MGP_CAROLIEiJ_G0017349	11	105350812	105372490	ENSGGOG00000026387	5	18232799	18236398	ortholog_one2many	44.9753	66.1017	50		0.257	1.1951	0
MGP_CAROLIEiJ_G0019580	14	95097489	95168103	ENSGGOG00000005994	13	61825071	61919105	ortholog_one2one	96.4321	96.4321	100	93.10	0.0169	0.4106	1
MGP_CAROLIEiJ_G0032846	9	118174872	118186953	ENSGGOG00000042586	3	45265131	45301368	ortholog_one2one	62.7411	59.9418	100		0.2532	0.5406	1
MGP_CAROLIEiJ_G0028308	6	37446530	37450972	ENSGGOG00000015821	7	143612113	143613048	ortholog_one2one	92.6045	92.6045	100	100.00	0.0383	0.745	1
MGP_CAROLIEiJ_G0025830	4	11853209	11890852	ENSGGOG00000010840	8	90332416	90365922	ortholog_one2one	78.6642	78.5185	100	91.53	0.0579	0.4231	1
MGP_CAROLIEiJ_G0019897	15	69711924	69798332	ENSGGOG00000002833	8	145056945	145170470	ortholog_one2one	68.7434	68.9619	100	100.00	0.1978	0.7131	1
MGP_CAROLIEiJ_G0023106	19	55222271	55239913	ENSGGOG00000009570	10	131595315	131618779	ortholog_one2one	73.2365	75.2665	100	76.71	0.1515	0.6444	1
MGP_CAROLIEiJ_G0019655	15	5624699	5679163	ENSGGOG00000023658	17	59204061	59243311	ortholog_one2one	94.8127	94.6763	75		0.0275	0.4826	1
MGP_CAROLIEiJ_G0017365	11	109461775	109468380												
MGP_CAROLIEiJ_G0031192	8	63664453	63669006												
MGP_CAROLIEiJ_G0026416	4	111379376	111420347	ENSGGOG00000009986	1	41111662	41150972	ortholog_one2one	98.0456	97.7273	100	84.59	0.0086	0.6323	1
MGP_CAROLIEiJ_G0024489	2	145292689	145414676	ENSGGOG00000002289	20	31099510	31184826	ortholog_one2one	80.4124	95.288	100	98.10	0.0185	0.6184	1
MGP_CAROLIEiJ_G0022908	19	33477780	33479850	ENSGGOG00000043875	CABD030165925.1	704	1500	ortholog_one2one	60	58.1395	0		0.261	1.0169	0
MGP_CAROLIEiJ_G0030251	7	109139701	109140651	ENSGGOG00000040715	11	6508537	6509487	ortholog_many2many	79.1139	79.1139	50		0.1289	0.7179	0
MGP_CAROLIEiJ_G0030251	7	109139701	109140651	ENSGGOG00000036626	11	6491593	6492543	ortholog_many2many	81.6456	81.6456	100		0.1083	0.6982	1
MGP_CAROLIEiJ_G0027969	5	135695577	135709503	ENSGGOG00000025593	7	5483157	5496986	ortholog_one2one	96.3489	96.3489	75	0.75	0.0154	1.2147	1
MGP_CAROLIEiJ_G0031304	8	76021312	76034908	ENSGGOG00000014007	19	12877276	12888902	ortholog_one2one	80.2413	80.7284	75		0.1056	0.7876	1
MGP_CAROLIEiJ_G0031723	8	116894294	117040242	ENSGGOG00000034829	1	212692271	213015148	ortholog_one2one	80.7257	80.1591	100	100.00	0.1138	0.9033	1
MGP_CAROLIEiJ_G0030666	7	143091275	143092759												
MGP_CAROLIEiJ_G0023307	2	22109071	22137298	ENSGGOG00000014107	9	119713569	119751961	ortholog_one2one	73.2659	80.0948	100	11.06	0.1198	0.7201	1
MGP_CAROLIEiJ_G0027609	5	107868349	107882589	ENSGGOG00000012123	12	121081207	121113742	ortholog_one2one	72.0157	71.5953	50	25.12	0.172	0.9021	0
MGP_CAROLIEiJ_G0032168	9	45352501	45353120	ENSGGOG00000009932	11	114367912	114376609	ortholog_one2one	63.2479	50.3401	100	100.00	0.2766	0.5876	1
MGP_CAROLIEiJ_G0015925	10	120593098	120613664	ENSGGOG00000016556	12	29713701	29735725	ortholog_one2one	81.3489	82.8668	100	42.38	0.0917	0.6392	1
MGP_CAROLIEiJ_G0027669	5	113684198	113703396	ENSGGOG00000008149	12	112930489	112963646	ortholog_one2one	55.6742	60.6987	100	86.11	0.2956	0.7344	1
MGP_CAROLIEiJ_G0018565	13	50866338	50880908	ENSGGOG00000009680	5	161561867	161577689	ortholog_one2one	83.7341	79.677	100	100.00	0.0923	0.5204	1
MGP_CAROLIEiJ_G0028535	6	79182979	79201596	ENSGGOG00000006334	2A	32296279	32317248	ortholog_one2one	92.5729	92.6959	100	98.22	0.037	0.5437	1
MGP_CAROLIEiJ_G0028960	6	129798047	129799079	ENSGGOG00000006698	12	10788628	10789581	ortholog_one2many	47.0968	46.0568	50		0.4635	0.75	0
MGP_CAROLIEiJ_G0032519	9	86166483	86235710	ENSGGOG00000009034	15	56749491	56840698	ortholog_one2one	77.1875	85.1724	0	29.93	0.0859	0.5891	0
MGP_CAROLIEiJ_G0015267	10	36938394	36949291												
MGP_CAROLIEiJ_G0026659	4	125953396	125962902	ENSGGOG00000037368	1	23379800	23388736	ortholog_one2one	14.8559	14.2553	100	67.42			0
MGP_CAROLIEiJ_G0022458	18	84745494	84965374	ENSGGOG00000023191	18	68052851	68054458	ortholog_one2many	68.6567	34.3925	100		0.1657	2.1873	0
MGP_CAROLIEiJ_G0022458	18	84745494	84965374	ENSGGOG00000023558	11	83303818	83305429	ortholog_one2many	53.7313	29.0323	0		0.2468	1.9537	0
MGP_CAROLIEiJ_G0030238	7	108126585	108131571	ENSGGOG00000041258	11	6328122	6334496	ortholog_one2one	92.2018	92.2018	100	100.00	0.0386	0.326	1
MGP_CAROLIEiJ_G0025520	3	102318093	102357557	ENSGGOG00000000519	1	110923482	110980622	ortholog_one2one	98.5876	98.5876	100	28.71	0.0065	0.2981	1
MGP_CAROLIEiJ_G0026853	4	142186215	142187387												
MGP_CAROLIEiJ_G0031627	8	110870696	110929278	ENSGGOG00000015486	16	75614577	75723875	ortholog_one2one	83.3686	80.7179	100	64.20	0.0913	0.9892	1
MGP_CAROLIEiJ_G0017380	11	110743855	110747898	ENSGGOG00000009026	5	8498295	8502581	ortholog_one2many	49.7355	45.1923	50		0.3808	0.6244	0
MGP_CAROLIEiJ_G0022148	18	34241051	35019697												
MGP_CAROLIEiJ_G0021616	17	37757846	37785767	ENSGGOG00000012398	6	50685446	50719525	ortholog_one2one	71.2329	76.2836	100	96.09	0.15	0.6302	1
MGP_CAROLIEiJ_G0026715	4	129275846	129335683	ENSGGOG00000038728	1	18770632	18810252	ortholog_one2many	96.5398	53.9652	100	72.51	0.012	0.5241	1
MGP_CAROLIEiJ_G0020200	15	89368847	89401857												
MGP_CAROLIEiJ_G0021972	18	1879469	1995764	ENSGGOG00000002677	10	89909016	89971926	ortholog_one2one	63.5338	60.9375	75	100.00	0.253	0.7023	1
MGP_CAROLIEiJ_G0030646	7	142558289	142559342												
MGP_CAROLIEiJ_G0031466	8	96379190	96381679	ENSGGOG00000040003	16	58239818	58241026	ortholog_one2one	84.3829	83.3333	100	100.00	0.0865	0.9577	1
MGP_CAROLIEiJ_G0027931	5	132078960	132181060	ENSGGOG00000012690	7	929148	1055501	ortholog_one2many	64.6154	64.9485	100	26.80	0.2247	1.234	1
MGP_CAROLIEiJ_G0027931	5	132078960	132181060	ENSGGOG00000022266	9	70223974	70224558	ortholog_one2many	64.6154	64.9485	0		0.2165	1.2234	0
MGP_CAROLIEiJ_G0024624	2	155685791	155692269	ENSGGOG00000013704	20	43572000	43576952	ortholog_one2one	72.5947	75.2266	100	100.00	0.1212	1.3158	1
MGP_CAROLIEiJ_G0016867	11	78077286	78091133	ENSGGOG00000002881	5	47788219	47851989	ortholog_many2many	38.4359	37.2581	25		0.5135	0.7051	0
MGP_CAROLIEiJ_G0016867	11	78077286	78091133	ENSGGOG00000001620	5	47903886	47920297	ortholog_many2many	39.7671	41.3495	25		0.4399	0.6651	0
MGP_CAROLIEiJ_G0014855	1	161475504	161482227	ENSGGOG00000005724	1	140223159	140231593	ortholog_one2one	72.6257	72.6257	100		0.1636	0.531	1
MGP_CAROLIEiJ_G0028609	6	83447080	83452186	ENSGGOG00000009521	2A	37916656	37923065	ortholog_one2one	63.587	58.794	100	100.00	0.2451	0.7252	1
MGP_CAROLIEiJ_G0015050	1	181128259	181152793	ENSGGOG00000008925	1	192154871	192206950	ortholog_one2one	90.2857	76.8856	100	98.42	0.0454	0.7106	1
MGP_CAROLIEiJ_G0016146	11	19892521	19988647	ENSGGOG00000007337	2A	46380067	46481628	ortholog_one2one	99.0419	99.0419	100	100.00	0.0038	0.129	1
MGP_CAROLIEiJ_G0027203	5	39832778	39851739	ENSGGOG00000001110	4	17120630	17151168	ortholog_one2many	90.3661	90.3661	100		0.0478	0.5251	1
MGP_CAROLIEiJ_G0027203	5	39832778	39851739	ENSGGOG00000025194	6	37318620	37322700	ortholog_one2many	75.7225	86.3736	0		0.0712	0.5554	0
MGP_CAROLIEiJ_G0030381	7	121862526	121887061	ENSGGOG00000003288	12	7388824	7412850	ortholog_one2one	86.5517	86.5517	0		0.0739	0.4438	0
MGP_CAROLIEiJ_G0033535	X	148436567	148577731	ENSGGOG00000008317	X	19260327	19443343	ortholog_one2one	85.4245	86.5956	100	85.65	0.0697	0.5354	1
MGP_CAROLIEiJ_G0016583	11	64408658	64418024	ENSGGOG00000011537	17	7583037	7593089	ortholog_one2one	95.4225	94.4251	100	100.00	0.0235	0.3501	1
MGP_CAROLIEiJ_G0016417	11	53704207	53721235	ENSGGOG00000039279	19	36994081	37014929	ortholog_one2one	35.2859	42.7365	0				0
MGP_CAROLIEiJ_G0031528	8	98173694	98177615												
MGP_CAROLIEiJ_G0026063	4	52865232	52941913	ENSGGOG00000001755	9	94729223	94837947	ortholog_one2one	92.7798	92.1147	100	74.02	0.0365	0.3785	1
MGP_CAROLIEiJ_G0026029	4	47222242	47293887	ENSGGOG00000026946	9	87632839	87723326	ortholog_one2one	93.0556	88.4906	100	42.94	0.0242	0.4374	1
MGP_CAROLIEiJ_G0031450	8	95723430	95732969	ENSGGOG00000014562	16	57825081	57834862	ortholog_one2one	94.697	94.697	100	98.81	0.0238	0.558	1
MGP_CAROLIEiJ_G0020063	15	75925226	75936936	ENSGGOG00000038191	22	25067371	25083675	ortholog_one2one	97.549	86.5217	100	100.00	0.0106	0.7073	1
MGP_CAROLIEiJ_G0022316	18	57783868	57802965	ENSGGOG00000000107	5	133884676	133917146	ortholog_one2one	94.9765	90.8408	100	98.66	0.03	0.6939	1
MGP_CAROLIEiJ_G0018820	13	91917241	91948196												
MGP_CAROLIEiJ_G0025173	3	81329739	81345890	ENSGGOG00000008916	1	135131869	135149411	ortholog_one2many	88.0872	89.4378	100		0.0536	0.4409	1
MGP_CAROLIEiJ_G0025173	3	81329739	81345890	ENSGGOG00000027497	3	151213600	151215390	ortholog_one2many	89.5973	89.5973	0	50.00	0.046	0.4121	0
MGP_CAROLIEiJ_G0018107	12	103306299	103312067	ENSGGOG00000010160	14	84338026	84345125	ortholog_one2one	87.4194	87.4194	100	96.88	0.0618	1.0061	1
MGP_CAROLIEiJ_G0014044	1	31352156	31369086	ENSGGOG00000037645	CABD030151962.1	3502	11039	ortholog_one2one	94.9468	96.2264	0		0.0249	0.7197	0
MGP_CAROLIEiJ_G0014891	1	162535013	162589432	ENSGGOG00000004944	1	139076526	139083823	ortholog_one2one	89.198	88.907	75	99.06	0.0606	0.5223	1
MGP_CAROLIEiJ_G0014688	1	141148729	141208272	ENSGGOG00000003533	1	165600534	165662050	ortholog_one2one	91.3793	94.2023	100	43.95	0.0283	0.5998	1
MGP_CAROLIEiJ_G0033026	X	35641032	35642873												
MGP_CAROLIEiJ_G0032570	9	95979653	96031132	ENSGGOG00000025524	3	138991672	139012920	ortholog_one2one	98.4085	98.4085	75	11.91	0.0074	0.3493	1
MGP_CAROLIEiJ_G0022887	19	30768888	30814509	ENSGGOG00000026429	10	103212234	103307320	ortholog_one2one	88.7615	83.9479	100	23.22	0.0609	0.5913	1
MGP_CAROLIEiJ_G0018863	13	97847260	98047246	ENSGGOG00000016127	17	30301032	30633122	ortholog_one2one	95.5237	95.5237	100	61.79	0.022	0.2708	1
MGP_CAROLIEiJ_G0015827	10	109837914	109851752	ENSGGOG00000006241	12	68713370	68729648	ortholog_one2one	97.5701	97.5701	100	100.00	0.0114	0.5739	1
MGP_CAROLIEiJ_G0033562	X	152715850	152730020	ENSGGOG00000007293	X	15147376	15163650	ortholog_one2many	79.0974	68.8017	100	100.00	0.0845	0.3324	1
MGP_CAROLIEiJ_G0033562	X	152715850	152730020	ENSGGOG00000038498	12	100393323	100398178	ortholog_one2many	63.1829	65.5172	0		0.1305	0.4033	0
MGP_CAROLIEiJ_G0030149	7	106170187	106171140	ENSGGOG00000024139	11	5064573	5065511	ortholog_one2many	80.7571	82.0513	0		0.1001	0.6001	0
MGP_CAROLIEiJ_G0018320	13	19402984	19403773	ENSGGOG00000040698	6	28395565	28396950	ortholog_one2many	59.4828	60	0		0.1125	89.8643	0
MGP_CAROLIEiJ_G0016884	11	78945411	78947723												
MGP_CAROLIEiJ_G0022841	19	23686904	23857614	ENSGGOG00000000513	9	47841090	48003425	ortholog_one2one	91.6355	97.2185	100	100.00	0.0134	0.5166	1
MGP_CAROLIEiJ_G0027176	5	33046384	33076677	ENSGGOG00000013012	4	4410171	4442141	ortholog_one2one	73.9418	73.0719	100	94.31	0.161	0.8915	1
MGP_CAROLIEiJ_G0018999	14	13496360	13503056	ENSGGOG00000006203	10	35952931	35959764	ortholog_one2one	96.829	96.829	100	28.49	0.0164	0.3502	1
MGP_CAROLIEiJ_G0017509	11	116013473	116061269	ENSGGOG00000008525	5	1753395	1803325	ortholog_one2one	69.7525	67.9464	100	54.22	0.1864	0.8977	1
MGP_CAROLIEiJ_G0030649	7	142665926	142666882												
MGP_CAROLIEiJ_G0028216	6	29728085	29769376												
MGP_CAROLIEiJ_G0024088	2	105243329	105343714	ENSGGOG00000001061	15	12113178	12222772	ortholog_one2many	95.1155	93.1304	75	65.13	0.0272	0.4502	1
MGP_CAROLIEiJ_G0029455	7	27892867	27898862	ENSGGOG00000004829	19	38549281	38557073	ortholog_one2one	78.9286	78.0919	100	68.71	0.1209	0.6772	1
MGP_CAROLIEiJ_G0017724	12	40268934	40273158	ENSGGOG00000010754	7	107459672	107464764	ortholog_one2one	94.1441	93.722	75		0.0285	0.3565	1
MGP_CAROLIEiJ_G0024655	2	156540850	156561694												
MGP_CAROLIEiJ_G0016330	11	48257985	48267731	ENSGGOG00000013813	3	184932393	184933244	ortholog_one2many	73.2955	73.7143	0		0.1533	0.8672	0
MGP_CAROLIEiJ_G0016330	11	48257985	48267731	ENSGGOG00000043978	5	116456282	116485270	ortholog_one2many	81.25	74.4792	75	8.39	0.1114	0.8031	1
MGP_CAROLIEiJ_G0029633	7	44931264	44938696												
MGP_CAROLIEiJ_G0020604	16	19699636	19890064	ENSGGOG00000012909	3	189307069	189539840	ortholog_one2one	90.3553	90.0126	100	100.00	0.049	0.4857	1
MGP_CAROLIEiJ_G0014461	1	86170486	86223203	ENSGGOG00000015684	2B	134985450	135016967	ortholog_one2one	62.8722	69.305	100		0.2157	0.889	1
MGP_CAROLIEiJ_G0030245	7	108920712	108921758	ENSGGOG00000040715	11	6508537	6509487	ortholog_many2many	71.6088	71.8354	50		0.1919	0.7248	0
MGP_CAROLIEiJ_G0030245	7	108920712	108921758	ENSGGOG00000036626	11	6491593	6492543	ortholog_many2many	72.2397	72.4684	100		0.1836	0.7444	1
MGP_CAROLIEiJ_G0024009	2	95858872	95947087	ENSGGOG00000014257	11	35572749	35667033	ortholog_one2one	90.2778	88.1954	100	84.53	0.0512	0.5782	1
MGP_CAROLIEiJ_G0022088	18	31662544	31695458	ENSGGOG00000010384	5	121377665	121431051	ortholog_one2one	81.1594	80.7692	50	99.16	0.1139	0.8295	1
MGP_CAROLIEiJ_G0021729	17	45189918	45278437	ENSGGOG00000012071	6	41802596	41811719	ortholog_one2one	84.749	84.749	100	100.00	0.0832	0.845	1
MGP_CAROLIEiJ_G0020933	16	83598923	83599393												
MGP_CAROLIEiJ_G0020406	16	908433	977041	ENSGGOG00000009927	16	4581422	4613063	ortholog_one2one	86.875	86.875	100		0.0703	0.4295	1
MGP_CAROLIEiJ_G0032200	9	47745226	47864517	ENSGGOG00000010247	11	111546890	111671669	ortholog_one2one	90.6552	91.1447	100	54.16	0.0481	0.391	1
MGP_CAROLIEiJ_G0023964	2	85741843	85754197	ENSGGOG00000006967	11	47008224	47028571	ortholog_one2one	80.2589	79.7428	100		0.1218	0.69	1
MGP_CAROLIEiJ_G0022417	18	73538375	73606605	ENSGGOG00000013794	18	43685849	43763492	ortholog_one2one	83.4951	83.4951	100	91.95	0.0816	0.882	1
MGP_CAROLIEiJ_G0021175	17	19976138	19981344	ENSGGOG00000028600	16	2623161	2629482	ortholog_one2one	91.6129	91.6129	100		0.0438	0.8204	1
MGP_CAROLIEiJ_G0018899	13	106266657	106272897	ENSGGOG00000026647	17	40735766	40743366	ortholog_one2one	78.8918	77.6623	100	24.63	0.1021	0.8012	1
MGP_CAROLIEiJ_G0021564	17	33997308	34007398	ENSGGOG00000016915	6	30297992	30303093	ortholog_one2one	41.0072	31.903	75		0.5313	0.7825	0
MGP_CAROLIEiJ_G0017392	11	111092563	111110773	ENSGGOG00000003299	5	8190515	8203102	ortholog_one2one	87.8935	87.4699	100	39.11	0.0605	0.8728	1
MGP_CAROLIEiJ_G0029673	7	46673127	46695254	ENSGGOG00000016872	19	49333900	49373487	ortholog_one2one	49.6072	50.7463	75	76.00	0.3454	0.7516	0
MGP_CAROLIEiJ_G0022552	19	2202485	2205766	ENSGGOG00000010850	11	65091326	65095247	ortholog_one2one	68.7332	67.8191	100	100.00	0.2046	0.7542	1
MGP_CAROLIEiJ_G0033364	X	109356624	109385289	ENSGGOG00000026865	X	88533470	88534375	ortholog_one2one	39.7516	42.5249	100		0.474	0.77	0
MGP_CAROLIEiJ_G0022635	19	3946093	3954050	ENSGGOG00000016070	11	63082242	63086835	ortholog_one2one	93.1166	97.4	100	100.00	0.0125	0.5442	1
MGP_CAROLIEiJ_G0022401	18	70866069	71181933	ENSGGOG00000008585	18	46985953	47356485	ortholog_one2one	89.9675	89.7727	100	31.44	0.0511	0.6123	1
MGP_CAROLIEiJ_G0017423	11	111785810	111819260	ENSGGOG00000009499	5	7325473	7366452	ortholog_one2one	95.7792	81.9444	100	87.50	0.0207	0.4994	1
MGP_CAROLIEiJ_G0013947	1	6308439	6404747	ENSGGOG00000022243	8	48097282	48236551	ortholog_one2one	89.545	94.7278	100	100.00	0.0268	0.3892	1
MGP_CAROLIEiJ_G0021077	17	9101907	9124153	ENSGGOG00000011740	6	170207752	170258003	ortholog_one2many	59.3886	73.7127	50		0.1503	1.0829	0
MGP_CAROLIEiJ_G0015705	10	82021166	82069612	ENSGGOG00000014975	12	101859362	101909783	ortholog_one2one	89.6907	89.6907	75	24.39	0.0543	0.3498	1
MGP_CAROLIEiJ_G0017201	11	97043707	97052363	ENSGGOG00000013802	5	40714814	40723239	ortholog_one2one	88.6507	90.7097	75	100.00	0.0474	0.5477	1
MGP_CAROLIEiJ_G0019426	14	56748395	56799478	ENSGGOG00000011097	8	27123982	27192630	ortholog_one2one	77.5862	79.1457	100	52.18	0.1263	0.6286	1
MGP_CAROLIEiJ_G0028356	6	43245009	43253280	ENSGGOG00000016490	7	150390531	150400085	ortholog_one2one	53.5849	52.5926	100		0.3885	0.6761	1
MGP_CAROLIEiJ_G0014063	1	32806875	33287377	ENSGGOG00000034914	2A	4472038	5041416	ortholog_one2one	85.6911	84.2526	100	67.38	0.0753	0.5796	1
MGP_CAROLIEiJ_G0029102	7	593585	597561	ENSGGOG00000013789	19	53658886	53664620	ortholog_one2many	33.6957	43.487	75		0.4457	0.8713	0
MGP_CAROLIEiJ_G0019084	14	24430317	24448224	ENSGGOG00000006174	3	16530126	16571079	ortholog_one2one	79.7428	75.1515	50		0.1206	0.4278	0
